time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,64,59,56,44,41
1.0,76,67,69,48,45
1.5,84,77,72,51,47
2.0,75,78,77,54,50
2.5,80,78,79,55,51
3.0,75,76,75,54,52
3.5,72,74,76,55,52
4.0,60,74,73,54,52
4.5,67,76,73,54,52
5.0,64,72,72,54,52
5.5,64,72,73,55,53
6.0,67,71,71,55,53
6.5,64,72,71,55,53
7.0,67,71,70,55,53
7.5,67,72,68,55,53
8.0,65,74,72,57,53
8.5,65,72,70,56,54
9.0,70,72,73,56,54
9.5,69,74,70,56,54
10.0,73,74,71,57,54
10.5,72,74,71,57,55
11.0,64,72,73,57,55
11.5,69,73,73,57,55
12.0,66,72,69,57,55
12.5,73,71,68,57,55
13.0,71,70,70,57,55
13.5,76,72,71,57,55
14.0,72,71,71,57,55
14.5,68,70,68,57,55
15.0,78,72,72,57,55
15.5,69,72,70,57,55
16.0,66,71,71,57,55
16.5,63,71,69,57,56
17.0,67,74,72,58,55
17.5,72,71,70,58,56
18.0,76,71,72,58,56
18.5,74,72,74,58,56
19.0,77,77,75,60,57
19.5,75,76,74,61,57
20.0,76,76,74,62,58
20.5,75,78,76,64,59
21.0,75,76,73,63,59
21.5,72,72,70,63,59
22.0,76,75,71,63,59
22.5,75,77,73,63,59
23.0,82,76,75,64,60
23.5,77,75,74,64,60
24.0,75,73,73,64,60
24.5,74,72,74,64,60
25.0,70,75,75,64,60
25.5,78,75,71,65,60
26.0,80,74,73,64,60
26.5,77,72,72,64,60
27.0,75,75,71,64,60
27.5,72,72,71,64,60
28.0,77,76,71,64,60
28.5,76,73,71,64,60
29.0,75,70,72,64,60
29.5,70,74,71,64,60
30.0,79,76,71,64,61
30.5,69,75,74,65,60
31.0,77,73,71,65,61
31.5,78,70,71,64,60
32.0,75,73,71,65,61
32.5,77,75,73,65,61
33.0,72,72,70,64,60
33.5,77,74,71,65,61
34.0,83,76,71,65,61
34.5,75,72,71,65,61
35.0,73,72,69,64,61
35.5,80,73,71,65,61
36.0,78,72,72,65,61
36.5,73,72,71,65,61
37.0,79,75,72,65,61
37.5,76,75,70,65,61
38.0,82,72,71,65,61
38.5,73,72,71,65,61
39.0,72,76,71,65,61
39.5,75,72,71,65,61
40.0,83,76,71,65,61
40.5,85,75,72,66,61
41.0,78,74,71,65,61
41.5,75,76,72,65,61
42.0,73,72,72,65,61
42.5,77,76,72,66,61
43.0,79,75,72,65,61
43.5,78,74,72,65,61
44.0,73,73,71,65,61
44.5,83,73,69,64,61
45.0,77,75,71,65,61
45.5,82,75,71,65,61
46.0,75,75,71,65,61
46.5,76,72,72,65,61
47.0,71,75,72,65,61
47.5,76,72,71,65,62
48.0,71,74,72,65,61
48.5,77,73,72,65,61
49.0,75,75,72,65,61
49.5,75,73,72,65,61
50.0,76,75,72,66,61
50.5,76,75,71,65,61
51.0,75,73,71,64,61
51.5,75,73,71,65,61
52.0,76,72,71,65,61
52.5,76,73,71,65,61
53.0,80,73,72,65,61
53.5,73,75,72,65,61
54.0,72,72,71,65,61
54.5,79,74,71,65,61
55.0,76,71,71,64,61
55.5,76,74,72,65,61
56.0,76,72,71,65,61
56.5,77,72,71,64,61
57.0,75,71,71,65,61
57.5,77,74,71,64,61
58.0,71,71,69,65,61
58.5,79,73,71,65,61
