time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,67,60,59,43,42
1.0,78,73,69,48,45
1.5,79,73,73,51,47
2.0,83,79,75,54,49
2.5,80,81,77,55,50
3.0,77,74,75,55,52
3.5,74,77,76,57,53
4.0,65,74,75,55,53
4.5,62,74,72,55,53
5.0,70,71,70,55,53
5.5,68,74,74,55,53
6.0,62,72,72,56,53
6.5,66,73,71,55,53
7.0,69,74,71,55,53
7.5,65,72,69,55,53
8.0,71,72,71,56,53
8.5,67,74,71,56,53
9.0,71,72,70,56,54
9.5,67,70,69,56,54
10.0,69,70,69,56,54
10.5,70,71,72,57,54
11.0,70,70,69,56,55
11.5,66,70,70,57,54
12.0,66,71,69,57,54
12.5,66,73,72,57,55
13.0,63,70,69,56,55
13.5,70,72,71,57,55
14.0,66,72,72,57,55
14.5,72,71,69,57,55
15.0,71,71,68,57,55
15.5,67,71,69,57,55
16.0,70,68,66,57,55
16.5,67,70,66,57,55
17.0,61,66,67,57,55
17.5,63,66,66,57,55
18.0,62,67,65,57,55
18.5,60,68,65,57,55
19.0,60,68,68,57,55
19.5,70,69,66,57,55
20.0,66,66,66,57,55
20.5,68,68,66,57,55
21.0,67,66,65,57,55
21.5,76,64,67,57,55
22.0,74,70,69,59,55
22.5,75,73,68,60,56
23.0,74,69,69,61,56
23.5,71,70,67,61,57
24.0,72,69,67,61,57
24.5,69,69,67,61,57
25.0,73,71,69,61,57
25.5,75,68,69,62,57
26.0,73,70,68,62,58
26.5,73,69,69,62,58
27.0,71,70,68,62,58
27.5,77,70,69,61,58
28.0,78,72,68,62,58
28.5,75,72,69,63,59
29.0,68,71,68,62,59
29.5,73,70,67,62,59
30.0,70,71,69,63,59
30.5,69,71,70,61,58
31.0,69,69,68,62,59
31.5,75,73,69,62,59
32.0,70,67,70,62,59
32.5,70,69,68,62,59
33.0,75,71,69,62,59
33.5,71,70,68,62,59
34.0,73,70,69,63,59
34.5,70,71,69,62,59
35.0,67,70,68,63,59
35.5,70,73,70,62,59
36.0,76,73,68,63,59
36.5,76,69,70,63,60
37.0,73,70,68,63,59
37.5,72,70,68,62,59
38.0,72,70,68,63,59
38.5,73,69,68,62,59
39.0,70,70,68,62,59
39.5,70,69,68,62,59
40.0,69,69,68,62,59
40.5,71,69,66,62,59
41.0,72,69,68,62,59
41.5,73,69,68,63,59
42.0,73,69,68,62,59
42.5,73,70,68,62,59
43.0,72,70,69,63,59
43.5,75,70,69,62,59
44.0,70,69,66,62,59
44.5,70,69,68,62,58
45.0,67,69,68,62,59
45.5,69,67,68,62,59
46.0,70,67,68,61,59
46.5,70,68,68,62,59
47.0,71,69,68,62,58
47.5,70,69,67,62,59
48.0,67,69,68,61,59
48.5,69,69,68,62,59
49.0,68,70,68,62,59
49.5,67,69,68,62,59
50.0,68,68,68,61,58
50.5,68,69,68,61,59
51.0,68,67,68,62,59
51.5,70,69,68,62,59
52.0,70,69,68,61,59
52.5,70,69,68,62,59
53.0,70,69,68,62,59
53.5,70,69,68,62,59
54.0,69,69,68,61,59
54.5,70,68,67,61,58
55.0,70,67,67,61,59
55.5,69,68,68,62,59
56.0,70,69,68,62,59
56.5,67,69,68,61,59
57.0,69,68,68,62,59
57.5,70,67,67,62,59
58.0,69,68,68,62,59
58.5,69,69,68,61,59
59.0,71,69,68,62,58
59.5,67,68,68,61,58
60.0,69,69,68,62,59
60.5,67,68,68,62,58
61.0,69,70,68,62,59
61.5,70,69,68,62,59
62.0,69,69,67,62,59
62.5,70,69,69,62,59
63.0,69,69,68,62,59
63.5,71,69,68,62,59
64.0,69,69,68,62,59
64.5,70,70,68,62,59
65.0,70,69,68,62,59
65.5,70,69,67,61,59
66.0,70,69,68,61,58
66.5,69,68,68,62,59
67.0,72,69,67,62,59
67.5,71,69,68,62,59
68.0,69,69,68,62,59
68.5,70,69,68,62,59
69.0,70,69,68,62,59
69.5,67,69,68,63,59
70.0,70,69,68,62,59
70.5,69,69,68,62,59
71.0,71,69,68,63,59
71.5,70,69,68,62,59
72.0,69,67,68,62,59
72.5,67,67,67,62,59
73.0,67,68,67,62,59
73.5,67,67,67,61,59
74.0,67,67,67,61,59
74.5,68,67,68,61,59
75.0,66,67,67,61,59
75.5,68,66,67,61,59
76.0,67,67,67,61,59
76.5,67,67,67,61,59
77.0,67,67,67,61,59
77.5,67,66,67,61,59
78.0,67,67,66,62,59
78.5,66,67,67,61,58
79.0,66,66,66,61,59
79.5,65,66,65,61,57
80.0,66,66,65,61,58
80.5,65,65,65,60,58
81.0,65,65,65,60,58
81.5,65,65,65,61,57
82.0,65,65,65,61,58
82.5,65,65,65,60,58
83.0,65,65,65,59,57
83.5,64,65,65,59,57
84.0,64,65,65,59,57
84.5,65,65,65,59,57
85.0,64,65,65,59,57
85.5,64,65,65,59,57
86.0,64,65,65,59,57
86.5,64,65,65,60,57
87.0,64,64,64,60,57
87.5,64,64,65,59,57
88.0,63,64,64,59,57
88.5,63,65,64,59,57
89.0,64,64,65,59,57
89.5,64,65,65,59,57
90.0,64,65,64,59,57
90.5,63,65,64,59,57
91.0,64,64,64,59,57
91.5,64,64,64,59,57
92.0,64,64,64,59,57
92.5,64,65,64,59,56
93.0,63,64,65,59,57
93.5,63,64,65,59,57
94.0,63,65,65,59,57
94.5,63,64,64,59,57
95.0,63,65,64,59,57
95.5,63,64,64,59,57
96.0,64,65,64,59,57
96.5,64,65,64,59,56
97.0,63,64,64,59,57
97.5,63,64,64,59,57
98.0,63,63,64,58,57
98.5,63,64,64,58,56
99.0,63,63,64,58,56
99.5,63,63,64,59,56
100.0,63,63,64,59,56
100.5,63,64,64,59,56
101.0,63,63,64,59,56
101.5,64,63,64,59,57
102.0,63,64,64,59,56
102.5,63,64,64,58,57
103.0,63,63,64,59,56
103.5,63,63,64,59,57
104.0,63,63,64,58,57
104.5,64,64,64,59,56
105.0,64,63,64,59,56
105.5,63,64,64,59,57
106.0,63,63,64,58,57
106.5,63,64,64,58,56
107.0,63,63,64,58,56
107.5,63,64,64,59,56
108.0,63,64,64,58,56
108.5,63,63,64,59,56
109.0,63,63,64,58,56
109.5,63,65,64,59,56
110.0,64,64,64,58,56
110.5,63,64,64,58,56
111.0,63,64,64,58,56
111.5,63,64,64,59,56
112.0,63,65,64,58,56
112.5,63,63,64,59,56
113.0,63,63,64,59,56
113.5,63,64,64,59,56
114.0,63,63,64,59,56
114.5,63,64,64,58,56
115.0,63,63,64,58,56
115.5,63,63,64,59,56
116.0,63,64,64,59,56
116.5,63,63,64,59,56
117.0,63,63,64,58,56
117.5,63,63,64,58,56
118.0,64,64,64,59,56
118.5,63,63,64,59,56
119.0,63,63,64,59,56
119.5,63,63,64,59,56
120.0,64,63,64,58,57
120.5,64,64,64,59,56
121.0,63,64,64,59,56
121.5,63,64,64,59,56
122.0,62,63,64,58,57
122.5,63,64,64,59,56
123.0,63,65,64,59,56
123.5,63,64,64,58,57
124.0,63,64,64,58,56
124.5,63,64,64,59,56
125.0,63,64,64,59,57
125.5,63,64,64,59,56
126.0,63,65,64,59,56
126.5,63,64,64,59,57
127.0,63,64,64,58,56
127.5,64,63,64,58,56
128.0,63,63,63,59,56
128.5,63,63,63,59,56
129.0,63,63,63,58,56
129.5,63,63,63,58,56
130.0,62,63,63,59,56
130.5,62,63,63,59,56
131.0,63,63,63,58,56
131.5,62,63,63,59,56
132.0,63,63,63,58,56
132.5,63,63,63,59,56
133.0,63,63,63,58,56
133.5,62,63,63,58,56
134.0,63,63,63,59,56
134.5,63,63,63,58,56
135.0,62,63,63,59,56
135.5,63,63,63,58,56
136.0,63,63,63,59,56
136.5,63,63,63,59,56
137.0,63,63,63,58,56
137.5,63,63,63,59,56
138.0,63,63,63,58,56
138.5,63,63,63,58,56
139.0,63,63,63,58,56
139.5,63,63,63,58,56
140.0,63,63,63,59,56
140.5,63,63,63,59,56
141.0,62,63,63,58,56
141.5,63,63,62,59,56
142.0,63,63,63,59,56
142.5,62,63,63,58,56
143.0,63,63,63,58,56
143.5,62,63,63,58,56
144.0,63,63,63,58,56
144.5,63,63,63,58,56
145.0,63,63,63,58,56
145.5,62,63,63,59,56
146.0,63,63,63,59,56
146.5,63,62,63,58,56
147.0,63,63,63,58,56
147.5,63,63,63,58,56
148.0,63,63,63,58,56
148.5,63,63,63,58,56
149.0,62,63,63,59,56
149.5,63,63,63,58,56
150.0,62,63,63,58,56
150.5,62,63,63,58,56
151.0,63,63,63,58,56
151.5,62,63,63,58,56
152.0,62,63,63,59,57
152.5,63,63,63,58,56
153.0,63,63,63,58,56
153.5,63,63,63,58,56
154.0,63,63,63,59,56
154.5,62,63,63,58,56
155.0,63,63,64,58,56
155.5,63,63,63,58,56
156.0,62,63,63,58,56
156.5,62,63,63,59,56
157.0,63,63,64,59,56
157.5,62,63,63,59,57
158.0,62,63,63,59,56
158.5,62,63,63,59,56
159.0,63,63,63,58,56
159.5,63,63,63,59,56
160.0,63,63,63,58,56
160.5,63,63,63,59,56
161.0,63,63,63,58,56
161.5,63,63,63,58,56
162.0,63,63,63,58,56
162.5,62,62,63,58,56
163.0,62,63,63,59,56
163.5,63,63,63,59,56
164.0,63,63,63,59,56
