time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,63,61,55,41,39
1.0,76,67,67,45,42
1.5,85,76,71,49,44
2.0,88,79,75,52,46
2.5,83,81,80,54,49
3.0,83,80,82,55,50
3.5,79,82,82,55,52
4.0,80,78,81,58,52
4.5,72,76,75,55,52
5.0,82,74,74,55,52
5.5,77,79,75,55,52
6.0,65,75,75,55,53
6.5,79,75,73,56,53
7.0,66,75,75,55,53
7.5,62,76,75,55,53
8.0,70,76,76,55,53
8.5,73,76,76,56,53
9.0,74,74,75,56,53
9.5,73,75,76,56,53
10.0,62,76,75,56,53
10.5,62,76,75,56,53
11.0,64,76,74,57,54
11.5,76,76,76,57,54
12.0,63,78,79,57,55
12.5,72,78,77,57,55
13.0,80,76,78,57,55
13.5,80,76,76,58,55
14.0,65,75,78,58,55
14.5,79,77,79,58,55
15.0,82,78,78,57,56
15.5,76,76,76,58,55
16.0,67,78,79,58,55
16.5,63,77,75,58,55
17.0,85,78,78,58,56
17.5,78,77,76,58,56
18.0,83,79,75,58,55
18.5,71,78,76,59,56
19.0,71,79,79,58,56
19.5,69,79,79,59,56
20.0,75,77,82,62,57
20.5,84,80,76,63,58
21.0,73,75,79,63,59
21.5,79,78,79,64,59
22.0,71,76,76,64,60
22.5,75,83,79,64,60
23.0,81,83,76,65,60
23.5,84,80,82,65,60
24.0,72,76,78,65,61
24.5,79,80,80,65,61
25.0,77,75,81,65,61
25.5,73,83,83,66,61
26.0,85,77,81,65,61
26.5,87,80,80,66,61
27.0,92,86,78,67,61
27.5,88,83,80,66,62
28.0,90,79,80,67,62
28.5,80,77,83,67,63
29.0,78,77,79,66,63
29.5,85,87,86,67,62
30.0,82,80,82,66,62
30.5,84,80,79,66,62
31.0,77,77,85,66,62
31.5,80,79,78,67,63
32.0,80,80,80,67,63
32.5,85,82,78,68,63
33.0,85,76,82,68,63
33.5,76,83,79,67,63
34.0,82,79,80,67,63
34.5,79,80,85,68,63
35.0,83,82,82,68,64
35.5,87,82,82,68,64
36.0,95,82,86,68,64
36.5,76,86,79,68,63
37.0,85,83,78,68,64
37.5,91,86,79,69,64
38.0,94,83,84,68,64
38.5,86,83,86,69,64
39.0,82,84,86,69,64
39.5,76,78,85,69,64
40.0,91,86,82,69,64
40.5,79,82,85,69,64
41.0,79,82,85,68,64
41.5,85,84,80,69,64
42.0,78,78,78,68,64
42.5,91,85,88,69,64
43.0,83,78,79,69,65
43.5,80,81,77,69,64
44.0,79,86,79,69,64
44.5,77,82,85,69,64
45.0,87,83,85,69,65
45.5,83,86,81,69,65
46.0,80,83,83,69,64
46.5,87,86,82,69,65
47.0,82,83,85,69,65
47.5,76,83,82,69,65
48.0,77,79,75,69,64
48.5,84,77,78,69,64
49.0,81,80,78,68,64
49.5,77,82,77,68,64
50.0,76,78,78,68,64
50.5,80,77,80,68,64
51.0,85,83,78,68,64
51.5,77,79,77,68,64
52.0,82,81,76,68,63
52.5,77,79,81,67,64
53.0,80,79,76,68,63
53.5,77,80,78,68,64
54.0,80,80,78,68,63
54.5,83,80,76,67,63
55.0,79,79,76,68,63
55.5,74,78,75,67,63
56.0,74,78,76,67,63
56.5,80,77,75,67,63
57.0,82,76,75,67,63
57.5,80,77,75,66,63
58.0,75,77,77,67,63
58.5,90,76,73,67,63
59.0,76,77,75,67,63
59.5,76,76,73,67,63
60.0,73,77,75,68,63
60.5,72,76,75,67,63
61.0,79,75,76,67,63
61.5,73,77,75,67,63
62.0,80,76,75,66,63
62.5,82,77,75,67,63
63.0,81,79,75,67,63
63.5,80,79,72,67,63
64.0,77,75,73,66,63
64.5,83,76,73,66,63
65.0,77,74,75,67,63
65.5,76,77,74,66,63
66.0,83,79,75,67,63
66.5,74,76,75,67,63
67.0,74,76,71,67,63
67.5,85,77,73,66,63
68.0,72,76,76,66,63
68.5,83,77,74,68,63
69.0,83,76,74,68,63
69.5,83,77,74,67,63
70.0,82,77,73,66,63
70.5,79,74,71,66,63
71.0,78,72,72,66,63
71.5,75,74,73,66,62
72.0,81,77,71,66,62
72.5,78,74,72,66,62
73.0,82,76,73,66,63
73.5,79,74,74,66,62
74.0,76,76,74,66,63
74.5,78,75,73,66,62
75.0,76,75,72,66,63
75.5,85,78,73,66,62
76.0,75,73,72,66,62
76.5,79,75,72,66,62
77.0,76,72,71,66,62
77.5,76,76,72,66,62
78.0,77,73,71,65,61
78.5,75,75,71,65,62
79.0,80,72,71,66,61
79.5,74,73,71,65,61
