time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,60,53,49,37,36
1.0,75,68,64,42,38
1.5,79,70,68,46,42
2.0,70,75,73,48,44
2.5,95,82,78,51,46
3.0,85,77,77,52,48
3.5,83,79,78,54,49
4.0,80,72,72,52,49
4.5,65,72,69,52,49
5.0,70,72,72,51,49
5.5,68,71,71,52,49
6.0,59,71,70,51,49
6.5,59,72,68,52,49
7.0,59,72,68,52,49
7.5,69,71,73,52,49
8.0,69,72,72,52,50
8.5,62,72,75,52,50
9.0,72,71,68,52,50
9.5,65,72,72,53,50
10.0,62,72,73,53,50
10.5,61,74,74,53,50
11.0,72,73,73,53,50
11.5,73,72,72,54,51
12.0,72,75,73,54,52
12.5,69,74,73,54,52
13.0,71,74,72,53,52
13.5,75,74,72,54,52
14.0,59,74,74,54,52
14.5,76,73,72,55,52
15.0,71,73,73,55,52
15.5,62,73,73,55,52
16.0,69,74,75,55,52
16.5,65,74,75,55,52
17.0,76,76,75,55,52
17.5,77,75,76,55,52
18.0,82,77,75,55,53
18.5,63,75,76,55,53
19.0,66,78,72,55,53
19.5,75,77,74,56,53
20.0,89,79,80,58,54
20.5,87,82,77,60,55
21.0,74,76,74,60,56
21.5,85,77,72,61,56
22.0,75,83,76,61,57
22.5,70,72,72,61,57
23.0,77,78,77,62,57
23.5,73,79,79,62,57
24.0,72,82,76,62,58
24.5,86,79,75,63,58
25.0,85,80,74,62,59
25.5,75,75,75,63,58
26.0,81,75,75,63,59
26.5,83,77,74,63,59
27.0,73,80,78,63,59
27.5,75,85,78,63,59
28.0,83,77,73,63,59
28.5,85,76,79,64,59
29.0,81,72,79,63,59
29.5,79,78,77,64,59
30.0,73,83,82,64,59
30.5,81,77,73,64,60
31.0,83,74,79,64,60
31.5,77,80,80,64,60
32.0,80,78,79,64,60
32.5,76,76,80,64,60
33.0,85,84,82,65,60
33.5,77,76,75,65,60
34.0,88,78,79,65,60
34.5,83,74,76,65,60
35.0,73,76,78,65,60
35.5,80,80,79,65,61
36.0,72,83,79,65,61
36.5,87,82,81,66,61
37.0,80,76,77,65,61
37.5,80,73,83,66,61
38.0,86,79,80,66,61
38.5,95,86,79,66,61
39.0,79,79,79,66,61
39.5,96,86,80,66,61
40.0,82,81,74,65,61
40.5,83,73,80,65,61
41.0,77,80,82,65,61
41.5,76,82,80,66,61
42.0,72,76,77,66,61
42.5,79,79,82,66,61
43.0,85,74,79,66,62
43.5,92,80,80,66,63
44.0,81,79,78,66,62
44.5,85,77,78,66,62
45.0,86,81,81,66,62
45.5,89,88,78,66,62
46.0,82,86,82,67,63
46.5,82,85,82,66,63
47.0,79,81,80,66,62
47.5,89,77,78,66,63
48.0,94,85,76,66,63
48.5,81,85,78,67,63
49.0,84,82,80,67,63
49.5,77,82,79,67,63
50.0,85,82,82,67,63
50.5,86,78,80,67,63
51.0,85,77,79,67,63
51.5,85,83,76,68,63
52.0,86,80,86,67,63
52.5,76,84,85,68,63
53.0,91,84,86,68,63
53.5,80,82,81,68,63
54.0,89,82,79,68,63
54.5,83,82,78,68,63
55.0,89,82,80,68,63
55.5,93,85,80,68,63
56.0,86,83,83,68,63
56.5,82,82,85,68,64
57.0,79,76,83,68,63
57.5,79,83,79,68,64
58.0,77,80,82,68,63
58.5,88,78,83,68,63
59.0,86,86,81,68,64
59.5,85,82,82,69,63
60.0,84,82,85,69,64
60.5,80,86,83,69,64
61.0,81,80,80,69,64
61.5,78,81,85,69,64
62.0,80,83,87,69,64
62.5,77,82,80,69,64
63.0,86,88,82,69,64
63.5,80,86,82,69,64
64.0,83,82,83,69,64
64.5,87,85,80,69,64
65.0,86,82,80,69,64
65.5,96,76,83,69,64
66.0,92,86,82,69,64
66.5,86,78,83,70,64
67.0,78,90,79,69,64
67.5,96,86,86,69,65
68.0,90,83,83,69,65
68.5,85,85,85,69,65
69.0,86,87,85,71,65
69.5,90,85,85,70,65
70.0,93,84,87,69,65
70.5,80,84,86,69,65
71.0,86,83,85,71,65
71.5,89,83,85,70,65
72.0,86,83,86,70,65
72.5,85,85,85,70,65
73.0,79,90,85,70,65
73.5,91,87,82,71,65
74.0,93,89,90,71,65
74.5,88,90,83,71,66
75.0,89,88,86,71,65
75.5,85,82,86,70,65
76.0,91,85,84,71,65
76.5,93,87,83,70,65
77.0,81,88,87,71,65
77.5,80,90,86,70,65
78.0,87,85,85,71,65
78.5,88,83,80,70,65
79.0,80,85,86,70,65
79.5,92,80,86,70,65
80.0,81,78,80,69,65
80.5,82,89,79,70,65
81.0,87,85,82,69,65
81.5,76,83,87,69,65
82.0,83,84,83,69,65
82.5,89,84,85,69,65
83.0,77,90,82,70,65
83.5,87,80,84,69,65
84.0,90,79,82,70,65
84.5,85,77,83,69,65
85.0,83,85,80,69,65
85.5,92,86,84,70,65
86.0,82,83,82,70,65
86.5,86,82,84,69,65
87.0,85,83,79,70,65
87.5,94,86,81,70,65
88.0,83,83,82,69,65
88.5,80,87,80,69,65
89.0,84,77,80,69,65
89.5,83,79,80,69,64
90.0,78,80,78,69,64
90.5,80,80,79,69,64
91.0,83,82,77,68,64
91.5,77,78,79,68,65
92.0,83,83,76,68,64
92.5,77,78,80,68,64
93.0,82,78,75,68,64
93.5,77,79,77,68,64
94.0,79,78,79,68,64
94.5,87,83,78,68,63
95.0,82,80,75,68,63
95.5,75,80,76,68,63
96.0,80,79,76,68,64
96.5,82,80,76,68,63
97.0,79,81,74,68,63
97.5,83,80,73,67,63
98.0,83,75,76,67,63
98.5,79,78,75,68,63
99.0,73,79,76,67,63
99.5,77,78,76,67,63
100.0,82,78,75,67,63
100.5,74,75,76,67,63
101.0,72,77,75,66,63
101.5,79,77,75,66,63
102.0,85,75,76,68,63
102.5,78,75,76,67,63
103.0,72,76,75,67,63
103.5,73,76,74,66,63
104.0,81,73,73,66,63
104.5,76,76,76,67,63
105.0,85,77,76,66,63
105.5,77,74,75,66,63
106.0,85,82,74,67,63
106.5,75,76,72,67,63
107.0,82,76,73,66,63
107.5,79,75,75,66,63
108.0,77,73,75,66,63
108.5,74,72,75,66,62
109.0,75,72,76,66,62
109.5,73,78,74,66,62
110.0,83,79,73,66,62
110.5,82,77,74,67,63
111.0,75,78,72,66,62
111.5,80,75,75,66,62
112.0,77,77,75,66,62
112.5,81,77,73,66,62
113.0,83,78,75,67,62
113.5,83,76,76,66,62
114.0,73,77,74,66,63
114.5,83,76,76,66,62
115.0,78,75,73,66,62
115.5,74,75,75,66,62
116.0,76,76,74,66,63
116.5,78,75,73,66,61
117.0,78,76,72,66,61
117.5,82,74,73,66,61
118.0,75,73,72,66,62
118.5,79,71,73,65,62
119.0,79,72,72,66,61
119.5,85,75,72,65,61
120.0,82,76,71,65,61
120.5,79,72,72,65,61
121.0,73,73,72,65,61
121.5,81,75,70,65,61
122.0,79,75,71,65,61
122.5,73,73,70,64,60
123.0,82,75,70,65,61
123.5,77,73,71,65,61
124.0,75,73,70,65,61
124.5,73,72,70,64,61
125.0,71,75,70,64,60
125.5,73,72,70,64,60
126.0,76,73,70,64,60
126.5,72,71,70,64,60
127.0,73,73,70,64,60
127.5,71,72,70,64,60
128.0,76,72,70,64,60
128.5,76,73,69,64,60
129.0,79,71,70,64,60
129.5,78,72,68,63,60
130.0,74,71,68,64,60
130.5,72,71,70,64,60
131.0,72,72,70,63,60
131.5,73,71,69,63,60
132.0,75,72,70,64,60
132.5,75,70,69,63,59
133.0,73,69,69,62,60
133.5,71,70,70,63,59
134.0,72,70,69,63,59
134.5,74,72,69,62,59
135.0,72,70,68,62,59
135.5,69,70,69,62,59
136.0,74,70,68,62,59
136.5,71,69,69,62,59
137.0,70,70,69,62,59
137.5,73,69,69,62,59
138.0,69,70,68,62,59
138.5,71,69,68,62,59
139.0,68,70,69,62,59
139.5,71,70,69,62,59
140.0,69,69,65,62,59
140.5,71,69,68,62,59
141.0,70,67,68,62,59
141.5,72,69,69,62,58
142.0,72,69,68,62,59
142.5,72,70,68,62,59
143.0,69,69,69,62,59
143.5,69,70,68,62,59
144.0,70,70,68,62,59
144.5,70,68,68,62,59
145.0,69,67,68,62,59
145.5,69,69,68,62,58
146.0,69,69,69,62,58
146.5,69,69,68,62,59
147.0,70,68,68,61,59
147.5,69,68,67,62,59
148.0,69,69,68,62,59
148.5,70,68,66,62,58
149.0,69,68,68,62,58
149.5,71,69,68,62,59
150.0,67,69,67,61,58
150.5,68,68,67,61,58
151.0,69,69,68,62,58
151.5,70,68,67,62,58
152.0,70,68,68,61,58
152.5,70,68,67,62,58
153.0,71,69,68,62,58
153.5,68,69,68,61,58
154.0,69,68,68,61,58
154.5,70,69,67,61,58
155.0,70,69,68,61,58
155.5,69,69,67,61,58
156.0,69,68,68,61,58
156.5,69,68,68,62,58
157.0,70,68,68,61,58
157.5,69,69,68,62,58
158.0,69,69,67,62,58
158.5,69,70,67,61,58
159.0,70,69,68,61,58
159.5,69,67,68,62,58
160.0,70,68,68,61,58
160.5,69,67,67,61,58
161.0,71,69,68,61,58
161.5,69,68,67,61,58
162.0,67,67,68,61,58
162.5,69,68,67,61,58
163.0,69,67,68,61,58
163.5,69,67,67,61,58
164.0,67,68,67,61,57
164.5,70,68,67,60,57
165.0,70,68,67,60,57
165.5,66,68,67,61,57
166.0,70,68,67,61,57
166.5,68,67,68,61,57
167.0,67,68,67,61,57
167.5,70,68,66,61,57
168.0,68,67,67,60,57
168.5,66,67,67,60,57
169.0,69,68,67,61,57
169.5,66,67,66,61,57
170.0,70,68,67,61,57
170.5,69,69,67,60,57
171.0,69,68,68,61,57
171.5,69,68,67,61,57
172.0,67,68,67,61,58
172.5,69,68,67,61,57
173.0,68,67,67,60,57
173.5,69,69,68,61,57
174.0,65,67,66,61,57
174.5,68,68,67,61,57
175.0,68,67,66,61,57
175.5,66,67,66,60,57
176.0,67,67,66,60,57
176.5,65,68,66,60,57
177.0,69,67,67,61,57
177.5,69,68,66,61,57
178.0,69,67,66,60,57
178.5,69,69,67,60,57
179.0,66,67,66,61,57
179.5,68,67,66,60,57
180.0,69,67,67,61,57
180.5,69,68,67,61,57
181.0,70,67,67,61,57
181.5,69,67,67,60,57
182.0,70,69,67,61,57
182.5,67,67,67,61,57
183.0,69,67,66,61,57
183.5,69,68,67,61,57
184.0,66,67,66,60,57
184.5,69,68,67,60,57
185.0,66,67,66,61,57
185.5,69,67,67,60,57
186.0,69,67,66,59,57
186.5,66,66,65,60,57
187.0,67,67,65,59,57
187.5,65,66,66,60,57
188.0,69,67,67,61,57
188.5,69,67,65,60,57
189.0,69,69,66,60,57
189.5,67,66,66,61,57
190.0,67,67,66,60,57
190.5,66,67,66,61,57
191.0,67,67,66,61,57
191.5,68,67,66,60,57
192.0,66,67,66,61,57
192.5,67,67,66,61,57
193.0,67,66,66,60,57
193.5,67,67,66,60,57
194.0,67,67,67,61,57
194.5,68,67,67,61,57
195.0,68,68,66,61,57
195.5,68,67,67,61,57
196.0,70,68,67,61,57
196.5,66,67,67,61,57
197.0,69,67,66,61,57
197.5,68,68,67,61,57
198.0,69,68,67,61,57
198.5,70,66,67,61,57
199.0,69,67,67,61,57
199.5,68,67,67,61,57
200.0,68,68,66,61,58
200.5,69,68,67,60,57
201.0,67,67,66,61,57
201.5,68,66,67,60,57
202.0,66,68,66,60,57
202.5,69,67,66,60,57
203.0,69,68,66,61,57
203.5,70,66,67,61,57
204.0,69,67,67,61,58
204.5,69,68,67,61,57
205.0,68,67,66,61,57
205.5,68,67,67,61,57
206.0,70,67,67,61,57
206.5,69,68,67,61,57
207.0,70,67,67,61,57
207.5,70,67,67,61,57
208.0,70,68,67,61,57
208.5,68,68,67,61,57
209.0,68,68,67,61,57
209.5,69,68,67,61,57
210.0,69,69,68,61,57
210.5,69,68,67,61,57
211.0,69,68,67,61,57
211.5,70,68,67,60,57
212.0,68,69,67,60,57
212.5,66,66,67,60,57
213.0,69,69,67,61,57
213.5,68,67,66,61,57
214.0,69,66,66,60,57
214.5,66,67,66,60,57
215.0,66,67,66,60,57
215.5,68,67,67,60,57
216.0,70,68,67,59,57
216.5,67,66,67,60,57
217.0,67,67,66,60,57
217.5,69,67,65,61,57
218.0,69,67,66,59,57
218.5,67,66,67,60,57
219.0,69,68,67,61,57
219.5,69,67,67,61,57
220.0,66,67,66,61,57
220.5,69,68,66,61,57
221.0,67,67,67,60,57
221.5,70,68,67,61,57
222.0,70,68,67,59,57
222.5,69,67,66,60,57
223.0,67,68,66,60,57
223.5,66,68,66,60,57
224.0,66,67,67,60,57
224.5,68,67,68,61,57
225.0,68,69,67,61,57
225.5,70,67,67,60,57
226.0,68,67,67,61,57
226.5,68,69,67,61,57
227.0,69,67,67,61,57
227.5,67,66,67,60,57
228.0,69,67,67,60,57
228.5,66,68,67,61,57
229.0,66,67,67,61,57
229.5,68,68,67,61,57
230.0,68,68,67,60,57
230.5,68,67,67,60,57
231.0,69,67,66,60,57
231.5,69,67,67,61,57
232.0,67,67,67,61,57
232.5,68,67,67,60,57
233.0,65,66,66,60,57
233.5,69,67,66,61,57
234.0,67,67,67,61,57
234.5,69,67,66,61,57
235.0,69,67,66,60,57
235.5,68,67,67,61,57
236.0,68,68,66,61,57
236.5,69,67,67,61,57
237.0,69,67,67,61,57
237.5,67,67,67,61,57
238.0,67,67,66,61,57
238.5,70,67,65,61,58
239.0,69,67,67,61,57
239.5,66,65,66,61,57
