time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,56,51,49,40,37
1.0,73,66,62,44,40
1.5,82,73,68,46,42
2.0,84,77,76,50,44
2.5,85,80,80,52,47
3.0,83,76,81,54,48
3.5,75,77,76,54,49
4.0,74,75,73,54,50
4.5,75,75,70,52,50
5.0,78,72,73,52,50
5.5,71,75,70,52,50
6.0,69,72,72,52,50
6.5,66,72,70,53,50
7.0,57,72,73,53,50
7.5,70,72,70,52,50
8.0,62,72,73,52,50
8.5,63,72,71,54,51
9.0,71,71,75,53,51
9.5,62,74,74,54,52
10.0,70,75,75,54,52
10.5,76,72,73,54,51
11.0,75,73,73,54,52
11.5,84,75,73,54,52
12.0,76,73,73,55,52
12.5,75,75,72,55,52
13.0,71,75,74,55,52
13.5,60,76,76,55,53
14.0,73,74,73,55,52
14.5,72,75,77,55,53
15.0,69,74,73,55,53
15.5,69,74,75,55,53
16.0,73,75,76,55,53
16.5,64,75,73,55,53
17.0,77,77,77,56,53
17.5,68,74,75,57,53
18.0,63,76,77,57,54
18.5,75,76,75,56,53
19.0,74,77,78,57,54
19.5,92,80,78,57,55
20.0,71,82,83,60,56
20.5,89,77,76,61,57
21.0,69,77,78,61,57
21.5,83,72,73,61,57
22.0,84,70,73,62,57
22.5,91,74,79,62,57
23.0,79,75,75,63,59
23.5,87,80,78,64,59
24.0,81,72,72,62,59
24.5,79,82,75,63,59
25.0,79,79,77,64,59
25.5,73,79,76,64,59
26.0,78,79,76,64,60
26.5,80,83,72,65,60
27.0,79,75,78,64,60
27.5,80,76,79,64,60
28.0,92,81,81,64,60
28.5,81,83,79,64,61
29.0,80,79,81,65,60
29.5,91,77,76,65,60
30.0,72,76,81,65,60
30.5,79,77,80,65,61
31.0,81,80,75,65,60
31.5,76,82,78,65,61
32.0,79,79,78,65,61
32.5,72,79,78,65,61
33.0,86,76,78,65,61
33.5,84,80,76,65,61
34.0,79,77,79,65,61
34.5,72,78,80,65,61
35.0,72,83,76,65,61
35.5,87,77,79,65,61
36.0,90,76,82,65,61
36.5,78,74,79,65,61
37.0,82,80,75,66,61
37.5,72,80,78,66,61
38.0,75,79,80,66,61
38.5,85,87,75,66,62
39.0,83,83,75,66,61
39.5,83,84,84,67,62
40.0,76,78,82,66,63
40.5,76,79,80,67,62
41.0,85,80,80,67,62
41.5,89,79,83,67,63
42.0,79,78,85,67,62
42.5,81,79,83,67,63
43.0,81,82,79,67,63
43.5,84,84,77,67,63
44.0,88,83,79,67,63
44.5,83,84,83,68,63
45.0,88,86,85,68,63
45.5,85,80,78,68,63
46.0,75,80,82,67,63
46.5,80,82,80,68,63
47.0,96,82,82,68,63
47.5,80,87,82,68,63
48.0,83,82,81,68,63
48.5,83,86,80,68,63
49.0,89,78,80,68,64
49.5,93,82,80,68,63
50.0,78,82,77,68,63
50.5,82,79,84,68,64
51.0,86,88,83,68,64
51.5,78,85,85,68,63
52.0,86,86,80,67,64
52.5,85,84,82,68,63
53.0,93,82,84,68,64
53.5,74,80,82,68,64
54.0,90,80,82,68,64
54.5,82,87,82,69,64
55.0,79,86,85,68,64
55.5,87,81,85,69,64
56.0,76,84,86,69,64
56.5,92,83,82,68,64
57.0,92,90,84,69,64
57.5,82,87,83,69,64
58.0,87,82,84,69,64
58.5,85,85,82,69,64
59.0,92,85,80,69,64
59.5,87,88,82,69,64
60.0,79,85,80,69,64
60.5,82,85,80,69,64
61.0,89,80,86,69,65
61.5,86,80,80,70,65
62.0,89,83,84,71,65
62.5,86,83,79,69,65
63.0,87,83,85,69,65
63.5,84,83,83,70,65
64.0,85,82,83,71,65
64.5,85,80,85,70,65
65.0,85,83,83,69,65
65.5,79,82,88,70,65
66.0,83,88,84,71,65
66.5,80,85,83,70,65
67.0,91,82,87,71,65
67.5,91,80,90,71,65
68.0,86,82,87,71,65
68.5,85,86,89,71,65
69.0,80,86,84,70,65
69.5,82,82,82,69,65
70.0,86,85,83,71,65
70.5,88,87,86,70,65
71.0,80,87,89,71,66
71.5,82,84,84,71,66
72.0,85,81,86,71,66
72.5,83,86,85,71,66
73.0,87,87,79,71,66
73.5,86,87,85,70,66
74.0,85,90,80,71,66
74.5,83,82,79,71,66
75.0,83,80,82,71,66
75.5,82,84,82,70,65
76.0,82,82,84,71,65
76.5,82,83,81,70,65
77.0,80,82,80,69,65
77.5,88,82,78,69,65
78.0,82,84,80,69,64
78.5,89,80,78,68,64
79.0,80,77,79,68,64
79.5,83,77,80,68,64
80.0,84,76,79,68,64
80.5,78,81,78,68,64
81.0,79,82,78,68,64
81.5,83,83,75,68,64
82.0,80,78,80,67,63
82.5,77,77,78,67,63
83.0,85,78,78,67,64
83.5,80,83,76,67,64
84.0,76,81,75,67,63
84.5,83,79,78,68,63
85.0,79,79,75,68,63
85.5,78,77,76,67,63
86.0,80,78,75,67,63
86.5,76,75,75,67,63
87.0,82,78,76,67,63
87.5,80,78,75,66,63
88.0,78,78,76,67,63
88.5,80,78,74,66,63
89.0,86,76,75,68,63
89.5,82,79,76,67,63
90.0,72,76,76,66,63
90.5,81,76,73,67,63
91.0,79,77,75,66,63
91.5,80,74,75,67,63
92.0,78,76,74,66,63
92.5,79,76,74,66,62
93.0,81,77,74,66,63
93.5,80,78,76,66,63
94.0,75,75,74,66,62
94.5,72,79,75,66,61
95.0,81,75,74,66,62
95.5,77,73,74,66,61
96.0,80,74,74,66,61
96.5,74,77,73,66,62
97.0,82,77,72,65,61
97.5,78,75,74,65,62
98.0,77,71,72,66,61
98.5,82,73,73,65,62
99.0,75,75,72,66,61
99.5,83,78,72,66,62
100.0,75,75,71,66,61
100.5,72,76,72,66,62
101.0,75,75,74,66,62
101.5,80,75,72,66,62
102.0,83,76,72,66,61
102.5,76,75,72,66,62
103.0,85,75,72,66,62
103.5,85,74,72,66,62
104.0,76,72,71,66,61
104.5,75,71,73,65,61
105.0,78,75,71,65,61
105.5,75,75,72,66,61
106.0,78,76,73,65,61
106.5,79,73,72,66,61
107.0,80,75,72,66,61
107.5,83,76,71,65,61
108.0,77,72,71,65,61
108.5,80,75,70,65,61
109.0,73,73,71,65,61
109.5,76,73,71,65,61
110.0,73,75,70,65,61
110.5,78,74,71,65,61
111.0,75,73,71,65,61
111.5,79,74,70,64,61
112.0,80,74,71,65,61
112.5,76,73,70,64,61
113.0,78,74,71,65,60
113.5,72,72,71,65,61
114.0,73,72,71,64,61
114.5,75,72,71,65,60
115.0,75,71,71,65,61
115.5,73,72,70,64,60
116.0,75,73,71,64,60
116.5,75,72,70,64,60
117.0,76,70,70,64,61
117.5,73,70,70,64,60
118.0,76,71,69,64,60
118.5,75,71,70,64,60
119.0,72,72,70,64,60
119.5,72,70,70,64,60
120.0,74,68,69,62,60
120.5,70,70,68,63,59
121.0,74,69,69,63,60
121.5,72,72,69,63,59
122.0,72,72,70,64,60
122.5,73,70,68,63,59
123.0,72,71,68,63,59
123.5,71,70,67,62,59
124.0,70,69,68,62,59
124.5,72,69,68,62,59
125.0,67,67,68,62,59
125.5,70,69,68,62,59
126.0,67,69,67,61,59
126.5,69,69,68,62,59
127.0,69,69,68,62,59
127.5,70,69,67,62,59
128.0,70,70,67,62,59
128.5,71,68,67,61,58
129.0,68,69,68,61,58
