time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,58,56,49,37,36
1.0,65,67,64,43,39
1.5,77,69,67,46,42
2.0,86,77,71,49,44
2.5,82,80,75,50,46
3.0,74,72,72,51,47
3.5,61,68,69,50,47
4.0,67,70,68,49,47
4.5,65,69,67,49,47
5.0,74,70,71,50,47
5.5,65,70,71,50,48
6.0,61,70,68,50,48
6.5,59,70,71,51,48
7.0,71,69,69,51,48
7.5,66,67,65,51,48
8.0,57,73,72,51,49
8.5,70,71,71,51,49
9.0,76,71,69,52,49
9.5,63,72,69,52,49
10.0,66,72,70,52,50
10.5,63,71,72,53,50
11.0,71,71,68,52,50
11.5,79,72,70,54,50
12.0,65,73,71,53,50
12.5,60,72,72,53,51
13.0,75,74,75,54,51
13.5,60,73,75,54,51
14.0,67,74,71,54,51
14.5,62,72,72,54,52
15.0,70,74,74,54,52
15.5,68,74,72,54,52
16.0,71,73,72,54,52
16.5,76,74,72,54,52
17.0,60,75,71,55,52
17.5,67,75,75,55,52
18.0,74,76,75,55,52
18.5,87,86,83,59,54
19.0,83,85,82,61,56
19.5,81,80,75,61,56
20.0,81,75,75,61,56
20.5,88,73,79,62,57
21.0,72,74,75,62,57
21.5,75,70,71,61,57
22.0,72,76,73,61,57
22.5,73,75,75,62,57
23.0,87,76,72,62,57
23.5,83,82,76,63,58
24.0,82,80,72,63,59
24.5,82,76,72,62,59
25.0,73,77,77,62,59
25.5,81,72,80,64,59
26.0,79,76,75,64,59
26.5,87,80,79,64,59
27.0,72,74,76,64,59
27.5,77,82,74,64,59
28.0,81,79,73,64,59
28.5,87,79,81,64,60
29.0,91,77,78,65,60
29.5,76,78,75,65,60
30.0,77,79,79,64,60
30.5,83,75,78,64,60
31.0,73,79,82,64,60
31.5,77,79,80,65,60
32.0,89,75,84,65,60
32.5,78,79,77,65,61
33.0,73,84,81,65,61
33.5,87,73,79,65,60
34.0,83,77,77,65,61
34.5,79,79,80,65,61
35.0,83,81,80,66,61
35.5,77,73,83,66,61
36.0,82,74,81,65,61
36.5,90,84,80,66,61
37.0,78,85,80,65,61
37.5,78,82,79,66,61
38.0,73,81,81,66,61
38.5,73,78,82,66,61
39.0,92,85,80,66,61
39.5,86,86,84,66,62
40.0,77,81,78,66,62
40.5,79,79,78,66,61
41.0,82,82,79,66,61
41.5,79,83,78,66,62
42.0,74,87,81,65,61
42.5,77,80,86,66,62
43.0,84,83,83,66,62
43.5,82,76,82,66,62
44.0,84,77,83,66,62
44.5,80,76,81,66,62
45.0,77,89,81,67,63
45.5,77,78,83,67,63
46.0,89,83,78,68,63
46.5,83,80,76,67,63
47.0,85,87,80,68,63
47.5,80,87,82,68,63
48.0,82,80,82,68,63
48.5,79,85,78,68,63
49.0,80,82,81,68,63
49.5,76,86,83,68,63
50.0,83,79,85,68,63
50.5,75,80,86,68,63
51.0,81,85,82,68,63
51.5,90,77,83,68,63
52.0,77,82,85,68,64
52.5,87,85,80,67,63
53.0,76,86,86,68,64
53.5,87,82,82,68,63
54.0,91,85,80,68,64
54.5,80,83,82,68,64
55.0,87,86,83,68,63
55.5,81,76,83,69,64
56.0,78,86,77,68,63
56.5,86,83,79,68,64
57.0,77,84,81,68,64
57.5,77,85,78,68,64
58.0,77,83,80,68,64
58.5,84,85,79,68,64
59.0,82,86,81,69,64
59.5,85,83,81,69,63
60.0,85,80,82,68,64
60.5,78,87,77,69,64
61.0,86,86,77,69,64
61.5,80,83,85,69,64
62.0,80,82,85,69,64
62.5,87,78,82,69,64
63.0,90,83,83,69,64
63.5,83,87,82,69,65
64.0,86,85,87,69,64
64.5,85,83,80,69,65
65.0,80,82,85,69,65
65.5,84,83,87,69,65
66.0,76,80,85,69,65
66.5,86,79,86,69,65
67.0,89,80,83,70,65
67.5,83,84,81,69,65
68.0,78,85,85,69,65
68.5,96,89,86,70,65
69.0,85,87,81,69,65
69.5,85,80,85,70,65
70.0,87,88,82,70,65
70.5,95,86,86,70,65
71.0,86,85,82,71,65
71.5,89,80,88,70,65
72.0,80,82,87,70,65
72.5,85,85,80,71,65
73.0,87,84,79,71,65
73.5,94,86,85,70,65
74.0,83,86,87,71,66
74.5,88,86,85,71,66
75.0,81,89,89,71,66
75.5,80,83,80,71,66
76.0,89,92,85,71,66
76.5,81,86,88,71,66
77.0,92,82,84,71,66
77.5,80,89,83,69,65
78.0,85,79,86,69,65
78.5,83,87,86,69,65
79.0,83,85,82,70,65
79.5,80,85,85,69,65
80.0,85,87,87,70,65
80.5,88,82,82,70,65
81.0,79,78,84,69,65
81.5,83,86,83,70,65
82.0,86,79,83,69,65
82.5,96,82,82,69,65
83.0,80,90,84,70,65
83.5,92,79,88,69,65
84.0,89,87,82,69,65
84.5,79,77,81,70,65
85.0,83,79,80,70,65
85.5,80,83,77,69,65
86.0,80,80,75,69,64
86.5,84,79,79,69,64
87.0,82,78,80,68,64
87.5,83,76,77,68,64
88.0,81,77,78,68,64
88.5,79,79,78,68,64
89.0,81,80,79,68,64
89.5,77,79,75,68,64
90.0,85,76,78,68,63
90.5,83,83,76,68,64
91.0,76,80,78,68,64
91.5,81,81,79,68,63
92.0,87,79,77,67,64
92.5,77,77,76,67,63
93.0,76,80,77,68,63
93.5,82,82,76,68,63
94.0,72,79,74,67,63
94.5,76,75,76,66,63
95.0,75,80,74,68,63
95.5,74,77,75,66,63
96.0,80,76,74,66,63
96.5,86,77,74,66,63
97.0,83,77,73,68,63
97.5,77,76,76,67,63
98.0,75,74,72,66,62
98.5,85,75,74,66,62
99.0,85,78,74,66,63
99.5,74,78,72,66,63
100.0,76,74,75,66,63
100.5,76,79,76,66,63
101.0,79,77,72,66,63
101.5,72,80,75,66,62
102.0,75,75,75,66,63
102.5,76,76,72,66,62
103.0,78,75,76,66,62
103.5,72,76,75,66,62
104.0,82,77,73,66,63
104.5,78,76,74,66,62
