time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,63,57,53,38,37
1.0,72,67,63,43,40
1.5,78,72,67,46,42
2.0,80,78,75,49,44
2.5,92,77,78,51,46
3.0,87,81,80,54,48
3.5,86,75,76,54,49
4.0,79,73,75,53,50
4.5,84,73,69,52,49
5.0,69,71,72,51,49
5.5,62,74,75,52,50
6.0,76,74,69,52,50
6.5,71,74,70,53,50
7.0,60,73,73,52,50
7.5,64,71,71,53,50
8.0,59,72,73,53,50
8.5,76,74,70,53,50
9.0,59,71,71,53,50
9.5,64,72,70,54,50
10.0,73,74,73,54,51
10.5,68,72,72,54,51
11.0,59,71,71,54,51
11.5,69,72,73,54,52
12.0,68,72,74,54,52
12.5,76,74,71,54,52
13.0,60,75,74,54,52
13.5,76,74,71,54,52
14.0,79,75,74,55,52
14.5,65,75,76,55,52
15.0,79,76,75,55,52
15.5,82,76,75,55,53
16.0,67,74,77,55,52
16.5,82,76,73,56,53
17.0,75,76,74,56,53
17.5,68,75,78,56,53
18.0,66,75,75,56,53
18.5,61,78,75,56,53
19.0,81,76,73,56,53
19.5,74,75,76,56,53
20.0,75,78,77,56,54
20.5,82,79,82,59,55
21.0,78,74,78,61,56
21.5,80,75,74,60,56
22.0,80,77,79,61,57
22.5,83,77,73,61,57
23.0,89,77,73,62,57
23.5,79,78,72,62,58
24.0,76,75,73,62,58
24.5,90,75,81,62,59
25.0,73,73,77,62,58
25.5,83,76,75,63,59
26.0,70,76,76,63,59
26.5,85,73,82,64,59
27.0,80,75,79,64,59
27.5,77,76,78,63,59
28.0,78,80,78,63,59
28.5,74,74,78,63,59
29.0,73,78,74,63,59
29.5,80,76,79,64,59
30.0,83,80,75,64,60
30.5,79,75,73,64,60
31.0,89,82,76,64,60
31.5,72,85,79,64,60
32.0,84,75,75,64,60
32.5,83,85,78,64,60
33.0,76,78,81,65,60
33.5,87,77,80,65,60
34.0,83,82,75,65,61
34.5,84,77,75,65,61
35.0,90,76,78,66,61
35.5,85,80,80,65,61
36.0,79,77,79,65,61
36.5,96,83,83,65,61
37.0,88,77,78,66,61
37.5,77,80,80,66,62
38.0,82,79,78,66,61
38.5,90,82,84,66,62
39.0,77,82,80,66,61
39.5,88,83,80,66,61
40.0,80,79,82,65,61
40.5,89,82,74,66,61
41.0,79,79,76,66,62
41.5,95,83,83,66,61
42.0,93,83,79,66,62
42.5,80,82,79,66,63
43.0,84,82,81,66,62
43.5,76,80,82,66,62
44.0,96,82,80,66,62
44.5,76,76,76,66,63
45.0,78,79,78,66,62
45.5,75,79,85,67,63
46.0,75,79,83,68,63
46.5,84,85,84,67,63
47.0,82,79,77,67,63
47.5,85,82,82,67,63
48.0,92,86,82,68,63
48.5,76,85,79,66,63
49.0,96,84,80,67,63
49.5,91,84,82,67,63
50.0,90,85,84,68,63
50.5,87,85,83,68,63
51.0,87,79,83,68,64
51.5,83,90,81,68,64
52.0,77,86,80,68,64
52.5,89,78,84,68,64
53.0,76,87,79,68,63
53.5,79,82,82,68,64
54.0,80,81,86,68,64
54.5,91,84,79,68,64
55.0,86,82,79,68,64
55.5,79,78,84,69,64
56.0,92,87,84,69,64
56.5,94,78,86,68,64
57.0,92,80,82,68,64
57.5,76,81,80,66,63
58.0,78,80,80,68,63
58.5,88,82,86,68,64
59.0,89,88,85,68,64
59.5,85,84,82,68,64
60.0,87,81,84,69,64
60.5,92,89,80,69,64
61.0,82,85,80,69,64
61.5,83,84,82,68,64
62.0,90,79,80,69,64
62.5,80,79,87,69,64
63.0,77,80,87,68,64
63.5,88,81,86,69,65
64.0,91,79,82,69,64
64.5,79,84,80,69,65
65.0,88,84,80,69,64
65.5,86,84,82,69,64
66.0,79,84,83,69,64
66.5,84,78,85,69,65
67.0,83,84,89,69,65
67.5,85,80,85,69,65
68.0,86,80,84,69,65
68.5,81,83,87,69,65
69.0,89,83,85,70,65
69.5,76,84,82,69,65
70.0,82,83,85,69,65
70.5,85,83,83,69,65
71.0,87,85,85,70,65
71.5,86,80,85,70,65
72.0,79,85,80,70,65
72.5,82,80,80,69,65
73.0,78,85,89,69,65
73.5,93,84,83,70,65
74.0,77,87,85,70,65
74.5,80,79,85,70,65
75.0,85,87,82,70,65
75.5,77,82,86,70,66
76.0,85,88,86,70,65
76.5,84,87,83,70,65
77.0,83,80,87,70,66
77.5,89,86,86,70,65
78.0,87,84,80,70,65
78.5,86,87,85,70,65
79.0,80,86,86,70,65
79.5,84,80,86,70,65
80.0,85,82,85,69,65
80.5,87,83,81,69,65
81.0,83,79,87,69,65
81.5,80,82,79,69,65
82.0,85,82,86,69,65
82.5,82,86,81,69,65
83.0,83,83,85,69,65
83.5,79,84,85,69,65
84.0,89,82,86,69,65
84.5,80,83,77,69,65
85.0,82,83,82,69,65
85.5,80,80,79,68,65
86.0,75,79,79,68,64
86.5,82,82,80,68,64
87.0,85,83,78,68,64
87.5,83,80,74,68,64
88.0,85,82,81,68,64
88.5,77,80,74,68,64
89.0,77,80,78,68,63
89.5,76,80,78,68,64
90.0,81,79,79,68,64
90.5,86,78,75,68,64
91.0,82,77,78,68,63
91.5,74,76,76,68,64
92.0,83,81,78,67,63
92.5,82,79,76,68,63
93.0,84,77,76,67,63
93.5,75,78,79,67,63
94.0,81,79,78,68,63
94.5,85,79,76,66,63
95.0,79,78,78,66,63
95.5,83,76,76,67,63
96.0,79,78,74,66,63
96.5,80,76,74,67,63
97.0,75,77,75,66,63
97.5,72,78,73,66,63
98.0,76,75,75,66,63
98.5,85,80,75,66,63
99.0,79,74,75,67,63
99.5,79,79,75,67,63
100.0,77,77,76,67,63
100.5,81,74,74,66,62
101.0,83,76,74,67,63
101.5,76,79,74,66,63
102.0,82,75,73,66,62
102.5,77,76,75,66,63
103.0,75,78,74,66,62
103.5,80,76,73,66,62
104.0,73,76,73,66,63
104.5,77,76,72,66,62
105.0,78,77,75,66,63
105.5,86,79,72,66,62
106.0,83,78,73,66,62
106.5,85,77,74,66,62
107.0,78,72,72,66,62
107.5,83,75,72,66,62
108.0,73,75,72,66,61
108.5,77,77,71,66,62
109.0,86,77,72,66,61
109.5,76,75,71,65,61
110.0,72,75,72,65,61
110.5,85,74,72,65,61
111.0,80,75,71,66,62
111.5,82,77,73,66,61
112.0,75,77,71,66,61
112.5,81,77,71,66,61
113.0,77,72,72,65,61
113.5,74,75,72,65,62
114.0,75,74,72,65,61
114.5,84,77,72,65,61
115.0,75,71,72,65,61
115.5,79,73,72,65,61
116.0,73,75,72,65,61
116.5,80,75,72,65,61
117.0,75,72,71,65,61
117.5,75,76,72,65,61
118.0,76,73,70,65,61
118.5,73,75,69,65,61
119.0,73,76,72,65,61
119.5,78,73,69,64,61
120.0,72,72,70,64,60
120.5,75,73,71,65,60
121.0,71,73,71,64,60
121.5,74,70,69,64,60
122.0,77,70,69,64,60
122.5,76,73,69,64,60
123.0,76,72,70,64,60
123.5,73,72,70,64,60
124.0,72,73,70,64,60
124.5,75,70,68,63,60
125.0,75,72,70,64,60
125.5,73,71,70,64,60
126.0,77,72,70,63,60
126.5,73,70,69,64,60
127.0,68,70,68,63,60
127.5,73,72,69,63,59
128.0,70,70,69,63,60
128.5,72,70,70,63,59
129.0,72,68,69,62,60
129.5,72,70,68,62,59
130.0,70,70,69,62,59
130.5,72,70,68,62,59
131.0,73,70,70,62,59
131.5,73,71,70,63,59
132.0,72,70,67,62,59
132.5,74,69,68,62,59
133.0,72,70,69,62,59
133.5,69,70,68,61,59
134.0,67,69,68,62,59
134.5,71,69,68,61,59
135.0,68,68,69,62,59
135.5,68,69,68,61,58
136.0,69,68,68,61,58
136.5,69,67,68,61,58
137.0,70,68,68,61,59
137.5,69,69,68,61,58
138.0,67,69,68,61,58
138.5,70,69,68,61,58
139.0,70,69,68,62,58
139.5,67,67,68,61,58
140.0,72,68,67,60,57
140.5,66,67,68,61,57
141.0,71,68,68,61,58
141.5,69,69,68,61,58
142.0,69,68,67,61,58
142.5,70,70,67,62,58
143.0,67,68,67,61,59
143.5,70,69,67,61,58
144.0,67,69,67,61,58
144.5,70,67,67,61,57
145.0,71,68,67,61,58
145.5,69,68,67,61,58
146.0,68,67,67,61,58
146.5,70,67,67,61,58
147.0,66,67,67,61,58
147.5,69,68,68,61,57
148.0,66,67,67,61,58
148.5,67,68,67,62,57
149.0,69,69,67,61,58
149.5,67,68,66,61,57
150.0,68,68,68,61,57
150.5,70,68,66,61,57
151.0,66,67,67,60,57
151.5,69,67,67,61,57
152.0,67,67,65,61,57
152.5,66,67,67,61,57
153.0,66,65,67,61,57
153.5,67,68,67,61,57
154.0,68,68,66,61,57
154.5,70,67,67,61,57
155.0,69,67,67,60,57
155.5,68,67,66,61,57
156.0,67,67,67,60,57
156.5,70,68,67,61,57
157.0,69,67,67,61,57
157.5,70,68,66,61,57
158.0,70,66,66,61,57
158.5,69,67,67,61,57
159.0,70,68,67,60,57
159.5,70,67,65,60,57
160.0,66,66,67,60,57
160.5,65,66,66,61,57
161.0,67,68,68,61,57
161.5,69,69,67,60,57
162.0,69,67,67,61,57
162.5,68,67,67,61,57
163.0,69,69,67,61,57
163.5,67,66,66,61,57
164.0,66,67,68,61,57
164.5,69,69,67,60,57
165.0,70,67,67,60,57
165.5,68,68,66,60,57
166.0,69,67,66,60,57
166.5,66,67,66,61,57
167.0,67,68,67,60,57
167.5,69,69,66,60,57
168.0,69,68,67,61,57
168.5,69,67,66,60,57
169.0,68,69,66,60,57
169.5,67,67,67,60,57
170.0,67,67,66,61,57
170.5,66,68,67,60,57
171.0,69,67,66,60,57
171.5,67,67,67,60,57
172.0,67,66,67,60,57
172.5,70,68,67,60,57
173.0,69,68,66,60,57
173.5,68,66,67,60,57
174.0,69,69,65,60,57
174.5,69,67,66,60,57
175.0,70,67,67,61,57
175.5,68,68,66,60,57
176.0,69,65,67,61,57
176.5,67,66,66,60,57
177.0,67,67,67,60,57
177.5,66,68,67,60,57
178.0,67,67,66,60,57
178.5,69,67,66,61,57
179.0,70,68,67,59,57
179.5,69,66,67,60,57
180.0,69,68,66,60,57
180.5,68,68,67,61,57
181.0,67,67,67,60,57
181.5,67,66,66,60,57
182.0,68,67,66,60,57
182.5,68,67,67,60,57
183.0,69,67,67,61,57
183.5,67,67,66,61,57
184.0,69,67,65,60,57
184.5,67,66,67,60,57
185.0,67,66,66,60,57
185.5,66,67,66,60,57
186.0,67,68,66,60,57
186.5,68,67,66,59,57
187.0,67,67,66,60,57
187.5,69,67,66,60,57
188.0,69,67,67,61,57
188.5,66,67,67,60,57
189.0,66,66,67,61,57
189.5,68,68,67,61,57
190.0,69,69,67,60,57
190.5,66,66,67,60,57
191.0,69,67,66,61,57
191.5,67,67,66,60,57
192.0,67,67,66,60,57
192.5,69,67,66,60,57
193.0,69,66,66,60,57
193.5,69,67,66,60,57
194.0,70,67,68,61,57
194.5,68,68,66,60,57
195.0,69,68,66,60,57
195.5,68,67,67,60,57
196.0,68,66,67,61,57
196.5,70,67,65,61,57
197.0,68,67,67,61,57
197.5,67,66,66,60,57
198.0,69,68,67,61,57
198.5,69,67,68,61,57
199.0,67,67,66,61,57
199.5,67,67,66,60,57
200.0,66,66,65,61,57
200.5,65,67,66,60,57
201.0,69,67,67,61,57
201.5,66,67,67,60,57
202.0,69,66,66,61,57
202.5,67,67,66,60,57
203.0,68,67,66,61,57
203.5,70,68,66,60,57
204.0,68,69,67,61,57
204.5,70,68,67,61,57
205.0,69,68,67,60,57
205.5,67,67,67,60,57
206.0,69,67,66,61,57
206.5,69,67,67,61,57
207.0,67,67,67,61,57
207.5,68,68,67,60,57
208.0,69,69,67,59,57
208.5,70,67,68,61,57
209.0,68,68,67,61,57
209.5,69,68,67,61,57
210.0,69,68,68,61,57
210.5,67,67,67,61,57
211.0,69,68,67,60,57
211.5,69,67,66,60,57
212.0,66,67,67,60,58
212.5,66,68,67,60,57
213.0,66,68,67,60,57
213.5,66,67,66,61,57
214.0,66,67,66,60,57
214.5,66,66,66,60,57
215.0,67,68,66,60,57
215.5,69,67,67,60,57
216.0,66,67,66,60,57
216.5,69,67,66,60,57
217.0,68,67,66,61,57
217.5,69,67,66,61,57
218.0,66,67,66,60,57
218.5,69,67,67,59,57
219.0,69,68,66,60,57
219.5,69,67,66,60,57
220.0,69,67,66,61,57
220.5,67,66,65,60,57
221.0,68,67,68,60,57
221.5,69,67,66,61,57
222.0,65,66,65,59,57
222.5,66,66,66,60,57
223.0,67,67,66,60,57
223.5,68,67,66,60,57
224.0,69,67,67,61,57
224.5,69,67,67,61,57
225.0,69,67,67,60,57
225.5,68,67,66,61,57
226.0,66,67,67,60,57
226.5,69,68,67,60,57
227.0,66,67,67,60,57
227.5,68,67,67,60,57
228.0,69,67,67,60,57
228.5,70,68,68,61,57
229.0,70,67,67,60,57
229.5,67,67,66,60,57
230.0,66,69,68,59,57
230.5,69,66,65,60,57
231.0,67,67,67,60,57
231.5,67,69,67,60,57
232.0,70,67,65,60,57
232.5,69,67,66,59,57
233.0,69,67,66,60,57
233.5,68,67,67,61,57
234.0,67,67,67,61,57
234.5,69,68,67,61,57
235.0,69,67,67,61,57
235.5,70,68,67,60,57
236.0,69,67,66,61,57
236.5,66,67,67,61,57
237.0,70,67,67,61,57
237.5,67,67,66,61,57
238.0,69,67,66,60,57
238.5,69,68,67,61,57
239.0,69,69,66,60,57
239.5,67,67,67,61,57
