time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,62,53,55,37,36
1.0,75,69,65,43,39
1.5,84,70,68,46,41
2.0,82,77,74,47,44
2.5,87,81,78,51,46
3.0,87,81,76,52,48
3.5,75,80,78,53,49
4.0,69,74,72,52,49
4.5,61,74,72,52,49
5.0,67,75,72,51,49
5.5,63,73,72,52,49
6.0,66,72,72,52,49
6.5,68,72,71,52,49
7.0,68,71,70,51,49
7.5,73,70,72,52,50
8.0,73,73,71,53,50
8.5,79,76,72,52,50
9.0,79,72,68,52,50
9.5,73,72,72,52,50
10.0,68,72,74,53,51
10.5,60,72,72,53,50
11.0,82,73,70,53,50
11.5,69,72,72,54,51
12.0,66,70,72,54,51
12.5,80,73,72,54,51
13.0,75,75,69,54,52
13.5,76,72,75,54,52
14.0,65,74,72,54,52
14.5,75,74,75,54,52
15.0,80,76,76,54,52
15.5,75,74,75,55,52
16.0,81,75,71,55,52
16.5,62,74,75,55,53
17.0,73,74,73,55,53
17.5,73,76,73,55,53
18.0,74,76,76,55,53
18.5,69,76,77,55,53
19.0,67,76,73,56,53
19.5,66,74,73,56,53
20.0,83,79,78,58,54
20.5,73,78,79,60,56
21.0,87,72,71,60,56
21.5,70,70,74,60,56
22.0,72,76,73,61,56
22.5,76,72,78,61,57
23.0,71,76,77,62,57
23.5,86,80,72,62,57
24.0,89,82,72,62,57
24.5,70,80,72,62,58
25.0,85,79,74,63,58
25.5,84,78,74,63,59
26.0,83,72,79,64,59
26.5,86,76,79,64,59
27.0,83,79,74,64,59
27.5,91,71,77,63,59
28.0,86,79,78,64,59
28.5,69,87,78,64,59
29.0,77,76,76,64,60
29.5,72,77,74,64,59
30.0,71,82,79,64,60
30.5,81,82,80,64,60
31.0,86,79,82,64,60
31.5,82,76,78,64,60
32.0,75,77,73,64,60
32.5,84,83,78,65,60
33.0,79,77,75,65,60
33.5,90,80,74,65,60
34.0,80,83,78,65,61
34.5,81,82,79,66,61
35.0,81,84,82,66,61
35.5,92,78,82,66,61
36.0,78,79,81,66,61
36.5,82,77,82,65,61
37.0,86,82,80,66,60
37.5,77,74,79,66,61
38.0,87,79,83,66,61
38.5,93,81,82,66,61
39.0,75,74,80,65,61
39.5,84,78,84,65,61
40.0,83,75,79,65,61
40.5,83,75,82,66,61
41.0,80,76,75,66,61
41.5,75,86,76,66,62
42.0,83,82,80,65,61
42.5,80,80,79,66,61
43.0,89,81,83,66,62
43.5,75,76,80,66,62
44.0,75,90,81,66,62
44.5,73,83,74,66,61
45.0,83,84,78,66,62
45.5,75,75,86,66,62
46.0,99,82,78,66,62
46.5,80,82,77,66,62
47.0,85,73,85,66,62
47.5,82,82,82,67,62
48.0,79,87,82,67,63
48.5,80,79,79,67,63
49.0,90,79,82,66,63
49.5,86,79,78,67,63
50.0,82,81,78,67,63
50.5,79,80,83,66,63
51.0,84,80,80,68,63
51.5,82,86,85,68,63
52.0,83,80,85,68,63
52.5,75,87,79,67,63
53.0,81,79,80,67,63
53.5,86,82,80,68,63
54.0,84,85,85,68,63
54.5,77,83,87,68,63
55.0,85,84,80,68,64
55.5,79,86,85,68,64
56.0,79,87,84,68,63
56.5,78,84,80,68,64
57.0,93,79,83,68,64
57.5,85,81,79,68,64
58.0,79,77,82,69,64
58.5,87,85,82,68,64
59.0,90,82,78,69,64
59.5,86,80,86,69,64
60.0,82,86,79,68,64
60.5,91,86,80,69,64
61.0,85,79,81,68,64
61.5,83,83,83,69,64
62.0,88,79,79,69,64
62.5,77,83,84,69,64
63.0,89,79,83,69,64
63.5,88,83,83,69,64
64.0,85,85,85,69,64
64.5,77,79,82,69,65
65.0,79,87,83,70,65
65.5,80,83,83,70,65
66.0,89,84,79,69,64
66.5,85,79,86,70,65
67.0,84,81,85,70,65
67.5,82,88,82,69,65
68.0,90,80,83,69,65
68.5,78,80,86,70,65
69.0,85,84,89,70,65
69.5,83,82,85,69,65
70.0,77,80,88,69,65
70.5,90,82,89,70,65
71.0,93,83,91,71,65
71.5,96,86,84,71,65
72.0,78,78,89,70,65
72.5,83,82,88,70,66
73.0,80,85,86,71,65
73.5,90,82,86,71,65
74.0,92,91,89,70,65
74.5,91,83,84,71,65
75.0,85,89,83,70,65
75.5,77,86,84,71,66
76.0,93,88,85,70,66
76.5,79,87,84,71,66
77.0,92,87,83,71,65
77.5,87,92,85,70,65
78.0,81,85,81,69,65
78.5,91,87,88,70,65
79.0,83,80,85,69,65
79.5,93,86,85,69,65
80.0,83,85,83,71,65
80.5,84,89,82,70,65
