time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,72,57,51,39,37
1.0,73,67,64,44,40
1.5,83,73,65,47,42
2.0,86,78,75,51,45
2.5,69,77,74,51,46
3.0,69,66,68,50,47
3.5,76,70,68,50,47
4.0,65,69,69,50,47
4.5,70,68,68,49,47
5.0,68,68,69,50,48
5.5,72,73,69,50,48
6.0,58,69,70,50,48
6.5,65,69,68,51,49
7.0,72,70,71,51,49
7.5,65,70,68,51,49
8.0,73,71,69,52,49
8.5,71,70,72,52,49
9.0,73,71,72,52,50
9.5,76,71,68,52,50
10.0,76,74,71,52,50
10.5,78,72,71,53,50
11.0,65,72,71,53,50
11.5,62,73,72,53,51
12.0,74,74,72,54,52
12.5,67,74,73,54,52
13.0,63,75,74,54,52
13.5,71,74,75,54,52
14.0,74,74,75,55,53
14.5,73,75,74,55,52
15.0,65,74,75,55,52
15.5,71,76,74,55,53
16.0,89,84,83,58,54
16.5,80,79,81,61,56
17.0,83,75,78,61,56
17.5,80,79,80,62,56
18.0,74,73,76,61,57
18.5,73,75,72,62,57
19.0,81,76,79,61,57
19.5,77,75,79,62,57
20.0,77,78,76,62,58
20.5,89,85,78,63,58
21.0,75,73,73,62,59
21.5,83,77,74,62,58
22.0,70,73,78,62,59
22.5,80,81,78,64,59
23.0,85,80,82,64,59
23.5,80,75,75,64,59
24.0,75,75,82,64,60
24.5,72,76,73,64,60
25.0,77,81,76,64,60
25.5,72,78,80,65,60
26.0,80,72,78,65,60
26.5,82,73,79,64,60
27.0,85,76,83,65,60
27.5,72,75,77,65,60
28.0,82,82,78,65,60
28.5,72,84,78,65,60
29.0,79,80,75,65,60
29.5,77,81,78,65,61
30.0,85,78,75,65,60
30.5,88,75,76,65,61
31.0,86,79,76,66,61
31.5,76,80,80,65,61
32.0,82,79,78,65,61
32.5,76,81,75,65,61
33.0,86,81,78,65,61
33.5,83,82,78,65,61
34.0,75,77,79,66,61
34.5,80,82,78,66,61
35.0,79,83,83,66,61
35.5,97,82,81,66,62
36.0,89,83,81,66,61
36.5,89,85,75,66,62
37.0,93,88,82,66,62
37.5,75,82,79,66,62
38.0,85,87,84,66,63
38.5,76,82,82,66,63
39.0,81,81,76,66,62
39.5,82,84,75,66,63
40.0,89,78,83,66,63
40.5,85,83,80,67,63
41.0,77,87,81,68,63
41.5,82,82,78,67,63
42.0,78,85,86,67,62
42.5,79,79,84,68,63
43.0,83,84,80,68,63
43.5,87,86,85,68,63
44.0,88,85,87,68,63
44.5,83,85,84,68,63
45.0,90,85,81,68,64
45.5,85,84,86,68,63
46.0,80,81,82,68,63
46.5,75,82,83,68,63
47.0,93,85,82,68,64
47.5,87,84,76,68,64
48.0,92,83,82,68,64
48.5,82,84,87,68,64
49.0,81,80,82,68,64
49.5,77,83,85,68,63
50.0,82,83,77,68,64
