time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,65,59,56,41,38
1.0,78,72,66,45,41
1.5,85,76,72,50,45
2.0,84,79,78,51,46
2.5,85,80,80,54,49
3.0,79,78,80,54,50
3.5,81,83,80,55,52
4.0,75,76,77,56,52
4.5,69,76,76,54,52
5.0,61,75,76,54,52
5.5,76,75,76,55,52
6.0,72,76,72,55,52
6.5,75,75,71,55,52
7.0,72,76,73,55,52
7.5,83,75,76,55,52
8.0,62,76,74,55,53
8.5,78,75,75,55,53
9.0,71,76,72,55,53
9.5,82,74,78,56,53
10.0,70,76,76,56,53
10.5,77,75,76,57,54
11.0,73,76,73,57,54
11.5,80,78,73,56,54
12.0,72,76,75,57,54
12.5,63,77,76,57,55
13.0,77,76,77,57,55
13.5,63,76,76,57,55
14.0,73,76,76,57,55
14.5,72,78,78,57,55
15.0,72,76,75,57,55
15.5,83,78,75,58,55
16.0,65,78,79,58,56
16.5,77,78,79,58,55
17.0,83,78,80,58,56
17.5,77,77,77,58,56
18.0,72,80,78,58,56
18.5,72,80,75,59,56
19.0,68,78,76,59,56
19.5,77,78,78,59,56
20.0,75,78,76,59,57
20.5,85,85,83,59,56
21.0,86,81,86,62,57
21.5,82,80,83,62,58
22.0,70,84,76,64,59
22.5,78,77,78,63,59
23.0,83,78,83,64,60
23.5,78,79,79,64,60
24.0,83,86,81,64,60
24.5,86,73,78,65,60
25.0,84,80,79,64,60
25.5,80,84,80,65,61
26.0,87,83,78,65,61
26.5,76,83,80,65,61
27.0,87,83,80,65,61
27.5,79,79,75,65,61
28.0,85,74,79,65,61
28.5,87,88,80,66,61
29.0,92,83,82,66,61
29.5,73,82,80,66,62
30.0,92,83,80,66,61
30.5,88,79,78,66,61
31.0,85,80,78,66,62
31.5,79,80,79,66,62
32.0,83,82,81,66,62
32.5,77,77,79,66,62
33.0,87,76,82,66,62
33.5,76,82,78,66,63
34.0,79,80,76,66,63
34.5,75,82,82,66,63
35.0,86,85,81,67,63
35.5,93,89,84,67,63
36.0,83,78,77,67,63
36.5,88,85,83,67,63
37.0,82,87,87,67,64
37.5,87,83,85,67,63
38.0,90,85,83,67,63
38.5,79,85,83,67,63
39.0,83,83,83,68,64
39.5,83,76,84,68,64
40.0,83,85,78,68,64
40.5,86,85,82,68,64
41.0,95,86,81,68,64
41.5,80,82,80,68,64
42.0,83,85,84,68,64
42.5,85,82,87,68,64
43.0,81,84,78,68,64
43.5,83,77,86,68,64
44.0,79,78,86,68,64
44.5,80,80,80,68,64
45.0,76,85,84,68,64
45.5,89,89,84,68,64
46.0,75,85,82,68,64
46.5,80,86,86,68,64
47.0,78,84,87,68,64
47.5,95,85,85,69,64
48.0,86,79,77,69,64
48.5,83,83,80,69,64
