time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,62,59,51,38,38
1.0,77,67,64,44,40
1.5,79,72,68,47,42
2.0,86,81,75,50,46
2.5,89,81,79,53,48
3.0,83,78,81,54,49
3.5,81,78,72,55,50
4.0,81,78,80,55,51
4.5,80,80,78,56,52
5.0,67,76,71,54,52
5.5,65,75,76,54,52
6.0,78,74,73,54,52
6.5,68,71,73,54,51
7.0,79,73,72,54,52
7.5,75,75,74,54,52
8.0,70,73,74,55,52
8.5,60,74,75,55,52
9.0,74,75,71,54,52
9.5,60,76,75,55,52
10.0,66,75,74,55,53
10.5,79,76,75,55,53
11.0,76,76,73,55,53
11.5,81,77,77,55,52
12.0,75,75,75,55,53
12.5,84,77,75,56,53
13.0,69,75,74,56,53
13.5,73,76,76,57,53
14.0,67,79,77,56,54
14.5,70,77,76,57,54
15.0,72,77,75,57,54
15.5,72,76,76,57,54
16.0,71,78,73,57,55
16.5,72,77,76,57,55
17.0,76,76,78,57,55
17.5,70,78,73,57,55
18.0,76,76,77,58,55
18.5,73,77,76,58,55
19.0,85,82,76,57,55
19.5,73,78,75,58,55
20.0,67,79,79,59,55
20.5,81,80,78,59,56
21.0,77,80,79,59,56
21.5,81,83,80,61,57
22.0,70,81,79,61,57
22.5,86,75,76,62,58
23.0,82,85,78,63,59
23.5,83,80,75,63,59
24.0,89,77,76,64,59
24.5,90,77,81,64,60
25.0,80,75,76,64,59
25.5,90,82,78,65,60
26.0,76,82,74,64,60
26.5,74,75,81,64,60
27.0,76,76,73,65,60
27.5,83,74,83,64,60
28.0,73,77,75,65,60
28.5,85,77,80,65,60
29.0,77,80,81,65,61
29.5,85,74,83,65,61
30.0,79,73,76,65,60
30.5,80,83,74,65,61
31.0,80,74,77,65,61
31.5,87,77,82,65,61
32.0,76,76,80,65,61
32.5,75,86,83,65,61
33.0,75,79,79,66,61
33.5,84,82,76,66,61
34.0,92,79,76,66,61
34.5,86,81,79,66,61
35.0,83,77,81,65,62
35.5,77,75,78,66,61
36.0,86,82,79,66,62
36.5,77,80,80,66,62
37.0,88,84,80,67,63
37.5,82,87,77,67,63
38.0,83,87,79,67,63
38.5,85,82,85,66,63
39.0,92,82,79,67,63
39.5,88,83,80,66,63
40.0,79,75,84,66,63
40.5,75,81,75,66,63
41.0,75,81,85,67,63
41.5,81,77,80,66,63
42.0,74,81,77,67,63
42.5,83,79,83,67,63
43.0,86,84,79,67,63
43.5,76,85,82,68,63
44.0,87,77,82,68,63
44.5,82,78,79,67,63
45.0,92,85,81,68,63
45.5,90,83,78,67,63
46.0,76,83,84,68,64
46.5,88,77,84,68,63
47.0,78,82,82,68,64
47.5,89,85,82,69,64
48.0,95,82,78,69,64
48.5,89,82,87,69,64
49.0,80,84,81,68,64
49.5,79,83,80,68,64
50.0,85,80,87,68,64
50.5,93,83,81,69,64
51.0,82,81,85,69,64
51.5,83,81,82,69,64
52.0,85,80,78,69,64
52.5,85,79,83,68,64
53.0,77,86,86,68,64
53.5,82,80,83,69,65
54.0,82,89,80,69,64
54.5,86,83,80,69,64
55.0,82,88,80,69,65
55.5,82,82,81,69,65
56.0,82,81,82,69,65
56.5,79,81,85,69,65
57.0,87,84,83,69,65
57.5,79,87,81,69,64
58.0,87,92,82,69,65
58.5,88,80,86,69,65
59.0,87,82,82,70,65
59.5,85,78,84,70,65
60.0,85,82,86,70,65
60.5,77,83,83,70,65
61.0,79,82,80,70,65
61.5,79,85,84,71,65
62.0,95,83,86,70,65
62.5,99,80,84,71,65
63.0,88,90,85,69,65
63.5,83,84,86,71,65
64.0,90,84,83,70,65
64.5,85,80,83,70,65
65.0,81,77,85,70,65
65.5,80,83,80,70,65
66.0,84,90,83,70,66
66.5,85,86,78,69,65
67.0,83,80,79,70,65
67.5,80,83,80,70,65
68.0,85,81,81,70,65
68.5,87,87,79,70,65
69.0,87,83,78,70,65
69.5,85,80,77,69,65
70.0,89,79,78,69,65
70.5,81,80,76,68,64
71.0,81,83,82,69,65
71.5,75,76,80,69,64
72.0,82,81,81,68,64
72.5,80,79,77,68,64
73.0,82,78,75,68,64
73.5,80,85,80,69,64
74.0,82,81,80,69,64
74.5,88,80,78,68,64
75.0,82,75,76,68,64
75.5,82,80,75,68,64
76.0,79,79,76,68,64
76.5,80,79,75,68,63
77.0,79,78,75,68,63
77.5,79,76,76,68,64
78.0,79,77,76,68,64
78.5,78,80,76,67,63
79.0,79,75,75,67,63
79.5,79,78,76,67,63
80.0,77,79,76,66,63
80.5,86,78,76,67,63
81.0,77,77,74,66,63
81.5,80,79,73,66,63
82.0,72,76,76,66,63
82.5,72,76,76,66,63
83.0,84,79,72,66,62
83.5,82,76,74,66,62
84.0,83,78,74,66,63
84.5,81,76,75,66,63
85.0,80,77,74,66,63
85.5,76,75,75,66,63
86.0,76,77,75,66,62
86.5,80,75,75,66,63
87.0,80,75,75,66,63
87.5,83,75,72,67,63
88.0,76,77,73,66,63
88.5,79,76,78,66,63
89.0,80,77,73,66,63
89.5,79,77,73,66,63
90.0,72,75,74,65,62
90.5,75,77,71,65,62
91.0,79,76,74,66,62
91.5,79,77,74,66,62
92.0,75,73,75,66,62
92.5,76,77,73,66,63
93.0,75,77,73,66,62
93.5,81,77,75,66,62
94.0,74,76,74,66,62
94.5,80,75,75,66,62
95.0,76,75,74,65,62
95.5,79,77,75,66,61
96.0,72,73,72,66,62
96.5,84,77,73,65,61
97.0,75,76,72,66,62
97.5,79,75,74,66,62
