time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,63,59,49,40,38
1.0,75,67,64,44,40
1.5,77,73,69,47,42
2.0,83,75,75,49,45
2.5,85,80,79,51,47
3.0,84,83,80,53,48
3.5,82,79,79,54,49
4.0,69,76,78,56,50
4.5,81,74,73,53,50
5.0,76,72,73,53,50
5.5,69,76,72,54,50
6.0,77,72,68,54,50
6.5,76,74,72,53,51
7.0,59,77,72,54,51
7.5,74,72,72,53,51
8.0,75,74,72,54,51
8.5,73,74,71,54,51
9.0,76,74,70,54,51
9.5,65,72,72,54,51
10.0,59,74,72,54,51
10.5,68,73,74,54,52
11.0,67,77,71,55,52
11.5,76,74,76,55,52
12.0,80,75,76,55,52
12.5,76,77,75,55,52
13.0,80,75,73,55,53
13.5,72,76,74,55,53
14.0,62,75,74,55,53
14.5,66,72,75,55,53
15.0,66,73,76,55,53
15.5,77,74,76,56,53
16.0,66,75,76,57,53
16.5,71,75,76,56,53
17.0,68,76,75,56,53
17.5,75,77,73,56,54
18.0,75,75,78,56,54
18.5,65,75,78,57,54
19.0,80,77,76,57,54
19.5,70,77,74,57,55
20.0,80,77,74,57,54
20.5,76,79,79,57,55
21.0,85,83,82,59,56
21.5,70,73,71,61,56
22.0,80,81,75,62,57
22.5,79,75,71,62,57
23.0,93,84,79,62,57
23.5,80,79,72,62,59
24.0,77,72,80,63,59
24.5,78,77,78,63,59
25.0,75,77,73,64,59
25.5,76,81,80,64,59
26.0,74,74,77,64,59
26.5,84,80,77,64,59
27.0,81,84,78,64,60
27.5,77,76,79,64,60
28.0,72,79,75,64,60
28.5,83,72,80,64,60
29.0,86,73,76,64,60
29.5,91,74,76,65,60
30.0,75,76,80,65,60
30.5,85,78,78,65,60
31.0,82,83,78,65,60
31.5,85,76,73,65,61
32.0,77,79,79,65,60
32.5,80,80,74,65,61
33.0,82,73,78,65,61
33.5,85,83,80,65,61
34.0,89,82,79,66,61
34.5,84,80,76,66,61
35.0,86,77,80,66,61
35.5,79,77,83,66,61
36.0,78,85,79,66,61
36.5,77,80,76,65,61
37.0,74,79,82,66,61
37.5,93,77,78,66,62
38.0,86,87,80,66,62
38.5,78,83,76,66,61
39.0,85,83,80,66,62
39.5,77,80,78,66,62
40.0,91,88,78,66,63
40.5,79,75,83,66,62
41.0,83,83,82,66,63
41.5,80,76,84,67,62
42.0,78,79,80,67,63
42.5,89,80,80,67,63
43.0,79,80,82,66,63
43.5,73,79,78,66,62
44.0,82,76,83,66,62
44.5,90,80,86,66,63
45.0,79,83,83,68,63
45.5,85,80,85,68,63
46.0,80,76,80,67,63
46.5,92,76,83,68,63
47.0,79,85,85,68,63
47.5,83,84,80,68,64
48.0,89,83,85,68,63
48.5,88,79,83,68,63
49.0,79,83,83,68,63
49.5,85,83,77,67,63
50.0,89,80,87,68,64
50.5,84,86,86,68,63
51.0,79,83,79,68,64
51.5,76,83,84,68,63
52.0,81,85,82,68,64
52.5,92,79,84,68,63
53.0,84,84,82,68,64
53.5,84,85,79,68,63
54.0,90,88,82,68,64
54.5,94,85,83,68,64
55.0,76,89,82,68,64
55.5,89,81,80,68,64
56.0,82,79,81,68,64
56.5,77,85,83,69,64
57.0,80,80,85,69,64
57.5,95,92,83,69,64
58.0,95,82,78,69,64
58.5,75,81,87,69,64
59.0,80,87,81,69,64
59.5,77,83,80,70,64
60.0,85,77,84,69,64
60.5,86,89,83,69,65
61.0,91,89,81,70,65
61.5,80,81,81,69,65
62.0,84,85,82,69,65
62.5,79,83,80,69,64
63.0,80,81,87,69,65
63.5,87,83,85,69,64
64.0,82,82,86,69,65
64.5,82,83,78,69,65
65.0,77,84,86,69,65
65.5,82,80,89,69,65
66.0,85,86,84,69,65
66.5,83,87,80,70,65
67.0,94,80,82,70,65
67.5,82,87,77,70,65
68.0,92,82,83,69,65
68.5,99,86,82,71,65
69.0,82,87,82,70,65
69.5,94,85,81,70,65
70.0,92,80,85,70,65
70.5,84,78,82,70,65
71.0,92,90,85,71,65
71.5,94,82,87,71,66
72.0,88,85,85,70,65
72.5,87,82,85,71,65
73.0,83,85,86,70,66
73.5,80,87,84,71,66
74.0,90,84,88,71,66
74.5,77,84,82,70,66
75.0,79,86,82,70,66
75.5,86,85,86,71,66
76.0,82,88,83,71,66
76.5,79,86,88,71,65
77.0,86,79,82,70,65
77.5,88,85,80,71,66
78.0,87,86,80,70,65
78.5,84,81,84,70,65
79.0,86,88,80,69,65
79.5,81,86,77,69,65
80.0,87,83,81,69,65
80.5,82,81,83,69,65
81.0,82,79,80,69,65
81.5,78,76,82,69,64
82.0,77,79,78,69,65
82.5,78,80,79,68,64
83.0,80,80,81,68,64
83.5,81,80,77,68,64
84.0,82,76,77,69,64
84.5,83,81,77,68,64
85.0,82,84,77,68,64
85.5,80,79,80,68,64
86.0,76,81,76,68,64
