time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,61,55,51,39,37
1.0,70,65,64,43,40
1.5,81,68,69,47,42
2.0,85,79,75,50,45
2.5,85,79,78,52,47
3.0,82,81,80,53,49
3.5,75,83,77,54,50
4.0,76,78,77,56,51
4.5,69,74,75,54,50
5.0,83,72,75,54,51
5.5,78,75,76,53,50
6.0,60,72,72,54,50
6.5,73,72,73,53,50
7.0,65,74,75,53,51
7.5,63,72,69,53,50
8.0,66,75,74,54,51
8.5,74,74,75,54,52
9.0,64,75,75,54,52
9.5,66,73,71,54,52
10.0,72,74,73,54,52
10.5,82,73,74,54,52
11.0,64,74,72,54,52
11.5,73,74,72,55,52
12.0,77,75,76,55,53
12.5,79,75,73,55,53
13.0,65,76,75,55,53
13.5,76,76,75,55,52
14.0,65,74,75,56,53
14.5,86,76,74,55,53
15.0,78,76,73,56,53
15.5,82,76,72,56,53
16.0,72,76,79,56,53
16.5,68,75,76,56,54
17.0,66,76,78,57,53
17.5,78,76,72,57,54
18.0,70,77,78,57,54
18.5,73,76,76,57,54
19.0,79,75,75,57,54
19.5,73,77,78,57,55
20.0,83,77,78,59,55
20.5,72,75,76,61,56
21.0,73,75,76,61,57
21.5,85,83,73,61,57
22.0,77,79,69,62,57
22.5,88,79,74,62,57
23.0,78,77,78,62,58
23.5,75,79,75,63,59
24.0,78,75,72,63,59
24.5,85,76,74,62,59
25.0,73,72,76,63,59
25.5,79,80,75,64,59
26.0,75,80,76,64,59
26.5,82,79,81,64,60
27.0,81,82,80,64,60
27.5,81,77,78,65,60
28.0,74,81,75,64,60
28.5,86,79,75,64,60
29.0,79,76,75,64,60
29.5,77,73,79,64,60
30.0,76,82,75,64,60
30.5,89,75,81,64,60
31.0,79,85,79,65,60
31.5,82,75,79,65,61
32.0,91,82,79,65,61
32.5,85,80,76,66,61
33.0,87,83,77,65,61
33.5,73,77,80,65,61
34.0,75,79,79,66,61
34.5,89,78,79,65,61
35.0,89,88,77,66,61
35.5,83,75,80,65,61
36.0,77,77,80,66,61
36.5,76,80,85,66,61
37.0,89,87,85,66,62
37.5,79,79,79,66,62
38.0,79,82,76,66,61
38.5,87,83,85,66,62
39.0,79,83,84,66,62
39.5,95,83,77,66,62
40.0,79,77,83,66,62
40.5,76,79,77,66,63
41.0,83,79,85,66,62
41.5,74,80,78,66,62
42.0,83,76,79,66,62
42.5,86,80,83,68,62
43.0,82,82,82,66,63
43.5,85,75,82,66,63
44.0,87,77,86,67,63
44.5,83,78,82,67,63
45.0,84,82,80,67,63
45.5,82,83,80,68,63
46.0,86,87,82,68,63
46.5,96,78,85,68,63
47.0,83,81,79,68,64
47.5,87,79,83,67,63
48.0,84,77,77,68,63
48.5,83,80,78,67,63
49.0,80,82,82,68,64
49.5,86,80,82,68,63
50.0,78,76,80,68,63
50.5,85,80,83,68,63
51.0,88,81,84,68,64
51.5,83,82,81,68,63
52.0,88,77,83,68,64
52.5,99,80,83,68,64
53.0,83,82,82,68,63
53.5,77,89,83,68,64
54.0,83,84,81,68,64
54.5,82,81,87,68,64
55.0,94,82,86,68,64
55.5,85,82,80,68,64
56.0,82,86,83,69,64
56.5,84,87,84,68,64
57.0,81,86,79,69,64
57.5,79,90,86,69,64
58.0,85,80,85,68,64
58.5,90,76,83,68,64
59.0,96,90,83,69,64
59.5,94,86,84,69,65
60.0,82,79,85,69,64
60.5,86,83,78,69,65
61.0,86,80,88,69,65
61.5,79,80,84,69,65
62.0,77,84,82,69,65
62.5,85,83,88,69,65
63.0,77,84,82,69,65
63.5,82,80,87,69,65
64.0,76,85,85,69,65
64.5,85,85,82,69,65
65.0,85,85,86,70,65
65.5,82,79,87,70,65
66.0,82,86,84,71,65
66.5,84,87,84,69,65
67.0,96,88,78,69,65
67.5,92,80,88,70,65
68.0,96,87,84,70,65
68.5,85,86,85,70,65
69.0,83,79,87,70,65
69.5,82,80,85,70,65
70.0,87,87,82,70,65
70.5,88,82,86,70,66
71.0,89,88,87,71,65
71.5,96,90,86,71,65
72.0,83,89,87,71,66
72.5,81,84,85,70,65
73.0,92,82,85,71,65
73.5,85,93,88,71,66
74.0,85,89,87,71,66
74.5,79,82,82,71,65
75.0,90,79,79,71,66
75.5,83,91,84,70,66
76.0,87,85,82,71,66
76.5,90,82,82,71,66
77.0,85,85,84,70,66
77.5,90,89,82,69,65
78.0,77,85,86,70,66
78.5,82,85,82,70,65
79.0,87,83,84,69,65
79.5,87,80,86,70,65
80.0,83,83,87,70,66
80.5,93,82,83,70,65
81.0,80,78,83,69,65
81.5,86,77,83,70,65
82.0,80,79,80,69,65
82.5,82,82,79,69,65
83.0,82,80,80,69,65
83.5,82,83,82,69,65
84.0,80,79,79,69,65
84.5,80,81,77,69,64
85.0,75,81,78,68,64
85.5,79,80,78,69,64
86.0,76,80,76,68,64
86.5,81,76,74,68,64
87.0,81,74,78,68,64
87.5,81,77,78,68,64
88.0,77,78,80,67,64
88.5,78,76,78,68,63
89.0,80,77,76,68,63
89.5,77,82,76,68,63
90.0,83,77,76,67,63
90.5,79,78,76,68,63
91.0,82,77,77,68,63
91.5,75,79,77,67,63
92.0,83,79,76,67,63
92.5,78,76,76,67,63
93.0,80,75,76,67,63
93.5,84,77,76,67,63
94.0,75,76,75,67,63
94.5,86,75,76,67,63
95.0,80,73,74,66,63
95.5,86,76,76,66,63
96.0,75,76,74,66,63
96.5,79,77,75,67,63
97.0,75,75,73,67,63
97.5,75,78,75,67,63
98.0,82,78,75,67,63
98.5,80,76,76,67,63
99.0,78,77,77,67,63
99.5,79,76,76,66,63
100.0,81,76,74,67,63
100.5,80,75,73,67,63
101.0,83,79,75,66,63
101.5,77,76,72,66,63
102.0,82,74,72,67,63
102.5,75,78,74,66,63
103.0,80,77,72,66,63
103.5,79,76,75,66,62
104.0,79,73,73,66,62
104.5,80,74,73,66,63
105.0,79,75,75,67,62
105.5,77,77,73,66,63
106.0,81,79,74,66,63
106.5,81,73,73,66,62
107.0,74,77,75,66,63
107.5,76,75,76,66,62
108.0,72,75,73,66,62
108.5,75,77,73,65,62
109.0,71,80,75,66,62
109.5,71,73,74,66,62
110.0,74,75,73,66,62
110.5,83,75,73,66,63
111.0,74,73,73,66,62
111.5,77,75,73,66,63
112.0,82,73,74,66,62
112.5,78,76,72,66,62
113.0,77,77,72,66,62
113.5,84,76,71,66,62
114.0,84,76,73,66,62
114.5,77,74,73,66,62
115.0,79,75,71,66,62
115.5,81,72,72,65,61
116.0,80,77,72,66,62
116.5,76,73,72,65,61
117.0,72,74,72,65,62
117.5,76,74,73,65,61
118.0,75,74,70,65,61
118.5,73,71,71,64,61
119.0,76,72,71,64,61
119.5,73,73,71,64,61
120.0,74,71,71,65,61
120.5,75,74,71,64,61
121.0,72,72,71,64,60
121.5,75,70,71,64,61
122.0,77,72,71,64,61
122.5,72,72,70,64,60
123.0,76,73,71,64,60
123.5,75,72,70,64,60
124.0,73,70,70,64,60
124.5,70,69,70,63,60
125.0,73,71,70,63,59
125.5,73,72,69,63,60
126.0,71,70,69,63,59
126.5,69,70,69,63,60
127.0,70,70,69,62,59
127.5,70,69,68,63,59
128.0,70,70,70,62,59
128.5,70,69,68,62,59
129.0,72,70,70,62,59
129.5,72,69,69,62,59
130.0,71,69,69,62,59
130.5,72,70,68,62,59
131.0,67,70,68,62,59
131.5,69,69,68,62,59
132.0,70,69,67,62,59
132.5,70,69,68,62,59
133.0,70,70,68,62,59
133.5,69,69,68,61,59
134.0,71,68,68,61,59
134.5,70,68,69,62,59
135.0,70,67,68,61,58
135.5,70,69,68,61,58
136.0,69,69,68,61,58
136.5,70,69,69,62,59
137.0,71,69,69,62,59
137.5,69,68,68,62,58
138.0,69,69,68,61,58
138.5,71,69,68,61,59
139.0,72,69,68,61,58
139.5,69,69,68,61,59
140.0,68,68,67,61,58
140.5,69,69,68,62,59
141.0,70,69,69,62,59
141.5,70,69,68,62,59
142.0,69,70,68,62,59
142.5,70,70,68,61,58
143.0,70,70,69,61,59
143.5,67,69,69,62,58
144.0,69,69,68,62,59
144.5,70,69,69,62,59
145.0,70,69,68,62,59
145.5,67,69,68,62,58
146.0,69,69,67,61,58
146.5,70,69,68,61,58
147.0,71,69,67,61,58
147.5,69,69,68,61,59
148.0,67,69,68,61,58
148.5,70,69,68,62,59
149.0,68,68,68,62,59
149.5,70,69,68,61,58
150.0,69,67,68,61,58
150.5,70,69,68,61,58
151.0,69,70,68,62,58
151.5,69,67,68,61,58
152.0,70,68,68,61,58
152.5,68,69,68,62,59
153.0,69,67,67,62,58
153.5,69,69,67,62,59
154.0,69,69,68,61,58
154.5,71,68,66,61,58
155.0,69,68,68,61,58
155.5,69,68,67,61,57
156.0,67,67,68,61,58
156.5,70,69,67,61,57
157.0,71,67,67,61,58
157.5,67,68,68,62,58
158.0,67,67,68,61,58
158.5,67,69,67,61,58
159.0,67,69,68,62,58
159.5,67,68,68,61,58
160.0,67,69,67,61,58
160.5,70,67,67,61,58
161.0,69,68,68,61,58
161.5,70,69,67,61,59
162.0,69,69,67,61,58
162.5,69,69,67,61,58
163.0,69,69,68,61,58
163.5,70,68,67,61,57
164.0,68,67,66,61,58
164.5,69,69,68,61,58
165.0,67,69,68,61,58
165.5,69,68,68,61,58
166.0,70,67,68,61,58
166.5,67,68,68,61,58
167.0,69,67,67,61,58
167.5,70,68,67,61,57
168.0,70,67,67,61,57
168.5,69,69,67,61,57
169.0,65,67,67,61,57
169.5,70,67,67,61,58
170.0,70,68,67,61,57
170.5,67,66,67,61,58
171.0,69,68,68,61,58
171.5,68,69,68,61,57
172.0,68,69,67,61,57
172.5,69,68,68,61,58
