time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,60,53,52,37,35
1.0,69,61,64,43,38
1.5,79,67,65,46,42
2.0,82,76,73,48,44
2.5,78,76,75,50,46
3.0,72,72,72,51,48
3.5,76,69,72,50,47
4.0,75,69,70,50,47
4.5,63,67,68,50,47
5.0,69,70,71,50,48
5.5,77,70,72,51,48
6.0,71,70,68,51,48
6.5,74,71,69,51,49
7.0,69,71,71,51,49
7.5,59,71,68,51,49
8.0,74,70,69,52,49
8.5,74,71,69,52,50
9.0,57,72,72,52,50
9.5,79,73,71,52,50
10.0,60,71,71,52,50
10.5,63,72,69,53,50
11.0,80,73,72,53,50
11.5,59,72,73,53,50
12.0,63,74,73,54,51
12.5,59,75,73,54,51
13.0,74,73,73,54,52
13.5,77,74,72,54,51
14.0,62,72,72,54,52
14.5,77,73,72,54,52
15.0,60,75,75,55,52
15.5,80,75,75,54,52
16.0,63,76,73,55,52
16.5,69,75,74,55,52
17.0,80,75,72,56,53
17.5,69,75,74,55,53
18.0,74,74,73,55,53
18.5,77,78,76,55,53
19.0,93,87,84,60,54
19.5,96,83,81,62,56
20.0,78,78,80,62,57
20.5,90,79,83,63,57
21.0,70,79,78,62,57
21.5,89,79,72,62,58
22.0,88,82,80,62,58
22.5,73,75,75,62,58
23.0,90,83,74,64,59
23.5,86,80,75,64,59
24.0,82,76,75,64,59
24.5,83,74,76,63,59
25.0,73,79,71,63,59
25.5,79,74,76,63,59
26.0,88,72,80,63,59
26.5,91,79,73,64,59
27.0,82,77,80,64,59
27.5,80,79,78,64,60
28.0,76,78,79,63,60
28.5,86,73,77,64,60
29.0,78,77,78,64,60
29.5,72,82,83,64,60
30.0,77,82,79,64,60
30.5,91,74,77,64,60
31.0,75,77,76,65,60
31.5,80,76,82,65,60
32.0,80,80,82,65,60
32.5,91,77,75,66,60
33.0,82,83,79,65,61
33.5,87,80,74,66,61
34.0,72,79,79,65,61
34.5,93,82,80,66,61
35.0,72,85,80,66,61
35.5,85,80,81,65,61
36.0,82,78,78,65,61
36.5,79,83,80,66,61
37.0,83,86,83,67,62
37.5,74,79,84,66,62
38.0,80,79,78,66,62
38.5,79,83,81,66,62
39.0,85,85,78,66,62
39.5,80,78,80,66,61
40.0,86,79,80,66,62
40.5,91,80,78,66,62
41.0,82,86,85,66,62
41.5,82,75,83,66,63
42.0,80,78,81,66,62
42.5,78,82,79,66,62
43.0,73,78,79,66,62
43.5,86,78,76,66,62
44.0,80,87,79,66,63
44.5,85,88,79,67,63
45.0,78,79,86,67,63
45.5,85,83,79,68,63
46.0,91,78,83,68,63
46.5,77,86,80,68,63
47.0,82,83,78,67,63
47.5,91,81,82,67,63
48.0,85,83,82,67,63
48.5,86,77,86,68,63
49.0,84,86,81,68,63
49.5,76,83,82,68,63
50.0,84,80,80,68,63
50.5,84,82,84,68,63
51.0,89,78,79,68,63
51.5,85,79,80,68,63
52.0,75,85,80,68,63
52.5,78,78,86,68,63
53.0,83,80,85,68,63
53.5,89,79,80,68,64
54.0,91,83,80,68,64
54.5,85,82,80,68,64
55.0,86,83,82,68,64
55.5,83,83,83,68,64
56.0,77,85,83,68,64
56.5,85,87,89,69,64
57.0,96,77,85,68,64
57.5,76,79,83,69,64
58.0,89,82,80,69,64
58.5,85,82,82,68,64
59.0,80,82,82,69,64
59.5,78,87,83,69,64
60.0,95,86,78,70,64
60.5,89,77,83,69,65
61.0,85,86,77,69,65
61.5,79,88,80,69,65
62.0,87,83,82,69,65
62.5,81,81,84,69,65
63.0,96,81,83,69,65
63.5,84,83,85,69,65
64.0,83,88,83,69,65
64.5,82,81,82,70,65
65.0,91,86,83,69,65
65.5,84,86,79,69,65
66.0,89,81,86,70,65
66.5,88,84,79,69,65
67.0,83,81,82,70,65
67.5,80,85,85,70,65
68.0,81,82,87,70,65
68.5,81,82,82,70,65
69.0,86,85,82,69,65
69.5,79,83,84,70,65
70.0,80,88,82,69,65
70.5,90,78,83,69,65
71.0,83,86,85,71,65
71.5,91,84,89,70,65
72.0,80,85,82,71,65
72.5,80,87,90,70,65
73.0,93,88,87,70,65
73.5,89,82,87,71,66
74.0,92,92,82,71,66
74.5,85,85,86,71,66
75.0,93,82,90,71,66
75.5,89,83,81,71,66
76.0,88,85,86,71,66
76.5,93,86,84,71,66
77.0,85,83,87,71,66
77.5,84,86,85,71,65
78.0,90,83,86,69,65
78.5,87,85,82,69,65
79.0,90,85,81,71,66
79.5,84,81,84,70,66
80.0,99,89,86,70,65
80.5,89,86,85,70,65
81.0,83,83,85,70,65
81.5,91,81,83,71,65
82.0,83,83,83,70,65
82.5,78,80,85,70,66
83.0,82,84,86,71,65
83.5,88,83,80,71,65
84.0,83,83,88,70,66
84.5,95,86,85,71,65
85.0,79,89,85,70,66
85.5,85,87,79,70,65
86.0,85,85,85,71,66
86.5,88,81,85,70,66
87.0,81,80,86,69,65
87.5,91,86,85,69,65
88.0,82,81,78,69,65
88.5,82,81,83,70,65
89.0,84,82,77,70,65
89.5,79,79,80,69,65
90.0,85,83,82,69,65
90.5,82,80,79,69,65
91.0,83,77,80,69,64
91.5,75,82,80,68,64
92.0,76,80,77,68,64
92.5,80,79,77,68,64
93.0,75,78,80,68,64
93.5,81,82,75,68,64
94.0,81,80,75,68,64
94.5,84,80,79,68,64
95.0,78,78,78,68,64
95.5,80,79,76,68,64
96.0,83,79,76,67,64
96.5,75,76,75,67,63
97.0,83,76,76,67,63
97.5,77,79,74,68,63
98.0,86,76,75,67,63
98.5,89,79,74,67,63
99.0,78,80,75,67,63
99.5,79,77,74,66,63
100.0,73,78,75,67,63
100.5,74,77,73,66,63
101.0,84,79,76,66,63
101.5,82,76,75,67,63
102.0,79,78,74,67,63
102.5,79,76,76,67,63
103.0,86,77,76,67,63
103.5,76,76,74,68,63
104.0,85,79,75,67,63
104.5,75,76,74,66,63
105.0,75,75,75,66,63
105.5,83,79,74,66,63
106.0,77,76,75,66,62
106.5,75,78,74,66,63
107.0,80,75,74,66,63
107.5,86,78,74,67,63
108.0,78,76,74,66,62
108.5,82,73,73,66,63
109.0,75,77,73,66,62
109.5,81,79,72,66,63
110.0,75,77,73,66,62
110.5,83,77,75,66,62
111.0,82,75,72,66,62
111.5,82,79,75,66,62
112.0,75,76,72,66,62
112.5,79,76,75,66,62
113.0,80,79,75,66,63
113.5,77,76,74,66,62
114.0,84,78,72,66,62
114.5,76,75,72,66,62
115.0,75,73,72,66,62
115.5,78,75,75,66,61
116.0,76,77,74,66,62
116.5,74,72,72,65,62
117.0,83,78,73,66,62
117.5,77,73,72,66,62
118.0,77,72,72,65,61
118.5,75,75,72,65,61
119.0,78,73,72,65,61
119.5,74,73,71,65,61
120.0,80,74,71,65,61
120.5,76,73,70,65,61
121.0,77,74,71,65,61
121.5,82,76,72,65,61
122.0,77,74,72,64,61
122.5,78,73,72,64,61
123.0,82,71,72,65,60
123.5,72,73,71,64,61
124.0,77,73,71,64,61
124.5,77,70,68,64,60
125.0,77,74,71,64,60
125.5,75,72,70,64,60
126.0,75,72,71,64,60
126.5,76,72,71,64,61
127.0,77,72,69,64,60
127.5,73,72,70,64,60
128.0,75,71,68,64,60
128.5,78,72,70,63,60
129.0,74,70,69,64,60
129.5,74,72,70,63,60
130.0,75,72,68,64,60
130.5,75,71,69,64,60
131.0,74,71,70,64,60
131.5,74,71,69,63,60
132.0,75,72,69,63,60
132.5,75,70,69,64,60
133.0,75,72,70,64,60
133.5,75,70,70,64,60
134.0,71,68,69,62,59
134.5,72,70,69,63,60
135.0,74,72,69,63,59
135.5,72,70,69,62,60
136.0,74,71,70,63,59
136.5,74,70,70,63,59
137.0,73,70,70,63,60
137.5,72,70,68,62,59
138.0,70,69,68,62,59
138.5,70,69,69,62,59
139.0,70,70,69,61,59
139.5,70,69,68,62,59
140.0,69,69,68,62,59
140.5,70,69,68,62,59
141.0,69,70,68,62,59
141.5,70,70,69,62,59
142.0,69,69,68,62,59
142.5,69,69,68,62,59
143.0,70,69,68,62,59
143.5,69,69,68,62,59
144.0,69,69,68,62,59
144.5,70,68,69,61,59
145.0,69,69,68,62,58
145.5,69,69,68,62,59
146.0,70,69,68,61,59
146.5,69,69,68,62,58
147.0,70,69,68,62,59
147.5,71,69,68,62,59
148.0,72,69,67,61,59
148.5,70,69,68,62,58
149.0,67,69,68,62,59
149.5,71,69,67,61,58
150.0,69,69,67,62,58
150.5,70,69,68,61,58
151.0,70,69,67,61,58
151.5,70,67,68,61,58
152.0,69,68,67,61,58
152.5,70,68,66,61,58
153.0,67,67,67,61,59
153.5,70,68,67,61,58
154.0,69,67,67,61,58
154.5,66,66,66,61,57
155.0,68,69,66,61,58
155.5,70,69,66,61,58
156.0,69,69,67,61,58
156.5,69,68,67,61,58
157.0,67,68,67,61,57
157.5,68,66,67,61,58
158.0,66,67,67,61,57
158.5,69,68,67,60,57
159.0,69,68,67,61,58
159.5,67,67,67,61,58
160.0,68,67,68,61,57
160.5,69,67,67,61,57
161.0,69,67,67,61,57
161.5,68,68,67,61,57
162.0,66,67,66,61,57
162.5,66,67,67,61,58
163.0,68,67,67,61,57
163.5,68,67,67,61,57
164.0,70,67,67,61,57
164.5,70,67,65,60,57
165.0,67,66,65,60,57
165.5,70,68,67,61,57
166.0,69,69,66,61,57
166.5,70,67,67,60,57
167.0,69,67,68,61,57
167.5,69,68,67,61,57
168.0,69,67,66,61,57
168.5,67,67,67,61,57
169.0,70,67,67,61,57
169.5,67,67,67,61,57
170.0,67,67,67,61,57
170.5,67,66,67,61,57
171.0,68,69,66,60,57
171.5,69,67,67,60,57
172.0,66,66,66,60,57
172.5,67,67,65,60,57
173.0,69,68,66,60,57
173.5,69,69,66,60,57
174.0,68,67,67,61,57
174.5,66,68,67,61,57
175.0,66,66,67,61,57
175.5,65,66,66,60,57
176.0,67,67,66,59,57
176.5,69,67,66,60,57
177.0,66,67,67,60,57
177.5,68,66,66,60,57
178.0,69,67,66,60,57
178.5,66,67,67,61,57
179.0,68,67,67,60,57
179.5,69,68,66,60,57
180.0,69,68,66,60,57
180.5,67,67,67,61,57
181.0,69,67,67,60,57
181.5,67,68,67,60,57
182.0,65,66,66,60,57
182.5,70,67,67,61,57
183.0,67,67,66,60,57
183.5,65,66,66,61,57
184.0,69,67,67,60,57
184.5,66,66,65,60,57
185.0,67,67,66,60,57
185.5,69,67,67,60,57
186.0,70,68,67,59,57
186.5,67,67,67,60,57
187.0,67,66,66,60,57
187.5,68,68,65,60,57
188.0,67,67,65,61,57
188.5,69,67,66,61,57
189.0,67,67,66,61,57
189.5,67,67,67,60,57
190.0,69,68,67,61,57
190.5,69,67,67,61,57
191.0,67,67,65,61,57
191.5,66,66,66,61,57
192.0,69,68,66,60,57
192.5,68,68,67,60,57
193.0,67,67,65,60,57
193.5,66,67,66,61,57
194.0,66,67,67,60,57
194.5,67,67,67,61,57
195.0,66,66,66,61,57
195.5,68,66,67,61,57
196.0,68,67,66,61,57
196.5,69,67,66,61,57
197.0,68,67,66,61,57
197.5,68,67,66,60,57
198.0,67,67,66,61,57
198.5,69,67,67,61,57
199.0,69,67,67,61,57
199.5,69,67,67,61,57
200.0,70,68,67,61,57
200.5,68,66,66,61,57
201.0,69,66,66,60,57
201.5,69,67,65,60,57
202.0,67,67,66,60,57
202.5,70,68,67,61,57
203.0,69,68,66,61,57
203.5,67,67,67,61,57
204.0,69,68,68,60,57
204.5,68,67,66,61,57
205.0,68,67,66,61,57
205.5,66,67,67,61,57
206.0,68,67,66,60,57
206.5,69,69,67,60,57
207.0,67,67,67,61,57
207.5,69,67,66,61,57
208.0,67,67,66,60,57
208.5,69,67,66,60,57
209.0,69,67,67,60,57
209.5,69,67,67,61,57
210.0,67,67,67,61,57
210.5,70,67,67,61,57
211.0,67,67,67,61,57
211.5,69,67,68,60,57
212.0,68,67,67,61,57
212.5,67,67,66,60,57
213.0,67,67,67,61,57
213.5,69,66,66,60,57
214.0,67,67,67,61,57
214.5,68,67,66,61,57
215.0,69,67,66,60,57
215.5,67,67,66,60,57
216.0,66,67,67,61,57
216.5,68,67,67,60,57
217.0,67,67,68,61,57
217.5,67,68,66,60,57
218.0,67,67,66,61,57
218.5,69,67,67,60,57
219.0,68,67,67,60,57
219.5,69,67,67,61,57
220.0,69,68,66,60,57
220.5,68,67,67,60,57
221.0,67,67,67,60,57
221.5,69,67,67,60,57
222.0,70,69,66,60,57
222.5,69,66,65,59,57
223.0,69,68,66,60,57
223.5,66,67,66,60,57
224.0,68,67,66,61,57
224.5,68,67,67,60,57
225.0,68,68,66,61,57
225.5,67,67,67,60,57
226.0,67,67,66,60,57
226.5,69,67,67,60,57
227.0,69,67,67,61,57
227.5,69,67,66,61,57
228.0,67,69,67,60,57
228.5,68,67,67,61,57
229.0,68,66,66,60,57
229.5,66,67,67,60,57
230.0,68,67,66,60,57
230.5,70,67,66,61,57
231.0,69,68,66,60,57
231.5,68,67,67,60,57
232.0,69,66,66,60,57
232.5,70,67,66,61,57
233.0,66,67,67,61,57
233.5,67,67,66,60,57
234.0,68,67,67,60,57
234.5,66,67,67,60,57
235.0,69,67,67,61,57
235.5,67,67,66,60,57
236.0,67,67,67,61,57
236.5,69,68,67,61,58
237.0,69,67,67,61,58
237.5,69,68,67,61,57
238.0,67,68,66,61,57
238.5,67,67,67,61,57
239.0,69,66,66,60,57
239.5,68,67,66,60,57
