time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,60,60,52,38,36
1.0,76,66,64,43,39
1.5,82,70,66,47,42
2.0,86,76,74,50,44
2.5,90,80,76,52,46
3.0,86,79,79,55,48
3.5,76,76,76,55,49
4.0,65,76,75,54,50
4.5,80,72,71,52,50
5.0,62,72,73,53,50
5.5,78,75,73,53,50
6.0,68,71,73,52,50
6.5,70,74,72,52,50
7.0,64,75,69,53,50
7.5,83,73,72,52,50
8.0,76,73,72,54,50
8.5,72,73,72,53,50
9.0,69,72,71,54,50
9.5,78,72,69,54,51
10.0,62,73,74,54,51
10.5,69,73,69,54,51
11.0,62,74,72,54,52
11.5,69,73,73,54,52
12.0,72,74,72,54,52
12.5,66,74,74,54,52
13.0,72,75,71,55,52
13.5,72,74,73,55,52
14.0,74,75,73,55,52
14.5,68,74,71,55,52
15.0,80,74,75,55,52
15.5,70,74,76,55,53
16.0,80,75,76,55,53
16.5,74,75,72,55,53
17.0,76,76,75,55,53
17.5,65,74,74,55,53
18.0,80,75,76,56,53
18.5,83,76,73,55,53
19.0,83,75,75,56,53
19.5,65,74,77,56,53
20.0,89,79,78,58,53
20.5,82,80,74,60,55
21.0,89,81,73,61,56
21.5,83,76,69,61,56
22.0,76,80,79,61,56
22.5,95,75,74,61,57
23.0,76,73,74,62,57
23.5,80,70,79,61,57
24.0,72,75,71,62,57
24.5,75,81,75,62,58
25.0,75,77,78,62,59
25.5,77,77,78,63,59
26.0,80,77,80,63,59
26.5,72,77,78,63,59
27.0,70,76,77,64,59
27.5,72,78,76,63,59
28.0,80,83,78,63,60
28.5,74,82,78,64,59
29.0,84,79,75,64,60
29.5,82,79,78,65,60
30.0,84,76,82,65,60
30.5,75,73,75,65,60
31.0,73,81,80,64,60
31.5,90,83,76,65,60
32.0,82,82,78,65,60
32.5,82,82,75,65,60
33.0,89,77,79,64,61
33.5,88,72,79,65,60
34.0,79,81,74,65,61
34.5,79,81,78,65,61
35.0,86,80,78,65,60
35.5,77,83,82,66,61
36.0,76,76,76,65,61
36.5,89,82,83,65,61
37.0,74,76,76,65,61
37.5,79,80,78,65,61
38.0,73,79,77,66,61
38.5,89,79,78,66,61
39.0,85,81,76,66,61
39.5,80,83,76,66,61
40.0,87,84,79,66,62
40.5,84,85,78,66,61
41.0,87,79,81,66,62
41.5,89,79,83,66,61
42.0,87,83,82,66,61
42.5,87,87,80,66,62
43.0,84,85,78,66,62
43.5,85,79,79,66,63
44.0,81,84,79,66,62
44.5,92,79,82,66,62
45.0,82,80,82,67,63
45.5,84,83,85,66,63
46.0,87,79,83,67,63
46.5,87,88,78,67,63
47.0,90,83,81,67,63
47.5,81,79,86,67,63
48.0,80,79,80,68,63
48.5,80,77,87,68,63
49.0,85,85,82,68,63
49.5,79,83,79,68,63
50.0,86,78,80,68,63
50.5,83,85,81,68,63
51.0,89,83,82,68,63
51.5,80,83,81,68,63
52.0,79,80,84,68,63
52.5,80,78,83,68,63
53.0,87,84,82,68,63
53.5,73,83,80,68,63
54.0,90,86,83,68,64
54.5,95,80,85,68,63
55.0,86,83,79,68,63
55.5,85,83,79,68,64
56.0,87,80,82,67,63
56.5,84,82,76,68,64
57.0,74,85,80,68,63
57.5,82,87,84,68,64
58.0,83,86,85,69,64
58.5,81,80,79,69,64
59.0,89,77,87,69,64
59.5,88,83,83,69,64
60.0,83,79,87,69,64
60.5,87,80,83,69,64
61.0,85,83,82,69,65
61.5,82,82,85,69,64
62.0,79,80,80,69,65
