time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,64,58,52,38,36
1.0,69,66,64,43,40
1.5,84,72,69,47,42
2.0,82,73,73,49,45
2.5,85,83,76,51,46
3.0,94,82,79,54,48
3.5,82,82,82,54,49
4.0,70,77,78,56,51
4.5,66,74,75,54,50
5.0,89,75,75,52,50
5.5,66,75,73,54,50
6.0,71,71,68,53,50
6.5,78,72,73,53,50
7.0,69,74,69,53,50
7.5,72,74,75,54,50
8.0,76,72,73,54,51
8.5,60,73,72,54,51
9.0,64,73,73,54,51
9.5,73,73,75,54,51
10.0,84,74,74,54,51
10.5,72,74,73,54,52
11.0,63,74,72,54,52
11.5,60,75,73,54,52
12.0,73,73,74,54,52
12.5,74,76,73,55,52
13.0,73,74,72,55,52
13.5,61,75,75,55,52
14.0,60,75,72,54,52
14.5,62,76,73,55,52
15.0,76,74,75,55,52
15.5,67,74,72,55,53
16.0,75,76,70,56,53
16.5,72,75,76,56,53
17.0,70,76,72,55,53
17.5,79,74,76,56,53
18.0,73,74,72,55,53
18.5,66,75,76,56,53
19.0,62,75,78,56,53
19.5,76,77,77,56,54
20.0,83,77,75,56,54
20.5,72,76,79,57,54
21.0,66,76,76,57,54
21.5,79,78,77,57,54
22.0,83,75,80,59,55
22.5,85,79,78,60,56
23.0,83,82,72,61,57
23.5,71,74,74,62,57
24.0,84,78,73,62,57
24.5,84,74,80,62,58
25.0,80,79,74,62,59
25.5,77,74,79,63,59
26.0,80,83,73,62,59
26.5,79,75,79,62,59
27.0,69,83,78,63,59
27.5,79,80,73,63,59
28.0,86,80,73,63,59
28.5,84,76,72,64,59
29.0,72,83,78,64,59
29.5,74,77,76,64,59
30.0,93,80,73,64,60
30.5,72,78,78,64,60
31.0,76,81,75,64,60
31.5,86,72,78,64,60
32.0,86,82,77,64,60
32.5,84,80,82,64,60
33.0,76,83,80,64,60
33.5,86,83,76,65,60
34.0,83,77,76,65,61
34.5,90,74,81,65,60
35.0,85,85,79,65,61
35.5,77,80,82,66,61
36.0,81,83,81,65,61
36.5,77,78,79,65,61
37.0,74,83,76,65,61
37.5,79,80,81,65,61
38.0,83,81,84,66,61
38.5,87,80,76,66,61
39.0,92,82,79,66,61
39.5,88,81,80,66,62
40.0,87,81,82,66,62
40.5,89,90,83,66,61
41.0,76,85,82,66,61
41.5,82,86,74,65,61
42.0,75,77,79,66,61
42.5,93,88,81,66,61
43.0,79,78,76,66,61
43.5,78,79,83,66,62
44.0,78,80,80,66,61
44.5,89,86,75,66,61
45.0,89,75,82,66,62
45.5,88,87,80,66,62
46.0,75,80,76,66,62
46.5,87,77,85,66,62
47.0,81,79,79,67,62
47.5,78,79,79,67,62
48.0,83,76,79,66,62
48.5,89,83,81,68,63
49.0,88,82,79,67,63
49.5,80,83,82,68,63
50.0,77,81,84,68,63
50.5,91,80,78,66,63
51.0,74,83,79,67,63
51.5,83,85,80,68,63
52.0,87,80,78,68,63
52.5,80,82,82,67,63
53.0,94,85,80,68,63
53.5,79,84,80,68,63
54.0,74,84,79,68,63
54.5,81,81,82,68,63
55.0,86,82,76,68,63
55.5,76,83,83,68,63
56.0,84,76,85,68,63
56.5,82,79,83,68,64
57.0,90,83,78,68,64
57.5,84,82,78,68,64
58.0,87,89,86,68,64
58.5,81,77,80,68,64
59.0,81,80,82,68,64
59.5,100,86,86,67,64
60.0,82,82,80,68,64
60.5,80,81,80,68,64
61.0,88,90,82,69,64
61.5,84,87,81,69,64
62.0,84,77,87,69,64
62.5,89,78,83,69,64
63.0,78,89,83,69,64
63.5,79,77,84,69,64
64.0,80,82,87,70,64
64.5,87,85,79,69,64
65.0,81,77,82,69,64
65.5,92,84,85,69,64
66.0,86,86,85,69,65
