time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,60,58,51,38,36
1.0,76,67,62,42,39
1.5,69,72,68,46,41
2.0,76,73,72,49,44
2.5,86,80,75,51,46
3.0,80,75,78,52,48
3.5,85,79,76,54,49
4.0,87,80,76,55,50
4.5,73,73,72,53,50
5.0,79,74,72,52,49
5.5,63,73,73,52,50
6.0,73,72,69,53,50
6.5,58,74,72,52,50
7.0,61,72,74,52,50
7.5,60,71,71,52,50
8.0,73,73,73,53,50
8.5,60,72,71,53,50
9.0,74,70,73,53,50
9.5,66,75,69,53,50
10.0,64,75,73,53,51
10.5,77,72,71,53,50
11.0,72,75,73,53,51
11.5,71,73,73,54,52
12.0,69,74,74,54,52
12.5,70,76,72,54,52
13.0,71,74,74,54,52
13.5,82,75,73,54,52
14.0,75,75,73,54,52
14.5,75,76,75,55,52
15.0,79,77,70,55,52
15.5,64,73,74,55,53
16.0,74,75,76,55,52
16.5,61,76,75,55,53
17.0,77,75,76,56,53
17.5,68,75,77,56,53
18.0,79,75,76,55,53
18.5,62,80,78,56,53
19.0,79,82,76,56,53
19.5,83,79,83,60,55
20.0,68,71,76,60,56
20.5,82,72,78,60,56
21.0,75,70,75,61,56
21.5,80,75,76,61,57
22.0,72,80,73,61,57
22.5,79,76,75,61,57
23.0,83,75,77,62,57
23.5,90,72,76,62,58
24.0,70,79,79,62,58
24.5,84,73,73,62,58
25.0,77,78,80,63,59
25.5,75,82,79,64,59
26.0,89,75,76,64,59
26.5,72,82,76,64,59
27.0,86,77,77,64,59
27.5,70,73,76,63,59
28.0,90,76,75,64,59
28.5,92,78,75,64,60
29.0,77,83,75,64,60
29.5,79,72,79,65,60
30.0,79,78,78,64,60
30.5,88,85,77,65,60
31.0,82,80,74,65,60
31.5,75,80,80,65,61
32.0,80,78,82,65,61
32.5,93,86,75,65,61
33.0,94,77,82,65,61
33.5,89,84,78,65,61
34.0,82,80,78,66,61
34.5,86,80,77,66,61
35.0,76,84,82,66,61
35.5,76,76,76,65,61
