time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,69,57,52,41,39
1.0,76,72,64,45,41
1.5,85,76,70,49,44
2.0,85,79,76,51,46
2.5,91,82,78,54,49
3.0,77,79,78,55,50
3.5,84,81,77,55,51
4.0,75,76,77,55,52
4.5,60,74,75,54,51
5.0,79,76,76,54,52
5.5,69,75,73,54,52
6.0,70,74,75,55,52
6.5,64,75,71,54,52
7.0,77,76,73,55,52
7.5,73,75,72,54,52
8.0,80,75,75,55,52
8.5,73,75,75,55,53
9.0,66,74,72,55,53
9.5,61,74,75,56,53
10.0,73,78,76,56,54
10.5,75,75,73,57,53
11.0,67,76,72,56,54
11.5,65,76,78,57,54
12.0,65,76,75,57,54
12.5,68,76,75,57,54
13.0,85,77,75,57,54
13.5,85,77,79,57,55
14.0,87,79,77,57,55
14.5,78,78,76,58,55
15.0,78,77,78,58,55
15.5,67,79,75,58,55
16.0,81,78,76,58,55
16.5,65,82,78,58,56
17.0,77,79,74,58,56
17.5,65,76,75,58,56
18.0,71,80,77,58,56
18.5,80,78,77,59,56
19.0,86,79,75,59,56
19.5,70,82,82,58,56
20.0,83,82,79,61,57
20.5,83,77,82,63,59
21.0,77,76,79,64,59
21.5,79,75,77,63,59
22.0,70,78,75,64,59
22.5,76,78,75,64,60
23.0,90,79,82,65,60
23.5,77,76,78,65,61
24.0,85,73,83,65,60
24.5,80,75,83,65,61
25.0,87,80,82,65,60
25.5,74,85,75,65,61
26.0,79,75,78,65,61
26.5,87,80,80,66,61
27.0,92,82,78,65,61
27.5,82,82,78,66,61
28.0,79,82,77,66,61
28.5,77,85,78,66,62
29.0,74,79,81,66,62
29.5,84,81,78,66,63
30.0,77,80,83,66,62
30.5,83,83,80,66,63
31.0,76,80,82,66,63
31.5,88,86,80,67,63
32.0,75,79,83,67,63
32.5,78,86,80,68,63
33.0,76,83,82,67,63
33.5,88,78,86,67,63
34.0,82,80,83,68,63
34.5,77,81,85,68,64
35.0,78,81,84,68,64
35.5,85,80,83,68,64
36.0,79,85,83,68,64
36.5,79,82,83,68,64
37.0,86,78,86,68,64
37.5,76,83,85,69,64
38.0,80,81,86,68,64
38.5,81,77,85,68,64
39.0,83,85,80,68,64
39.5,83,87,83,68,64
40.0,77,79,85,68,64
40.5,76,80,85,68,64
41.0,93,81,80,69,64
41.5,77,86,85,68,64
42.0,83,80,82,69,64
42.5,81,93,85,69,64
43.0,85,83,80,68,64
43.5,95,87,84,69,65
44.0,78,85,80,69,64
44.5,82,80,79,68,65
45.0,80,83,83,69,64
45.5,89,85,89,69,65
46.0,79,86,85,69,65
46.5,81,87,87,69,65
47.0,79,82,86,69,65
47.5,80,81,79,69,65
48.0,84,82,85,69,65
48.5,82,82,86,69,64
49.0,87,83,85,69,65
49.5,89,78,83,69,65
50.0,79,84,83,69,65
50.5,90,80,79,69,65
51.0,79,82,80,69,65
51.5,77,79,83,68,64
52.0,78,79,78,68,64
52.5,79,81,80,69,64
53.0,77,78,80,68,64
53.5,76,79,81,68,63
54.0,81,81,79,68,64
54.5,79,79,80,68,64
55.0,79,79,75,67,64
55.5,75,77,79,67,64
56.0,80,79,77,67,63
56.5,79,75,78,67,63
57.0,82,76,80,67,63
57.5,72,81,80,66,63
58.0,74,75,78,67,63
58.5,76,77,79,68,63
59.0,75,81,76,67,63
59.5,76,80,78,68,63
60.0,75,75,78,66,63
60.5,76,77,76,66,63
61.0,85,79,75,67,63
61.5,80,73,75,66,63
62.0,77,77,75,67,63
62.5,74,78,75,67,63
63.0,77,79,75,67,63
63.5,78,76,75,67,63
64.0,74,80,75,66,63
64.5,76,74,78,66,63
65.0,73,77,75,66,63
65.5,80,80,76,67,63
66.0,76,76,73,66,63
66.5,72,77,74,66,63
67.0,77,79,74,67,63
67.5,80,77,75,66,63
68.0,77,77,75,66,63
68.5,76,78,76,66,63
69.0,76,76,74,67,63
69.5,83,75,75,66,63
70.0,76,75,74,66,63
70.5,72,76,76,66,63
71.0,81,79,76,66,63
71.5,82,79,76,67,62
72.0,75,76,75,66,63
72.5,81,77,74,66,63
73.0,79,76,73,66,63
73.5,77,76,73,66,63
74.0,79,76,73,67,63
74.5,80,76,73,66,63
75.0,76,74,72,66,62
75.5,79,73,72,65,62
76.0,77,75,74,66,62
76.5,80,73,75,66,63
77.0,80,76,72,66,62
77.5,74,76,74,66,63
78.0,80,77,73,66,62
78.5,76,75,72,66,62
79.0,79,76,72,66,62
79.5,80,72,71,66,62
80.0,78,75,72,65,62
80.5,76,75,72,66,61
81.0,77,74,72,65,61
81.5,77,74,71,65,61
82.0,79,73,73,65,61
82.5,79,75,72,65,61
83.0,71,73,71,64,61
83.5,75,73,71,64,61
84.0,72,71,71,65,61
84.5,72,70,71,64,61
85.0,76,73,70,64,61
85.5,75,73,71,64,61
86.0,74,72,71,64,61
86.5,73,72,71,64,61
87.0,72,73,70,64,60
87.5,70,72,71,64,61
88.0,73,73,70,64,60
88.5,75,72,71,63,60
89.0,74,72,71,63,60
89.5,75,72,70,63,60
90.0,69,71,70,63,60
90.5,72,70,70,63,60
91.0,74,72,70,64,60
91.5,72,72,70,64,60
92.0,73,71,70,63,60
92.5,73,71,68,62,60
93.0,71,70,70,63,60
93.5,72,69,70,63,60
94.0,70,71,70,63,60
94.5,70,69,69,63,59
95.0,72,71,69,62,60
95.5,70,70,69,62,59
96.0,69,70,69,62,59
96.5,70,70,69,62,60
97.0,71,69,68,62,59
97.5,70,70,69,62,59
98.0,72,70,69,62,59
98.5,71,69,70,62,59
99.0,71,69,68,62,59
99.5,71,69,69,62,59
100.0,70,70,69,62,59
100.5,72,69,68,62,59
101.0,71,69,68,62,59
101.5,71,69,68,62,59
102.0,72,70,68,62,59
102.5,72,69,69,62,60
103.0,68,69,68,62,59
103.5,70,69,69,62,59
104.0,70,69,69,62,59
104.5,69,69,68,62,59
105.0,70,69,69,62,59
105.5,70,69,68,62,59
106.0,71,69,68,62,59
106.5,70,69,68,62,59
107.0,68,67,68,61,58
107.5,66,67,67,62,59
108.0,67,67,68,61,59
108.5,67,67,67,61,58
109.0,67,67,67,61,58
109.5,68,67,66,61,57
110.0,67,66,66,60,58
110.5,66,67,67,61,57
111.0,66,66,66,60,58
111.5,67,66,66,60,57
112.0,65,66,67,60,57
112.5,66,66,66,60,57
113.0,67,66,66,60,57
113.5,66,66,66,59,57
114.0,65,66,65,59,57
114.5,65,65,65,59,57
115.0,65,65,65,59,57
115.5,64,65,64,59,57
116.0,63,65,65,59,56
116.5,63,65,64,59,57
117.0,64,64,65,58,56
117.5,64,64,65,58,56
118.0,63,64,64,58,56
118.5,64,63,64,58,56
119.0,64,64,64,58,56
119.5,63,64,64,59,56
120.0,63,64,64,58,56
120.5,63,64,64,59,56
121.0,63,64,65,59,56
121.5,64,64,65,58,56
122.0,63,64,65,58,56
122.5,64,64,65,59,56
123.0,63,65,64,58,56
123.5,64,64,65,58,56
124.0,64,64,65,58,56
124.5,63,64,65,59,56
125.0,63,64,64,58,56
125.5,63,64,65,58,56
126.0,63,63,65,58,56
126.5,63,64,64,59,56
127.0,63,63,64,58,56
127.5,63,64,64,58,56
128.0,63,63,64,58,56
128.5,63,63,64,58,56
129.0,63,63,64,58,56
129.5,63,63,64,58,56
130.0,62,63,64,58,56
130.5,63,63,63,58,56
131.0,62,63,63,58,55
131.5,62,63,63,57,56
132.0,63,63,64,58,55
132.5,63,63,63,58,55
133.0,62,63,63,57,55
133.5,63,63,63,57,55
134.0,62,63,63,57,55
134.5,62,63,64,57,55
135.0,62,63,64,57,55
135.5,62,63,64,57,55
136.0,62,63,64,57,55
136.5,62,63,64,57,55
137.0,63,63,64,57,55
137.5,62,63,64,57,55
138.0,62,63,64,57,55
138.5,63,63,64,58,55
139.0,63,63,64,58,56
139.5,62,63,64,57,55
140.0,62,63,64,58,55
140.5,63,64,64,58,55
141.0,63,63,64,57,55
141.5,63,64,64,57,55
142.0,63,63,63,57,56
142.5,62,62,63,57,55
143.0,62,63,63,57,55
143.5,63,63,63,57,55
144.0,62,62,63,57,55
144.5,62,62,64,57,55
145.0,63,63,63,58,55
145.5,62,62,62,57,55
146.0,62,62,63,58,55
146.5,62,62,63,57,55
147.0,62,62,63,57,55
147.5,61,62,62,57,55
148.0,62,62,63,57,55
148.5,62,62,63,57,55
149.0,62,63,63,57,55
149.5,62,63,64,57,55
150.0,62,63,64,57,55
150.5,63,63,64,57,55
151.0,62,63,64,57,55
151.5,62,63,63,58,55
152.0,63,63,64,58,55
152.5,62,63,63,57,55
153.0,62,63,64,57,55
153.5,62,63,64,57,55
154.0,62,63,63,57,55
154.5,63,63,63,57,55
155.0,62,63,64,57,55
155.5,62,63,63,57,55
156.0,62,63,64,57,55
156.5,62,63,63,58,55
157.0,62,63,64,57,55
157.5,63,63,64,57,55
158.0,62,63,64,57,55
158.5,62,63,63,58,55
159.0,62,62,63,57,55
159.5,62,63,64,57,55
160.0,62,63,64,57,55
160.5,62,63,64,57,55
161.0,62,63,64,57,55
161.5,63,63,64,57,55
162.0,62,63,64,57,55
162.5,63,63,64,57,55
163.0,62,63,64,57,55
163.5,62,63,64,57,55
164.0,62,63,64,57,55
164.5,62,63,64,58,55
165.0,63,63,64,57,55
165.5,63,63,64,57,55
166.0,62,63,64,57,55
166.5,62,63,64,57,55
167.0,62,63,64,58,55
167.5,62,63,64,58,55
168.0,63,63,64,57,55
168.5,63,63,64,57,55
169.0,62,63,64,57,55
169.5,62,64,64,58,55
170.0,62,63,64,57,55
170.5,63,63,64,58,55
171.0,63,63,64,57,55
171.5,62,63,64,58,55
172.0,62,63,63,57,55
172.5,62,63,63,57,55
173.0,62,63,64,57,55
173.5,62,63,64,57,55
174.0,62,63,63,57,55
174.5,62,63,64,57,55
175.0,63,63,64,57,55
175.5,63,63,64,58,55
176.0,62,63,64,58,55
176.5,62,63,64,57,55
177.0,63,63,64,57,55
177.5,63,63,63,58,55
178.0,62,63,63,58,55
178.5,62,63,64,58,55
179.0,63,63,64,57,55
179.5,63,63,63,57,55
180.0,62,63,64,58,55
180.5,62,63,64,58,55
181.0,62,63,64,58,55
181.5,62,63,64,57,55
182.0,62,63,64,57,55
182.5,62,63,63,57,55
183.0,62,63,63,57,55
183.5,62,63,64,57,55
184.0,62,62,64,57,55
184.5,62,63,64,57,55
185.0,62,63,64,57,55
185.5,62,63,64,57,55
186.0,61,63,63,58,55
186.5,63,63,64,57,55
187.0,63,63,64,58,55
187.5,62,63,64,57,56
188.0,63,63,64,58,55
188.5,62,63,63,57,55
189.0,62,62,63,57,55
189.5,62,63,64,57,55
190.0,63,63,64,58,55
190.5,63,63,64,57,55
191.0,62,63,64,58,55
191.5,63,63,64,58,55
192.0,62,63,64,57,55
192.5,62,63,64,57,55
193.0,62,63,64,57,55
193.5,62,63,64,58,55
194.0,63,63,65,57,55
194.5,63,63,64,58,56
195.0,61,63,64,57,56
195.5,62,63,64,57,55
196.0,63,63,64,57,55
196.5,62,62,63,57,55
197.0,62,63,64,57,55
197.5,62,63,64,57,55
198.0,62,62,64,57,55
198.5,62,63,64,57,55
199.0,62,63,63,57,55
199.5,62,63,64,57,55
200.0,62,63,63,57,55
200.5,63,63,64,58,55
201.0,62,63,64,57,55
201.5,62,63,64,58,55
202.0,62,63,64,57,55
202.5,62,63,64,57,55
203.0,62,63,64,57,55
203.5,63,63,64,57,55
204.0,61,63,64,57,55
204.5,62,62,63,57,55
205.0,62,63,64,57,55
205.5,62,63,64,57,55
206.0,62,63,64,57,55
206.5,63,63,64,58,55
207.0,62,63,64,57,55
207.5,62,63,64,57,55
208.0,62,63,64,57,55
208.5,62,63,64,57,55
209.0,62,63,64,57,55
209.5,62,63,63,57,55
210.0,62,63,64,57,55
210.5,62,63,64,57,55
211.0,62,63,64,57,55
211.5,62,62,64,57,55
212.0,62,63,63,57,55
212.5,62,63,64,57,55
213.0,62,63,64,57,55
213.5,62,63,64,58,55
214.0,62,63,64,57,55
214.5,62,63,64,57,55
215.0,62,63,64,57,56
215.5,63,63,64,57,55
