time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,64,51,52,39,37
1.0,73,66,63,44,40
1.5,82,73,69,47,42
2.0,81,75,73,50,45
2.5,87,84,79,52,47
3.0,88,84,82,55,49
3.5,93,79,80,55,50
4.0,74,75,78,55,51
4.5,71,75,75,54,50
5.0,68,74,71,53,50
5.5,70,75,73,54,50
6.0,68,74,71,53,51
6.5,59,73,71,54,51
7.0,72,72,72,53,51
7.5,72,75,73,54,51
8.0,63,76,72,54,52
8.5,79,74,74,54,52
9.0,72,72,74,54,51
9.5,71,74,75,54,52
10.0,63,76,75,54,52
10.5,70,74,71,55,52
11.0,62,74,75,55,52
11.5,60,74,76,55,52
12.0,72,72,76,55,52
12.5,71,74,76,55,52
13.0,65,75,73,56,53
13.5,75,74,74,55,53
14.0,79,75,73,55,53
14.5,75,77,73,55,53
15.0,75,78,75,56,53
15.5,66,75,76,56,54
16.0,67,77,75,56,53
16.5,75,78,78,56,54
17.0,65,75,78,57,54
17.5,70,76,78,57,54
18.0,80,77,76,57,55
18.5,76,78,78,57,55
19.0,67,78,76,57,54
19.5,87,80,82,59,56
20.0,73,77,80,61,56
20.5,74,84,75,61,57
21.0,75,79,76,62,57
21.5,81,70,78,62,57
22.0,91,79,72,62,58
22.5,76,76,73,62,58
23.0,89,77,81,64,59
23.5,88,82,78,64,59
24.0,75,75,78,64,59
24.5,87,74,75,64,59
25.0,82,73,79,64,60
25.5,76,75,81,65,60
26.0,83,74,80,64,60
26.5,86,76,79,65,60
27.0,79,79,75,64,60
27.5,80,77,74,65,60
28.0,77,75,82,65,61
28.5,73,78,77,65,60
29.0,84,82,74,65,61
29.5,78,86,82,64,60
30.0,79,80,78,64,60
30.5,79,87,77,66,61
31.0,85,79,78,66,61
31.5,85,83,80,66,61
32.0,84,79,80,66,61
32.5,81,82,77,66,61
33.0,75,76,83,66,61
33.5,90,76,82,66,61
34.0,89,77,85,67,62
34.5,89,75,85,67,62
35.0,81,74,77,66,62
35.5,85,83,82,67,62
36.0,73,80,78,66,63
36.5,90,82,84,66,63
37.0,77,80,80,67,62
37.5,81,86,81,68,63
38.0,90,82,79,68,63
38.5,94,81,83,68,63
39.0,77,87,82,66,63
39.5,76,79,81,67,63
40.0,75,86,80,68,63
40.5,82,86,80,67,63
41.0,88,78,80,67,63
41.5,73,85,81,67,63
42.0,85,76,80,67,63
42.5,88,82,86,68,63
43.0,76,81,79,68,63
43.5,98,87,78,68,63
44.0,93,78,82,68,63
44.5,84,77,84,68,64
45.0,77,84,83,69,63
45.5,80,83,83,68,64
46.0,75,83,87,68,64
46.5,92,82,82,68,64
47.0,81,83,85,69,64
47.5,87,87,78,68,64
48.0,84,79,83,69,64
48.5,85,83,85,69,64
49.0,76,88,82,69,64
49.5,76,90,81,68,64
50.0,77,82,78,69,64
50.5,86,77,82,69,64
51.0,83,79,83,69,65
51.5,98,87,86,69,64
52.0,86,90,86,68,64
52.5,79,82,85,69,64
53.0,87,83,79,69,65
53.5,88,82,86,69,64
54.0,98,85,86,69,64
54.5,81,82,80,69,64
55.0,85,82,82,69,64
55.5,89,79,79,69,65
56.0,85,85,85,69,65
56.5,83,82,82,69,65
57.0,76,85,89,69,64
57.5,75,89,85,69,65
58.0,94,92,85,69,65
58.5,90,85,88,71,65
59.0,84,86,83,70,65
59.5,85,82,87,69,65
60.0,85,83,86,70,65
60.5,77,90,85,70,65
61.0,95,90,80,70,65
61.5,82,87,81,70,65
62.0,93,86,89,70,65
62.5,86,82,81,71,65
63.0,79,84,89,69,65
63.5,85,85,80,70,65
64.0,83,79,78,71,65
