time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,66,61,59,41,40
1.0,77,69,64,44,41
1.5,82,70,71,48,44
2.0,89,77,75,52,46
2.5,87,80,80,54,49
3.0,95,84,82,55,50
3.5,89,80,80,57,52
4.0,85,82,83,58,53
4.5,89,78,79,57,53
5.0,80,80,76,56,53
5.5,78,78,78,56,53
6.0,70,75,74,56,53
6.5,75,77,75,55,52
7.0,74,77,78,55,53
7.5,63,75,76,55,53
8.0,71,76,76,56,53
8.5,75,78,73,56,53
9.0,62,75,75,55,53
9.5,78,75,75,56,53
10.0,76,76,76,56,53
10.5,66,76,72,56,53
11.0,65,77,78,56,54
11.5,63,75,76,57,54
12.0,89,76,78,57,54
12.5,67,75,75,57,55
13.0,79,77,78,57,55
13.5,80,77,75,57,54
14.0,74,78,75,57,55
14.5,77,79,78,57,55
15.0,76,79,75,57,55
15.5,67,75,78,57,55
16.0,73,79,79,57,55
16.5,71,79,76,58,55
17.0,84,78,78,57,55
17.5,77,78,79,58,55
18.0,82,80,75,58,55
18.5,65,79,75,58,56
19.0,65,79,80,59,56
19.5,85,82,82,62,57
20.0,84,77,79,62,58
20.5,87,83,78,63,58
21.0,73,75,73,63,59
21.5,91,75,74,64,59
22.0,73,78,75,64,59
22.5,77,75,74,64,59
23.0,73,79,79,64,60
23.5,76,73,80,64,60
24.0,93,76,79,65,60
24.5,70,80,78,65,60
25.0,86,74,75,65,61
25.5,79,78,79,65,61
26.0,80,77,73,65,61
26.5,83,76,83,65,61
27.0,72,76,81,65,61
27.5,76,78,80,66,61
28.0,79,80,76,65,61
28.5,72,83,77,65,61
29.0,77,75,78,65,61
29.5,78,78,79,66,62
30.0,73,84,78,65,61
30.5,77,82,79,65,61
31.0,85,75,78,66,62
31.5,79,77,78,66,61
32.0,74,76,83,66,62
32.5,77,82,79,66,62
33.0,76,79,80,66,62
33.5,83,81,81,67,63
34.0,77,76,80,66,63
34.5,85,76,79,67,63
35.0,84,82,79,68,63
35.5,78,79,85,67,63
36.0,90,76,83,67,63
36.5,84,83,84,68,63
37.0,76,80,85,68,63
37.5,82,81,83,68,63
38.0,74,85,83,68,63
38.5,83,82,80,67,63
39.0,96,81,82,67,63
39.5,83,84,79,68,63
40.0,79,84,80,68,63
40.5,89,83,86,68,63
41.0,89,87,78,68,63
41.5,75,83,79,68,63
42.0,93,89,79,68,64
42.5,86,80,84,68,64
43.0,84,78,82,69,64
43.5,86,87,78,68,64
44.0,88,84,80,69,64
44.5,85,85,82,69,64
45.0,89,85,85,69,64
45.5,82,82,83,69,64
46.0,86,89,86,69,64
46.5,92,83,82,69,64
47.0,83,91,80,69,65
47.5,89,79,85,70,64
48.0,77,86,81,69,64
48.5,81,83,81,69,64
49.0,80,81,83,69,64
49.5,79,82,88,69,65
50.0,76,88,87,69,64
50.5,87,88,85,70,65
51.0,93,82,84,69,65
51.5,87,85,85,70,65
52.0,80,81,79,69,65
52.5,77,86,82,69,65
53.0,89,80,86,69,65
53.5,76,86,83,69,65
54.0,96,83,84,69,65
54.5,89,77,79,69,65
55.0,85,82,80,70,65
55.5,95,87,80,69,65
56.0,80,86,78,70,65
56.5,89,81,86,69,65
57.0,87,80,84,69,65
57.5,82,79,88,69,65
58.0,94,89,83,69,65
58.5,79,79,84,69,65
59.0,90,81,87,69,65
59.5,82,83,80,69,65
60.0,82,80,79,69,65
60.5,82,76,78,69,65
61.0,86,79,78,69,65
61.5,84,80,79,69,64
62.0,83,78,79,69,64
62.5,84,78,78,69,64
63.0,76,77,82,68,64
63.5,79,80,78,69,64
64.0,79,80,79,69,64
64.5,82,77,76,68,64
65.0,79,79,75,68,64
65.5,77,77,76,68,63
66.0,81,83,75,68,64
66.5,77,81,78,68,64
67.0,80,77,75,68,64
67.5,80,77,75,68,64
68.0,77,74,77,68,63
68.5,83,80,76,67,63
69.0,75,77,77,68,64
69.5,76,76,75,67,63
70.0,77,74,76,67,63
70.5,73,75,75,67,63
71.0,76,80,76,68,64
71.5,82,79,77,68,63
72.0,75,75,77,68,63
72.5,78,77,74,67,63
73.0,81,78,76,67,63
73.5,84,79,76,68,63
74.0,78,77,75,67,63
74.5,79,77,72,67,63
75.0,75,76,76,67,63
75.5,79,76,75,66,63
76.0,83,76,75,67,63
76.5,77,77,73,67,63
77.0,77,76,74,66,63
77.5,77,78,75,66,63
78.0,76,75,72,66,63
78.5,76,75,75,66,63
79.0,82,76,73,66,62
79.5,76,74,74,66,62
80.0,74,74,74,66,62
80.5,83,75,72,66,62
81.0,78,76,72,66,62
81.5,73,74,72,66,62
82.0,79,72,71,66,61
82.5,77,76,71,65,61
83.0,74,75,71,65,61
83.5,73,75,71,65,61
84.0,73,76,72,65,61
84.5,77,75,72,65,61
85.0,83,77,72,66,61
85.5,76,75,73,65,61
86.0,80,75,72,66,62
86.5,74,76,72,66,62
87.0,77,75,72,65,62
87.5,84,77,73,66,61
88.0,80,76,73,66,61
88.5,82,76,73,66,62
89.0,82,73,72,66,62
89.5,75,75,72,66,62
90.0,81,76,71,65,61
90.5,77,74,73,65,61
91.0,85,75,72,66,61
91.5,77,75,72,66,62
92.0,80,75,71,65,61
92.5,80,72,73,65,61
93.0,76,75,72,65,61
93.5,79,73,70,65,61
