time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,66,56,53,43,40
1.0,75,72,67,47,43
1.5,84,75,69,50,46
2.0,89,81,76,53,48
2.5,70,74,74,54,50
3.0,76,73,73,53,50
3.5,68,71,74,52,50
4.0,67,72,71,52,50
4.5,75,71,72,52,50
5.0,76,71,72,53,50
5.5,72,74,71,54,51
6.0,75,74,74,54,51
6.5,60,74,75,54,52
7.0,80,75,72,54,52
7.5,73,73,71,54,52
8.0,72,77,76,55,53
8.5,61,77,75,55,53
9.0,72,73,75,56,53
9.5,77,73,76,56,53
10.0,78,75,75,56,53
10.5,63,77,73,57,54
11.0,66,74,75,57,54
11.5,79,76,76,57,55
12.0,80,79,75,57,55
12.5,80,76,76,57,55
13.0,76,78,73,57,55
13.5,82,78,78,58,55
14.0,80,80,77,58,56
14.5,82,75,78,58,55
15.0,75,78,79,58,56
15.5,77,78,80,58,56
16.0,75,77,75,58,56
16.5,81,78,77,59,56
17.0,79,79,76,59,56
17.5,73,79,81,59,57
18.0,78,81,80,59,57
18.5,93,85,86,62,57
19.0,85,87,83,64,59
19.5,94,82,78,64,60
20.0,77,78,82,64,60
20.5,81,83,86,64,60
21.0,81,81,80,64,61
21.5,85,81,80,64,61
22.0,80,80,76,64,61
22.5,75,81,81,64,61
23.0,84,82,81,65,61
23.5,79,83,76,65,61
24.0,78,77,78,65,61
24.5,75,80,82,65,61
25.0,72,78,81,65,61
25.5,87,80,80,65,61
26.0,89,79,84,65,61
26.5,75,85,84,65,61
27.0,80,76,83,65,61
27.5,83,83,81,65,61
28.0,82,80,80,66,62
28.5,85,88,80,66,62
29.0,84,82,82,66,62
29.5,82,79,76,66,63
30.0,89,82,80,66,63
30.5,73,75,81,66,62
31.0,89,77,80,65,62
31.5,83,79,79,66,62
32.0,92,83,79,66,62
32.5,79,76,83,66,63
33.0,80,77,80,66,63
33.5,95,85,76,66,63
34.0,85,83,85,66,63
34.5,79,83,80,66,63
35.0,88,76,79,66,63
