time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,59,58,48,38,37
1.0,71,69,63,43,40
1.5,84,75,68,46,42
2.0,86,79,75,49,44
2.5,86,78,76,51,46
3.0,84,81,79,54,49
3.5,90,82,78,55,50
4.0,70,80,78,55,50
4.5,75,75,72,54,51
5.0,79,74,72,54,50
5.5,70,75,76,54,51
6.0,72,72,73,54,51
6.5,76,74,71,54,50
7.0,72,75,71,54,51
7.5,65,73,71,54,51
8.0,67,75,74,54,51
8.5,75,75,74,54,51
9.0,77,74,76,54,52
9.5,80,74,70,54,52
10.0,67,72,75,54,52
10.5,79,75,75,54,52
11.0,65,76,75,55,52
11.5,67,74,75,55,52
12.0,66,74,73,54,53
12.5,76,75,72,55,52
13.0,70,75,72,55,53
13.5,76,75,71,55,53
14.0,65,75,74,55,53
14.5,62,75,76,55,53
15.0,75,77,77,55,53
15.5,72,76,73,56,53
16.0,65,77,72,55,53
16.5,67,76,77,56,54
17.0,82,78,73,56,53
17.5,62,75,76,56,53
18.0,79,76,75,57,54
18.5,82,77,75,56,53
19.0,67,76,79,56,54
19.5,85,78,75,57,54
20.0,69,77,76,57,54
20.5,85,82,82,57,55
21.0,72,82,79,59,55
21.5,82,79,78,60,56
22.0,74,72,73,61,56
22.5,88,80,71,60,57
23.0,79,76,78,62,57
23.5,75,80,81,62,58
24.0,86,82,73,62,57
24.5,79,75,71,62,58
25.0,83,76,78,62,58
25.5,81,73,75,63,59
26.0,76,76,76,64,59
26.5,77,75,78,62,59
27.0,72,82,82,63,59
27.5,79,78,72,64,59
28.0,92,77,79,63,59
28.5,75,73,77,64,59
29.0,76,76,77,64,59
29.5,83,74,82,64,60
30.0,73,77,77,65,60
30.5,77,77,77,65,60
31.0,83,71,79,64,60
31.5,74,79,75,65,60
32.0,73,78,79,65,60
32.5,85,82,81,65,61
33.0,83,79,78,65,60
33.5,85,77,76,65,60
34.0,77,78,76,65,61
34.5,80,76,85,65,61
35.0,79,79,80,66,61
