time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,65,60,60,44,42
1.0,76,73,72,48,44
1.5,80,76,73,51,47
2.0,78,83,77,54,49
2.5,84,83,80,55,51
3.0,80,79,82,57,52
3.5,73,75,80,57,53
4.0,79,78,80,58,54
4.5,77,79,79,57,55
5.0,73,76,76,57,55
5.5,70,78,78,57,55
6.0,67,79,73,57,55
6.5,76,78,74,57,55
7.0,72,78,78,57,55
7.5,83,77,79,57,55
8.0,67,78,76,58,55
8.5,66,79,77,58,55
9.0,63,76,76,58,55
9.5,70,76,78,58,55
10.0,73,79,75,58,56
10.5,76,77,75,58,55
11.0,76,74,75,59,56
11.5,70,74,74,58,56
12.0,74,72,72,58,56
12.5,69,73,74,58,56
13.0,71,71,71,58,56
13.5,75,72,73,58,55
14.0,64,75,73,58,56
14.5,67,71,73,58,56
15.0,70,73,71,58,56
15.5,66,71,72,58,55
16.0,68,73,70,58,56
16.5,74,74,72,58,56
17.0,67,72,71,58,56
17.5,68,71,70,58,56
18.0,69,69,69,58,56
18.5,67,70,67,58,56
19.0,68,68,69,58,56
19.5,72,70,69,58,56
20.0,69,69,68,58,56
20.5,82,70,71,59,56
21.0,62,71,70,59,56
21.5,74,72,71,59,56
22.0,76,72,68,62,57
22.5,75,72,68,61,57
23.0,77,74,73,62,58
23.5,77,75,69,62,59
24.0,76,76,72,63,59
24.5,68,70,72,63,59
25.0,80,72,68,62,59
25.5,80,74,72,64,59
26.0,77,75,72,64,59
26.5,81,73,71,64,60
27.0,81,72,71,64,60
27.5,69,73,71,64,60
28.0,81,75,69,64,60
28.5,82,72,72,64,60
29.0,80,73,70,64,60
29.5,75,73,71,64,60
30.0,73,71,73,64,60
30.5,77,73,71,64,60
31.0,73,73,72,65,60
31.5,76,73,71,64,60
32.0,71,76,72,64,61
32.5,90,77,72,65,61
33.0,82,78,72,64,61
33.5,86,75,75,64,61
34.0,72,73,72,64,60
34.5,72,76,71,65,61
35.0,76,74,71,65,61
35.5,80,79,73,65,61
36.0,73,76,73,65,61
36.5,83,75,72,64,61
