time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,64,58,53,43,41
1.0,77,70,69,48,44
1.5,80,75,73,52,47
2.0,84,79,78,54,49
2.5,79,82,78,55,50
3.0,84,80,76,55,52
3.5,72,75,75,54,52
4.0,82,74,75,55,52
4.5,67,72,71,55,53
5.0,69,71,72,56,53
5.5,76,72,72,56,53
6.0,77,73,71,56,53
6.5,76,73,71,56,53
7.0,61,72,71,56,53
7.5,72,71,72,57,54
8.0,80,72,72,57,54
8.5,77,72,72,57,55
9.0,82,75,73,58,55
9.5,75,75,73,58,55
10.0,79,72,72,57,55
10.5,81,73,75,58,55
11.0,72,74,74,58,56
11.5,78,72,73,58,55
12.0,67,76,72,58,56
12.5,78,74,72,59,56
13.0,73,73,72,58,56
13.5,70,70,69,58,56
14.0,69,69,68,58,56
14.5,73,69,71,58,56
15.0,64,69,69,58,56
15.5,70,70,69,58,56
16.0,70,69,68,57,55
16.5,69,69,68,58,56
17.0,70,68,68,57,55
17.5,70,69,68,57,55
18.0,70,69,68,57,55
18.5,67,67,67,57,55
19.0,61,69,68,57,55
19.5,66,71,69,58,55
20.0,77,75,72,59,56
20.5,77,73,72,60,56
21.0,75,72,71,60,57
21.5,74,73,70,61,57
22.0,77,71,71,61,57
22.5,70,73,70,62,57
23.0,75,73,71,62,59
23.5,70,70,71,62,59
24.0,76,70,69,62,58
24.5,72,69,71,62,59
25.0,72,70,69,62,59
25.5,78,73,69,62,59
26.0,75,70,68,62,59
26.5,72,70,68,62,58
27.0,70,70,68,62,59
27.5,73,72,68,62,59
28.0,72,71,68,62,59
28.5,73,69,70,62,59
29.0,76,68,68,62,59
29.5,76,69,69,62,59
30.0,75,70,68,62,59
30.5,75,71,67,62,59
31.0,77,72,67,63,59
31.5,74,71,68,63,59
32.0,74,69,68,62,59
32.5,73,70,69,62,59
33.0,72,70,70,62,59
33.5,75,71,69,62,59
34.0,71,71,69,62,59
34.5,72,70,70,63,59
35.0,72,72,69,62,59
35.5,70,70,69,62,59
36.0,71,71,69,63,59
36.5,72,70,68,62,59
37.0,73,70,70,62,59
37.5,73,70,69,63,59
38.0,73,70,70,63,59
38.5,71,70,68,62,59
39.0,71,72,68,62,59
39.5,72,69,70,63,59
40.0,68,69,68,62,59
40.5,69,68,68,62,59
41.0,70,70,68,62,59
41.5,67,69,68,62,59
42.0,69,68,69,62,59
42.5,70,69,68,62,59
43.0,70,69,68,61,59
43.5,69,68,66,61,58
44.0,72,69,68,61,59
44.5,69,69,69,62,58
45.0,70,69,68,62,59
45.5,70,70,68,61,58
46.0,67,68,68,62,59
46.5,69,69,68,61,59
47.0,69,68,68,61,59
47.5,67,66,68,61,59
48.0,70,68,66,61,58
48.5,70,69,68,61,59
49.0,70,68,68,61,59
49.5,66,67,67,61,58
50.0,69,67,68,61,58
50.5,69,69,68,61,58
51.0,70,70,68,61,59
51.5,70,68,67,61,58
52.0,70,69,67,61,58
52.5,69,70,68,62,59
53.0,68,69,68,62,58
53.5,70,69,68,62,59
54.0,69,69,68,61,59
54.5,68,68,67,61,59
55.0,68,67,68,61,59
55.5,66,69,67,61,58
56.0,70,68,67,61,59
56.5,69,68,68,61,58
57.0,69,69,68,61,59
