time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,66,64,55,43,41
1.0,75,72,69,48,44
1.5,81,72,73,51,47
2.0,77,81,78,54,49
2.5,78,80,82,56,50
3.0,83,82,78,57,53
3.5,79,81,79,58,54
4.0,77,76,76,58,55
4.5,72,76,72,57,55
5.0,72,75,73,56,54
5.5,65,75,73,57,54
6.0,70,74,73,57,53
6.5,66,74,74,56,54
7.0,65,72,74,57,54
7.5,80,74,72,57,54
8.0,74,74,74,57,54
8.5,61,74,74,57,54
9.0,71,73,73,57,54
9.5,69,74,73,57,55
10.0,67,73,71,57,55
10.5,65,69,69,57,55
11.0,73,71,68,57,55
11.5,77,68,66,57,55
12.0,71,68,69,57,55
12.5,67,70,67,57,55
13.0,62,68,69,57,55
13.5,69,67,66,57,55
14.0,72,69,67,57,55
14.5,63,67,65,56,54
15.0,60,68,68,56,55
15.5,71,67,66,56,55
16.0,76,68,67,57,55
16.5,69,66,68,57,55
17.0,61,67,68,57,55
17.5,70,66,65,57,55
18.0,68,66,65,56,55
18.5,66,65,67,57,55
19.0,68,66,64,57,54
19.5,63,66,65,57,54
20.0,62,65,65,57,55
20.5,76,66,66,57,55
21.0,67,66,68,57,55
21.5,67,69,70,59,56
22.0,69,67,67,59,56
22.5,72,70,68,60,56
23.0,81,75,71,61,57
23.5,80,69,68,61,57
24.0,72,72,69,60,57
24.5,70,68,68,61,57
25.0,76,70,68,61,58
25.5,75,72,68,61,57
26.0,73,69,68,62,58
26.5,77,69,67,61,58
27.0,71,69,68,61,58
27.5,69,69,68,61,57
28.0,78,70,69,62,58
28.5,79,68,69,61,58
29.0,70,70,68,62,59
29.5,73,71,68,62,59
30.0,72,69,68,61,59
30.5,69,67,70,62,59
31.0,79,71,68,62,58
31.5,76,73,68,62,59
32.0,72,70,68,62,59
32.5,70,71,68,62,59
33.0,71,70,68,62,59
33.5,72,69,69,62,59
34.0,70,71,69,62,59
34.5,73,70,68,63,59
35.0,73,69,69,62,59
35.5,73,70,69,62,59
36.0,69,68,68,62,59
36.5,72,69,69,63,59
37.0,71,70,68,63,59
37.5,72,70,68,62,59
38.0,73,69,68,62,59
38.5,70,69,68,62,59
39.0,71,69,68,62,59
