time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,59,60,52,39,37
1.0,74,67,64,44,40
1.5,77,72,67,47,42
2.0,87,81,76,50,45
2.5,86,80,78,52,48
3.0,64,75,72,52,48
3.5,62,72,71,51,48
4.0,70,69,70,50,48
4.5,73,68,69,51,48
5.0,72,68,69,50,49
5.5,60,72,69,51,49
6.0,61,72,72,51,49
6.5,65,72,72,52,49
7.0,60,72,70,52,49
7.5,69,70,71,52,50
8.0,64,71,73,52,50
8.5,77,76,69,53,50
9.0,75,74,75,53,50
9.5,65,72,73,53,51
10.0,69,74,73,53,51
10.5,74,71,71,54,52
11.0,70,73,71,54,52
11.5,77,73,72,54,52
12.0,70,74,73,54,52
12.5,65,74,72,54,52
13.0,65,74,72,54,52
13.5,66,74,74,55,52
14.0,72,75,72,55,53
14.5,76,74,73,55,53
15.0,70,75,75,55,53
15.5,63,75,73,55,53
16.0,79,75,76,55,53
16.5,64,76,73,55,53
17.0,72,76,74,56,53
17.5,77,75,76,57,53
18.0,83,76,76,57,53
18.5,77,74,71,57,54
19.0,76,77,74,57,54
19.5,63,78,75,57,55
20.0,71,78,74,57,54
20.5,66,79,80,58,55
21.0,91,86,85,61,56
21.5,89,82,79,62,57
22.0,86,73,76,62,57
22.5,85,80,78,63,58
23.0,79,79,76,64,59
23.5,74,74,76,63,59
24.0,80,71,81,64,59
24.5,85,75,81,64,59
25.0,83,83,73,64,59
25.5,74,76,78,64,60
26.0,84,77,79,64,60
26.5,82,72,75,64,60
27.0,92,79,80,65,60
27.5,90,79,81,64,60
28.0,75,86,79,65,60
28.5,71,82,76,65,60
29.0,93,76,74,65,60
29.5,88,84,83,65,61
30.0,90,75,79,64,60
30.5,85,76,78,65,61
31.0,82,82,76,65,60
31.5,90,80,79,66,61
32.0,86,85,80,65,61
32.5,75,80,75,66,61
33.0,87,75,77,65,61
33.5,73,80,76,66,61
34.0,85,73,84,66,61
34.5,82,80,80,66,61
35.0,87,76,82,66,62
35.5,93,89,83,66,61
36.0,87,88,81,66,62
36.5,76,83,80,66,62
37.0,75,81,80,66,62
37.5,76,83,84,67,62
38.0,73,85,80,66,62
38.5,79,81,82,67,63
39.0,90,84,76,67,62
39.5,82,84,79,66,62
40.0,75,84,86,67,63
40.5,76,79,81,67,63
41.0,81,87,82,67,63
41.5,82,76,79,67,63
42.0,84,79,83,66,63
42.5,97,85,86,68,63
43.0,82,79,85,68,63
43.5,86,90,77,67,63
44.0,83,88,87,68,63
44.5,78,85,86,67,63
45.0,77,76,79,67,63
45.5,78,80,83,67,63
46.0,77,89,81,67,63
46.5,75,82,83,67,63
47.0,84,78,83,68,64
47.5,83,80,86,68,63
48.0,94,87,83,68,63
48.5,93,79,79,68,63
49.0,79,81,83,68,64
49.5,80,80,79,68,64
50.0,78,83,87,68,64
50.5,74,82,80,68,63
51.0,76,83,84,68,64
51.5,85,86,82,68,64
52.0,78,82,83,68,64
52.5,89,77,82,68,64
53.0,79,80,87,69,64
53.5,88,78,80,69,64
54.0,86,87,79,69,64
54.5,90,85,80,69,64
55.0,84,82,83,69,64
55.5,95,86,86,69,64
56.0,86,86,83,69,64
56.5,90,85,85,69,64
57.0,86,80,86,69,64
57.5,83,86,82,68,64
58.0,84,79,84,69,64
58.5,85,85,80,69,64
59.0,80,83,83,69,64
59.5,76,85,85,69,64
60.0,101,86,79,68,64
60.5,84,88,81,69,64
61.0,84,80,82,69,65
61.5,88,81,83,69,64
62.0,95,86,80,69,65
62.5,81,85,79,69,65
63.0,79,86,79,70,65
63.5,80,85,84,70,65
64.0,82,82,84,69,65
64.5,93,84,85,71,65
65.0,83,87,85,71,65
65.5,96,89,84,71,65
66.0,95,80,78,71,65
66.5,82,80,83,70,65
67.0,90,88,85,70,65
67.5,86,84,80,70,65
68.0,81,85,81,69,65
68.5,95,85,82,71,65
69.0,82,85,80,70,65
69.5,82,82,84,70,65
70.0,78,83,83,71,65
70.5,82,83,83,70,65
71.0,92,85,85,71,66
71.5,82,83,85,71,65
72.0,82,79,85,69,65
72.5,87,85,82,69,65
73.0,90,83,82,69,65
73.5,78,80,82,69,65
74.0,76,80,80,69,65
74.5,76,79,76,69,65
75.0,75,79,80,69,64
75.5,90,83,78,69,64
76.0,85,79,81,69,65
76.5,80,79,78,68,64
77.0,80,82,78,68,64
77.5,81,77,80,69,64
78.0,75,79,78,68,64
78.5,83,80,80,68,64
79.0,79,80,78,68,64
79.5,80,79,75,68,64
