time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,70,55,60,43,41
1.0,76,72,69,48,44
1.5,73,79,74,51,47
2.0,82,77,79,54,49
2.5,81,82,81,55,51
3.0,76,79,80,57,53
3.5,86,81,81,57,53
4.0,73,79,79,59,55
4.5,71,77,79,57,55
5.0,69,76,78,57,54
5.5,79,77,80,58,55
6.0,69,76,75,57,55
6.5,67,76,75,57,55
7.0,72,79,78,57,55
7.5,69,77,73,57,55
8.0,74,78,78,58,55
8.5,72,78,78,58,55
9.0,76,78,78,58,56
9.5,72,77,78,58,56
10.0,73,79,78,58,56
10.5,72,79,76,58,56
11.0,72,78,76,58,56
11.5,71,75,72,59,56
12.0,67,76,74,58,56
12.5,70,77,73,59,56
13.0,64,77,73,58,56
13.5,78,76,73,59,56
14.0,76,75,75,59,56
14.5,72,77,73,59,56
15.0,81,78,75,59,57
15.5,67,75,75,59,57
16.0,69,75,76,59,57
16.5,67,76,73,59,56
17.0,79,78,75,60,57
17.5,72,76,73,59,57
18.0,69,76,73,59,57
18.5,72,72,70,59,57
19.0,68,72,70,59,57
19.5,73,71,69,59,57
20.0,66,70,69,59,57
20.5,73,71,70,59,57
21.0,65,71,71,59,57
21.5,78,73,68,58,56
22.0,70,71,71,58,57
22.5,72,73,70,58,56
23.0,83,77,75,62,58
23.5,73,71,71,62,58
24.0,85,76,68,62,59
24.5,70,75,71,62,59
25.0,75,74,70,63,60
25.5,77,72,69,63,59
26.0,73,69,68,63,59
26.5,75,72,69,63,59
27.0,81,74,71,64,60
27.5,73,73,68,64,59
28.0,76,75,70,64,59
28.5,77,73,70,64,60
29.0,82,75,70,64,60
29.5,75,72,71,64,60
30.0,72,67,69,64,60
30.5,77,72,70,63,60
31.0,70,71,71,64,60
31.5,73,72,69,64,60
32.0,77,72,70,64,60
32.5,80,73,70,64,60
33.0,85,74,69,64,60
33.5,77,73,71,65,60
34.0,75,74,71,64,60
34.5,75,70,70,64,60
35.0,84,70,70,65,60
35.5,72,72,70,65,60
36.0,79,74,71,65,60
36.5,71,73,70,64,61
37.0,83,77,71,65,61
37.5,76,72,71,65,61
38.0,83,75,71,65,60
38.5,80,72,70,64,60
39.0,75,73,70,65,60
39.5,77,74,71,65,61
40.0,77,74,69,65,61
40.5,74,73,71,64,61
41.0,82,74,70,65,61
41.5,69,73,71,65,61
42.0,76,73,71,65,61
42.5,77,75,71,65,61
43.0,79,75,72,65,61
43.5,73,72,70,64,61
44.0,75,75,71,65,61
44.5,73,73,70,65,60
45.0,79,74,71,65,61
45.5,79,74,72,65,61
46.0,73,73,72,65,61
46.5,76,73,71,65,61
47.0,72,72,70,64,61
47.5,73,70,69,64,60
48.0,75,70,70,64,61
48.5,72,73,71,64,60
49.0,76,71,71,64,60
49.5,75,73,71,65,60
50.0,76,73,71,65,61
50.5,73,72,71,64,61
51.0,70,72,71,64,60
51.5,73,71,71,64,60
52.0,74,72,70,64,61
52.5,73,72,70,65,61
53.0,72,71,70,64,60
53.5,75,72,69,64,60
54.0,72,70,69,63,60
54.5,72,70,71,64,60
55.0,73,72,69,64,60
55.5,73,71,70,64,60
56.0,69,70,69,64,60
56.5,72,70,70,64,60
57.0,73,72,70,64,60
57.5,69,70,69,63,60
58.0,72,71,69,63,60
58.5,75,70,70,63,60
