time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,66,64,59,44,41
1.0,70,72,68,48,45
1.5,81,73,71,51,48
2.0,80,78,76,54,50
2.5,82,80,79,55,51
3.0,69,74,74,54,52
3.5,76,74,72,54,52
4.0,59,74,74,55,52
4.5,69,73,75,54,52
5.0,63,75,76,55,52
5.5,66,76,73,55,53
6.0,75,76,76,55,53
6.5,64,72,71,55,53
7.0,74,71,68,55,53
7.5,73,71,68,55,53
8.0,66,71,69,56,54
8.5,67,71,70,55,53
9.0,60,71,69,55,53
9.5,66,70,68,55,54
10.0,68,71,69,56,54
10.5,62,71,68,56,54
11.0,68,71,71,56,53
11.5,70,71,69,56,54
12.0,64,72,69,57,54
12.5,70,70,71,56,54
13.0,72,72,70,56,54
13.5,67,68,68,57,55
14.0,69,66,66,56,54
14.5,65,66,65,56,54
15.0,67,65,65,56,54
15.5,66,65,66,56,54
16.0,70,65,65,55,54
16.5,65,65,65,56,54
17.0,67,68,65,56,54
17.5,70,65,64,56,54
18.0,62,67,66,56,54
18.5,64,67,65,56,54
19.0,67,65,65,56,54
19.5,73,67,65,56,54
20.0,68,72,67,57,55
20.5,76,71,68,57,55
21.0,77,70,69,59,55
21.5,74,71,68,59,56
22.0,72,69,66,59,56
22.5,72,71,67,61,56
23.0,69,70,67,61,56
23.5,73,73,68,61,57
24.0,67,70,67,61,57
24.5,73,71,67,61,57
25.0,73,69,66,61,57
25.5,71,70,68,61,58
26.0,70,70,68,61,58
26.5,70,70,68,62,58
27.0,73,68,67,61,58
27.5,71,70,68,62,58
28.0,73,72,67,61,57
28.5,70,67,68,61,58
29.0,72,68,69,62,58
29.5,74,69,68,62,58
30.0,72,66,68,62,58
30.5,70,70,69,62,59
31.0,73,70,69,62,59
31.5,70,70,68,62,59
32.0,73,70,68,62,59
32.5,70,69,69,61,59
33.0,70,70,69,62,59
33.5,68,69,69,62,59
34.0,77,72,70,63,59
34.5,71,70,68,62,59
35.0,72,70,67,62,59
35.5,75,71,68,62,59
36.0,70,70,67,63,59
36.5,69,69,68,62,59
37.0,74,69,68,62,59
37.5,73,69,68,62,59
38.0,71,69,68,62,59
38.5,72,69,68,62,58
39.0,73,70,68,62,59
39.5,68,69,68,62,59
40.0,71,69,68,62,58
40.5,73,69,66,62,59
41.0,72,70,68,62,59
41.5,69,69,68,62,59
42.0,69,68,69,62,59
42.5,69,69,69,61,59
43.0,70,69,68,62,59
43.5,69,69,68,61,58
44.0,72,69,68,61,59
44.5,69,69,68,61,58
45.0,71,69,68,61,59
45.5,70,68,67,62,59
46.0,67,69,68,62,59
46.5,70,69,68,61,59
47.0,70,69,68,61,59
47.5,67,69,68,62,59
48.0,69,70,67,61,58
48.5,70,67,67,61,58
49.0,70,68,68,61,58
49.5,69,69,67,61,58
50.0,70,69,67,62,58
50.5,70,70,68,61,59
51.0,68,70,68,61,59
51.5,71,67,67,62,59
52.0,68,69,67,61,58
52.5,69,69,68,61,58
53.0,67,70,68,62,59
53.5,69,69,69,62,59
54.0,70,70,67,61,59
54.5,70,69,66,61,58
55.0,72,69,67,61,58
55.5,69,68,68,62,59
56.0,70,69,69,62,59
56.5,70,69,68,62,58
57.0,70,69,68,62,59
57.5,71,69,68,62,59
58.0,70,69,68,62,59
58.5,69,69,68,62,59
59.0,68,69,68,62,59
59.5,71,70,68,62,59
60.0,70,70,69,62,59
60.5,69,69,69,62,59
61.0,71,69,68,62,59
61.5,70,68,69,62,59
