time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,65,56,48,39,36
1.0,75,66,64,44,40
1.5,80,70,69,47,42
2.0,85,78,74,50,45
2.5,86,80,78,52,46
3.0,81,80,80,54,48
3.5,89,77,75,55,50
4.0,90,75,77,55,51
4.5,69,75,72,54,51
5.0,70,74,73,53,50
5.5,77,74,73,53,50
6.0,73,74,73,53,50
6.5,60,72,72,53,50
7.0,66,72,71,52,50
7.5,73,72,71,54,50
8.0,72,73,73,54,51
8.5,66,74,74,54,51
9.0,64,71,72,54,52
9.5,80,74,73,54,52
10.0,73,74,75,54,52
10.5,73,73,71,55,52
11.0,75,75,72,54,52
11.5,76,75,75,54,52
12.0,62,74,75,54,52
12.5,60,75,76,54,52
13.0,75,75,76,55,52
13.5,62,73,73,55,52
14.0,67,74,77,55,53
14.5,72,76,76,55,53
15.0,72,75,76,55,53
15.5,75,77,73,55,53
16.0,78,77,74,56,54
16.5,71,76,76,56,53
17.0,86,75,75,57,53
17.5,70,76,76,56,53
18.0,82,76,75,56,54
18.5,72,75,78,57,54
19.0,70,77,78,57,54
19.5,75,79,81,60,55
20.0,76,73,73,60,56
20.5,81,76,76,61,57
21.0,73,76,73,61,57
21.5,75,72,76,62,57
22.0,75,77,79,62,58
22.5,72,75,80,62,58
23.0,70,76,73,62,59
23.5,88,79,79,63,58
24.0,72,77,75,63,59
24.5,83,75,76,63,59
25.0,88,82,81,63,59
25.5,83,86,79,64,59
26.0,87,79,77,64,60
26.5,76,80,77,64,60
27.0,73,76,79,64,60
27.5,93,84,74,65,60
28.0,74,77,78,64,60
28.5,85,80,77,65,60
29.0,73,74,82,64,60
29.5,74,77,74,64,60
30.0,73,82,82,66,61
30.5,76,76,78,65,61
31.0,84,82,80,65,61
31.5,93,85,84,66,61
32.0,86,82,80,65,61
32.5,77,78,78,66,61
33.0,83,76,79,65,61
33.5,90,76,81,66,61
34.0,75,84,77,65,61
34.5,83,84,84,66,61
35.0,73,80,78,66,61
35.5,77,79,78,66,61
36.0,85,87,84,66,61
36.5,89,75,78,66,62
37.0,89,84,78,66,62
37.5,83,79,79,66,62
38.0,77,83,78,65,62
38.5,79,82,79,65,61
39.0,77,77,83,66,62
39.5,80,79,76,66,62
40.0,87,87,77,66,62
40.5,95,87,78,66,62
41.0,74,86,82,66,62
41.5,76,79,80,66,62
42.0,78,79,78,66,62
42.5,82,83,79,67,63
43.0,80,84,80,66,62
43.5,92,84,78,67,62
44.0,76,81,83,67,62
44.5,76,76,81,67,63
45.0,83,88,76,68,63
45.5,74,81,81,67,63
46.0,76,80,79,68,63
46.5,76,90,86,68,63
47.0,80,83,85,68,63
47.5,86,79,83,68,63
48.0,77,79,82,67,63
48.5,81,83,79,67,63
49.0,92,87,87,68,64
49.5,79,83,79,68,64
50.0,81,79,81,68,63
50.5,79,86,83,68,63
51.0,78,82,85,68,64
51.5,88,79,82,69,63
52.0,83,85,83,68,64
52.5,87,85,82,68,64
53.0,95,79,82,68,64
53.5,80,86,76,68,63
54.0,87,80,79,68,64
54.5,77,81,84,68,64
55.0,82,79,82,68,64
55.5,96,79,83,68,64
56.0,95,79,86,68,64
56.5,81,79,86,69,64
57.0,85,86,85,69,64
57.5,76,82,86,69,64
58.0,77,77,82,69,64
58.5,84,85,84,69,64
59.0,91,83,77,69,64
59.5,80,85,82,70,64
60.0,83,79,83,68,64
60.5,93,83,76,69,64
61.0,85,86,82,69,64
61.5,85,91,83,69,64
62.0,87,86,81,69,64
62.5,79,83,87,70,65
63.0,88,80,85,69,65
63.5,82,80,83,69,65
64.0,85,78,81,69,65
64.5,83,78,79,69,65
65.0,86,85,83,69,64
65.5,80,85,79,69,65
66.0,79,85,82,69,65
66.5,97,76,82,70,65
67.0,95,77,87,69,65
67.5,80,86,80,69,64
68.0,86,90,83,70,65
68.5,80,82,81,69,65
69.0,80,80,85,69,65
69.5,76,87,83,70,65
70.0,94,86,85,70,65
70.5,88,80,83,70,65
71.0,88,82,90,70,65
71.5,82,84,83,70,65
72.0,78,83,85,71,65
72.5,82,84,85,70,65
73.0,85,87,87,71,65
73.5,87,85,86,71,66
74.0,82,84,82,71,66
74.5,84,82,85,70,65
75.0,77,90,87,71,65
75.5,77,83,84,71,65
76.0,92,84,87,71,65
76.5,91,87,85,70,65
77.0,86,79,80,69,65
77.5,89,82,79,69,65
78.0,77,85,85,69,65
78.5,85,86,83,69,65
79.0,93,79,82,69,65
79.5,77,80,82,69,65
80.0,83,75,78,68,64
80.5,80,79,76,69,64
81.0,81,81,79,68,64
81.5,75,82,81,68,64
82.0,83,77,78,68,64
82.5,86,84,78,68,64
83.0,81,77,76,68,64
83.5,80,82,76,68,64
84.0,79,83,82,68,63
84.5,83,79,78,68,63
85.0,79,76,79,68,64
85.5,79,79,82,68,63
86.0,78,80,79,68,64
86.5,83,79,76,68,64
87.0,77,78,75,67,63
87.5,78,77,76,67,63
88.0,75,76,74,66,63
88.5,80,80,76,68,63
89.0,73,80,77,67,63
89.5,80,78,75,67,63
90.0,79,80,78,66,63
90.5,76,80,76,66,63
91.0,81,79,76,67,63
91.5,83,79,76,66,63
92.0,76,80,76,67,63
92.5,75,82,75,67,63
93.0,79,80,75,66,63
93.5,83,80,76,66,63
94.0,72,76,75,66,63
94.5,73,79,75,66,62
95.0,80,78,74,67,63
95.5,78,78,75,67,63
