time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,62,57,54,39,38
1.0,72,70,64,45,41
1.5,83,76,70,48,44
2.0,87,79,78,51,46
2.5,86,84,80,54,49
3.0,92,85,80,54,50
3.5,69,84,78,57,51
4.0,75,87,80,57,52
4.5,69,75,75,55,52
5.0,65,73,72,54,52
5.5,79,76,78,56,52
6.0,62,75,74,55,52
6.5,81,75,77,54,52
7.0,61,76,73,55,52
7.5,72,74,75,55,52
8.0,70,75,76,55,53
8.5,63,75,76,55,53
9.0,77,74,73,55,53
9.5,75,76,74,55,53
10.0,71,76,73,55,53
10.5,67,76,72,55,53
11.0,80,74,74,55,53
11.5,66,80,73,56,53
12.0,76,77,78,56,54
12.5,67,74,75,57,54
13.0,65,77,78,57,54
13.5,69,76,76,57,54
14.0,62,76,76,57,54
14.5,76,74,75,57,55
15.0,81,76,74,57,54
15.5,66,76,73,57,55
16.0,72,75,76,58,55
16.5,70,76,76,57,55
17.0,73,79,76,57,55
17.5,74,80,78,58,56
18.0,84,76,73,58,55
18.5,63,77,79,58,56
19.0,70,78,77,58,55
19.5,73,80,75,59,56
20.0,73,79,79,58,56
20.5,89,80,84,62,57
21.0,83,77,77,62,58
21.5,77,77,76,62,58
22.0,83,70,76,62,59
22.5,72,77,75,62,59
23.0,89,76,76,63,59
23.5,72,78,79,64,59
24.0,80,83,77,64,59
24.5,78,75,77,64,60
25.0,75,77,80,64,60
25.5,76,79,75,65,60
26.0,76,73,80,65,60
26.5,75,82,76,65,61
27.0,77,76,79,65,61
27.5,85,76,79,65,61
28.0,83,73,83,65,61
28.5,89,80,76,65,61
29.0,75,79,82,65,61
29.5,82,79,82,66,61
30.0,89,77,84,65,61
30.5,81,83,77,66,61
31.0,71,77,82,65,61
31.5,80,79,77,66,61
32.0,85,85,80,66,62
32.5,86,86,83,66,62
33.0,80,76,85,66,62
33.5,89,75,79,67,62
34.0,83,87,76,67,63
34.5,88,87,78,66,63
35.0,82,83,81,67,63
35.5,88,81,78,67,63
36.0,79,84,79,67,63
36.5,93,78,85,67,63
37.0,88,78,79,68,63
37.5,86,84,79,68,63
38.0,92,82,83,67,64
38.5,77,78,82,68,63
39.0,85,82,87,68,63
39.5,82,88,87,68,64
40.0,90,87,80,68,63
40.5,85,87,80,68,64
41.0,80,79,85,68,63
41.5,86,84,85,68,64
42.0,82,76,85,68,63
42.5,83,86,82,68,64
43.0,81,79,85,68,64
43.5,85,77,83,68,64
44.0,83,89,84,68,64
44.5,80,82,79,68,64
45.0,85,85,85,69,64
45.5,87,85,85,69,64
46.0,81,84,82,68,64
46.5,85,88,87,69,64
47.0,75,92,84,68,64
47.5,78,86,83,69,64
48.0,78,82,87,69,64
48.5,80,78,80,69,65
49.0,85,85,85,68,65
49.5,91,79,85,69,65
