time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,64,58,51,38,35
1.0,75,66,63,43,39
1.5,72,70,66,47,42
2.0,85,77,75,49,44
2.5,85,82,78,52,46
3.0,86,80,78,52,48
3.5,88,83,78,54,49
4.0,74,78,78,55,51
4.5,76,73,74,53,50
5.0,73,74,71,53,50
5.5,79,75,74,52,50
6.0,70,72,71,53,50
6.5,65,73,73,52,50
7.0,71,72,72,53,50
7.5,72,72,68,54,50
8.0,63,73,73,54,51
8.5,78,72,72,53,51
9.0,66,72,73,54,50
9.5,65,72,72,54,52
10.0,69,73,71,54,51
10.5,67,75,72,54,52
11.0,84,73,73,54,52
11.5,63,74,73,55,52
12.0,74,73,75,54,52
12.5,63,75,69,55,52
13.0,69,74,73,54,52
13.5,75,74,72,55,52
14.0,73,75,75,55,52
14.5,63,75,71,55,52
15.0,74,74,72,55,53
15.5,60,74,75,55,53
16.0,73,75,72,55,53
16.5,70,74,75,55,53
17.0,67,74,76,55,53
17.5,66,75,75,57,53
18.0,78,74,74,56,53
18.5,65,75,77,57,53
19.0,69,75,74,56,54
19.5,70,76,72,56,53
20.0,72,75,76,57,53
20.5,73,79,81,60,55
21.0,69,74,76,60,56
21.5,71,76,74,60,56
22.0,68,78,78,61,56
22.5,70,78,76,61,57
23.0,70,83,75,62,57
23.5,72,79,77,62,57
24.0,86,72,72,62,58
24.5,85,72,77,63,59
25.0,70,74,76,62,59
25.5,75,72,79,63,59
26.0,91,74,78,63,59
26.5,69,80,80,64,59
27.0,91,82,78,64,59
27.5,83,76,75,64,59
28.0,75,79,80,64,60
28.5,82,72,79,64,60
29.0,76,83,78,65,60
29.5,72,80,77,64,60
30.0,80,78,78,65,60
30.5,72,83,80,64,60
31.0,83,80,82,64,60
31.5,86,75,83,64,60
32.0,85,77,81,65,60
32.5,82,77,80,65,60
33.0,86,87,79,65,61
33.5,72,84,76,65,61
34.0,76,75,80,65,61
34.5,84,79,79,66,61
35.0,83,78,79,66,61
35.5,83,76,78,65,61
36.0,76,76,82,66,61
36.5,80,84,78,65,61
37.0,82,79,80,66,61
37.5,80,77,79,66,61
38.0,79,89,79,66,61
38.5,80,82,77,66,61
39.0,78,79,81,66,61
39.5,97,87,77,66,62
40.0,75,77,82,66,61
40.5,80,79,83,66,62
41.0,82,77,85,66,62
41.5,84,80,82,66,62
42.0,87,84,79,66,62
42.5,82,79,82,66,62
43.0,79,80,82,66,63
43.5,86,73,79,66,62
44.0,81,75,80,66,63
44.5,80,77,81,66,63
45.0,83,81,81,67,63
45.5,89,87,81,67,63
46.0,89,77,83,67,63
46.5,94,78,82,67,63
47.0,80,79,79,67,63
47.5,81,76,82,68,63
48.0,75,82,79,67,63
48.5,85,85,79,68,63
49.0,86,85,83,67,63
49.5,76,81,78,67,63
50.0,77,83,79,68,63
50.5,83,81,81,68,63
51.0,83,80,79,68,63
51.5,82,85,86,68,63
52.0,82,85,79,68,63
52.5,91,86,81,68,64
53.0,83,82,80,68,63
53.5,82,79,82,68,64
54.0,75,83,87,68,64
54.5,84,86,82,68,63
55.0,90,80,83,68,64
55.5,77,83,83,68,64
56.0,79,80,86,69,64
56.5,78,83,77,68,64
57.0,81,79,86,69,64
57.5,77,88,83,68,64
58.0,84,85,76,68,64
58.5,79,89,87,68,64
59.0,97,87,85,69,64
59.5,88,85,83,69,64
60.0,75,87,86,69,65
60.5,87,82,83,69,64
61.0,81,85,85,69,64
61.5,76,86,85,69,64
62.0,84,85,80,69,64
62.5,77,85,83,69,64
63.0,85,83,80,69,65
63.5,82,80,82,68,64
64.0,82,82,80,69,65
64.5,76,85,83,69,64
65.0,82,82,86,69,65
65.5,88,80,82,69,65
66.0,75,82,80,69,65
66.5,81,82,84,69,65
67.0,89,81,86,69,65
67.5,81,80,85,69,64
68.0,81,84,86,70,65
68.5,82,85,80,70,65
69.0,83,85,81,70,65
69.5,88,87,81,70,65
70.0,95,89,79,69,64
70.5,86,87,81,70,65
71.0,79,83,86,70,65
71.5,81,83,85,70,65
72.0,84,83,89,71,65
72.5,88,82,80,70,65
73.0,79,82,86,70,65
73.5,85,90,89,70,65
74.0,81,84,82,70,66
74.5,89,79,86,70,65
75.0,87,86,86,70,65
75.5,85,79,84,70,65
76.0,78,82,85,70,65
76.5,77,78,86,71,65
77.0,87,84,82,71,66
77.5,85,85,89,71,66
78.0,87,86,83,71,66
78.5,84,83,85,70,66
79.0,76,80,89,69,65
79.5,95,86,82,70,65
80.0,88,88,82,70,65
80.5,88,84,78,69,65
81.0,96,86,83,70,65
81.5,90,87,81,70,65
82.0,76,87,81,70,65
82.5,85,79,86,69,65
83.0,78,79,85,69,65
83.5,85,79,85,69,65
84.0,83,78,80,69,65
84.5,92,82,82,69,65
85.0,84,82,79,69,65
85.5,78,80,80,69,65
86.0,78,81,79,69,65
86.5,79,80,81,69,64
87.0,88,76,78,68,64
87.5,87,76,80,68,64
88.0,77,83,80,68,64
88.5,82,78,78,68,64
89.0,79,80,79,68,64
89.5,78,82,76,68,64
90.0,83,78,78,68,63
90.5,79,75,78,68,64
91.0,79,80,78,68,64
91.5,88,76,77,68,64
92.0,84,75,77,68,63
92.5,77,77,75,67,64
93.0,74,77,76,67,63
93.5,79,79,74,68,63
94.0,77,74,77,67,63
94.5,85,79,73,66,63
95.0,77,79,75,66,63
95.5,72,80,75,66,63
96.0,76,77,74,66,63
96.5,77,77,76,66,63
97.0,73,77,75,66,63
97.5,77,73,74,66,63
98.0,74,79,76,66,63
98.5,77,73,74,66,62
99.0,76,76,74,66,63
99.5,78,77,74,66,62
100.0,74,76,74,66,63
100.5,76,77,75,66,62
101.0,74,77,71,66,62
101.5,76,77,74,66,62
102.0,84,73,73,66,62
102.5,78,77,72,66,62
103.0,74,79,74,66,62
103.5,77,75,74,66,63
104.0,81,75,74,66,62
104.5,79,76,72,66,62
105.0,77,73,71,66,62
105.5,76,77,73,66,62
106.0,79,75,73,66,62
106.5,76,74,72,66,62
107.0,86,76,73,66,62
107.5,70,75,73,66,62
108.0,76,75,72,66,62
108.5,76,76,72,66,61
109.0,73,74,73,66,61
109.5,80,74,72,66,62
110.0,76,75,72,66,62
110.5,78,74,73,66,61
111.0,82,73,73,65,61
111.5,75,75,72,65,61
112.0,86,77,72,66,61
112.5,70,73,70,65,61
113.0,76,75,72,66,61
113.5,72,76,72,65,61
114.0,75,70,71,65,61
114.5,79,75,71,65,61
115.0,82,75,72,65,61
115.5,73,72,72,65,61
116.0,77,75,71,65,61
116.5,72,73,71,65,61
117.0,82,76,72,65,60
117.5,76,74,72,65,61
118.0,73,75,72,65,61
118.5,81,75,72,65,61
119.0,76,75,72,65,61
119.5,76,73,72,65,61
120.0,77,72,70,64,61
120.5,75,72,70,64,60
121.0,72,72,70,64,60
121.5,77,73,71,64,60
122.0,75,74,70,64,60
122.5,74,70,70,64,60
123.0,74,70,70,64,60
123.5,77,73,70,64,60
124.0,70,70,70,64,60
124.5,69,70,68,64,60
125.0,71,72,71,63,60
125.5,72,72,70,63,60
126.0,75,72,70,64,60
126.5,74,71,70,64,60
127.0,76,72,70,64,60
127.5,73,70,69,63,60
128.0,73,71,70,64,60
128.5,72,72,70,63,60
129.0,73,70,69,63,60
129.5,72,70,69,63,59
130.0,75,70,69,62,59
130.5,72,70,69,63,59
131.0,73,71,69,62,59
131.5,73,72,70,63,59
132.0,72,70,69,63,59
132.5,72,71,70,62,59
133.0,73,70,68,63,59
133.5,70,69,68,62,59
134.0,68,69,68,62,59
134.5,70,69,69,62,59
135.0,67,69,68,62,58
135.5,70,69,67,62,59
136.0,72,69,68,61,58
136.5,70,68,68,62,59
137.0,70,68,68,62,59
137.5,70,70,68,61,58
138.0,70,70,68,62,59
138.5,69,70,68,61,58
139.0,71,69,68,61,59
139.5,72,68,68,62,58
140.0,67,68,68,62,59
140.5,70,68,67,61,59
141.0,69,67,68,61,58
141.5,71,69,68,61,58
142.0,70,68,68,62,58
142.5,69,69,68,61,58
143.0,71,69,67,61,58
143.5,69,69,67,61,59
144.0,71,68,67,61,57
144.5,69,67,68,62,58
145.0,69,69,68,61,58
145.5,69,68,68,61,58
146.0,70,67,67,61,57
146.5,70,69,67,61,57
147.0,69,67,66,61,57
147.5,70,68,67,62,58
148.0,67,68,67,61,58
148.5,70,67,68,61,58
149.0,67,67,67,61,58
149.5,70,68,66,61,57
150.0,67,66,67,61,58
150.5,69,67,67,61,57
151.0,69,68,67,61,58
151.5,67,67,68,61,58
152.0,69,67,67,61,58
152.5,67,67,67,61,58
153.0,68,67,66,61,57
153.5,70,67,67,61,57
154.0,69,69,67,61,57
154.5,70,67,67,61,57
155.0,67,67,67,61,57
155.5,69,68,67,61,57
156.0,69,68,66,61,57
156.5,70,67,66,61,57
157.0,69,68,66,61,57
157.5,66,67,67,61,57
158.0,68,67,67,60,58
158.5,69,67,66,61,57
159.0,67,67,67,61,57
159.5,69,68,67,61,57
160.0,69,68,68,61,57
160.5,69,69,67,61,57
161.0,69,67,67,61,57
161.5,67,68,68,61,57
162.0,70,68,68,61,58
162.5,68,67,67,61,58
163.0,67,66,67,61,57
163.5,68,67,68,61,57
164.0,69,68,67,61,57
164.5,66,67,68,61,58
165.0,66,68,66,60,58
165.5,67,68,67,61,57
166.0,65,67,67,60,57
166.5,67,67,67,60,57
167.0,68,67,67,60,57
167.5,69,69,67,61,57
168.0,70,67,67,61,57
168.5,69,67,66,61,57
169.0,67,67,67,61,57
169.5,67,67,67,60,57
170.0,67,66,66,60,57
170.5,67,68,67,61,57
171.0,69,68,67,61,57
171.5,68,66,67,60,57
172.0,68,67,66,60,57
172.5,69,69,67,61,57
173.0,66,66,67,60,57
173.5,67,66,67,60,57
174.0,68,67,67,61,57
174.5,66,67,66,61,57
175.0,69,66,66,60,57
175.5,69,68,67,61,57
176.0,70,68,67,61,57
176.5,70,69,67,59,57
177.0,68,68,65,61,57
177.5,70,66,66,60,57
178.0,70,67,65,60,57
178.5,68,67,67,60,57
179.0,67,67,68,60,57
179.5,68,66,67,61,57
180.0,69,67,67,60,57
180.5,68,67,67,60,57
181.0,69,69,67,61,57
181.5,69,68,66,61,57
182.0,69,69,67,60,57
182.5,69,67,67,60,57
183.0,67,67,67,61,57
183.5,68,67,67,61,57
184.0,68,67,67,61,57
184.5,68,68,65,60,57
185.0,68,68,66,61,57
185.5,68,67,67,60,57
186.0,67,66,67,59,57
186.5,69,67,67,61,57
187.0,69,66,67,60,57
187.5,67,65,65,59,57
188.0,70,68,67,61,57
188.5,65,67,66,59,57
189.0,66,67,66,61,57
189.5,67,68,66,61,57
190.0,67,67,67,61,57
190.5,69,67,66,61,57
191.0,67,67,65,60,57
191.5,65,66,67,60,57
192.0,67,66,66,61,57
192.5,66,67,66,61,57
193.0,66,67,65,61,57
193.5,68,67,67,60,57
194.0,67,67,67,61,57
194.5,69,68,66,60,57
195.0,66,66,66,61,57
195.5,66,67,67,60,57
196.0,68,67,66,60,57
196.5,66,66,66,60,57
197.0,66,67,67,61,57
197.5,68,68,66,61,57
198.0,69,67,66,61,57
198.5,69,67,66,61,57
199.0,69,67,66,61,57
199.5,65,68,66,60,57
200.0,66,67,65,60,57
200.5,66,66,66,61,57
201.0,67,67,66,60,57
201.5,68,67,66,61,57
202.0,66,67,65,60,57
202.5,69,67,66,59,57
203.0,67,67,67,60,57
203.5,67,67,68,61,57
204.0,68,67,67,61,57
204.5,68,67,67,60,57
205.0,66,67,67,61,57
205.5,67,67,67,61,57
206.0,69,66,67,61,57
206.5,68,68,67,61,57
207.0,69,69,67,61,57
207.5,70,68,67,61,57
208.0,68,69,66,61,57
208.5,67,67,67,61,57
209.0,70,68,67,61,57
209.5,69,67,67,61,58
210.0,68,67,67,61,57
210.5,68,67,67,61,57
211.0,70,67,66,61,57
211.5,68,67,67,60,57
212.0,69,67,66,61,57
212.5,67,67,67,61,57
213.0,68,67,66,60,57
213.5,68,67,67,61,57
214.0,68,68,67,60,57
214.5,68,67,66,61,57
215.0,68,67,66,61,57
215.5,69,66,67,60,57
216.0,67,67,66,60,57
216.5,69,67,67,60,57
217.0,69,67,66,60,57
217.5,69,67,67,61,57
218.0,69,67,66,60,57
218.5,68,67,66,60,57
219.0,66,67,67,60,57
219.5,67,67,65,60,57
220.0,67,67,68,60,57
220.5,68,67,67,61,57
221.0,67,67,66,61,57
221.5,68,67,67,60,57
222.0,67,67,67,61,57
222.5,66,67,66,60,57
223.0,68,67,65,61,57
223.5,69,67,66,59,57
224.0,65,66,66,60,57
224.5,66,67,67,60,57
225.0,66,67,66,60,57
225.5,67,66,67,60,57
226.0,67,68,67,61,57
226.5,69,67,66,60,57
227.0,66,68,67,61,57
227.5,67,69,67,60,57
228.0,68,67,67,61,57
228.5,69,67,67,60,57
229.0,69,66,67,61,57
229.5,69,68,67,61,57
230.0,69,67,67,60,57
230.5,69,66,66,60,57
231.0,67,67,66,60,57
231.5,66,67,66,60,57
232.0,69,67,66,61,57
232.5,69,67,65,60,57
233.0,67,67,66,60,57
233.5,66,67,67,61,57
234.0,70,69,67,60,57
234.5,69,68,67,60,57
235.0,66,67,67,60,57
235.5,70,68,67,60,57
236.0,69,67,67,61,57
236.5,68,67,67,61,57
237.0,67,67,66,60,57
237.5,66,67,66,60,57
238.0,69,67,67,61,57
238.5,69,67,67,61,57
239.0,67,69,66,60,57
239.5,66,66,67,61,57
