time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,59,59,55,40,37
1.0,72,72,65,44,41
1.5,82,73,68,48,44
2.0,93,81,74,51,46
2.5,96,82,76,54,48
3.0,75,74,71,52,49
3.5,67,71,69,51,49
4.0,70,70,71,51,49
4.5,74,71,73,52,49
5.0,72,72,70,51,49
5.5,68,71,73,52,49
6.0,63,70,72,52,50
6.5,66,72,71,52,50
7.0,72,72,72,52,50
7.5,69,74,73,52,50
8.0,79,74,73,53,51
8.5,75,74,71,54,51
9.0,71,74,74,54,52
9.5,67,73,73,54,52
10.0,80,75,75,54,52
10.5,69,75,72,54,52
11.0,78,74,75,55,52
11.5,74,73,76,55,52
12.0,76,74,75,55,52
12.5,70,74,75,55,53
13.0,73,76,75,55,53
13.5,82,74,74,55,53
14.0,67,75,71,55,53
14.5,72,78,72,56,53
15.0,75,75,73,56,53
15.5,63,75,73,56,54
16.0,77,77,77,56,53
16.5,69,76,73,57,54
17.0,62,77,76,57,54
17.5,78,77,72,57,54
18.0,63,77,78,57,55
18.5,69,80,78,57,55
19.0,92,82,84,59,56
19.5,90,83,78,61,57
20.0,82,83,79,63,57
20.5,87,77,80,64,58
21.0,88,83,80,64,59
21.5,72,76,78,63,59
22.0,80,77,75,63,59
22.5,77,78,75,64,60
23.0,85,75,78,64,60
23.5,79,79,77,65,60
24.0,77,77,74,65,60
24.5,82,82,78,64,60
25.0,76,75,76,65,60
25.5,84,73,82,65,60
26.0,72,74,80,65,60
26.5,76,76,83,65,60
27.0,88,80,78,65,61
27.5,82,80,78,65,61
28.0,72,75,83,65,61
28.5,94,79,82,66,62
29.0,92,83,82,67,62
29.5,86,83,83,66,62
30.0,90,77,80,67,62
30.5,83,79,85,66,61
31.0,82,77,83,66,62
31.5,86,81,82,66,62
32.0,82,87,77,66,62
32.5,86,78,80,67,63
33.0,81,82,80,66,63
33.5,87,85,80,66,63
34.0,93,88,82,66,63
34.5,84,75,79,66,62
35.0,82,82,82,67,63
35.5,78,82,85,68,63
36.0,100,82,82,67,63
