time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,62,57,51,39,36
1.0,72,65,63,43,40
1.5,77,69,68,47,41
2.0,92,80,75,50,45
2.5,85,78,79,52,47
3.0,90,79,80,54,48
3.5,88,82,77,54,49
4.0,75,75,76,56,50
4.5,69,73,75,53,50
5.0,73,72,72,53,50
5.5,65,73,75,52,50
6.0,66,72,73,53,50
6.5,62,75,73,52,50
7.0,65,72,71,53,50
7.5,72,74,71,52,50
8.0,74,74,75,53,50
8.5,75,75,73,54,50
9.0,69,74,73,53,51
9.5,72,74,75,54,51
10.0,63,74,73,53,52
10.5,63,73,73,54,52
11.0,69,74,75,54,52
11.5,76,74,72,54,51
12.0,68,75,73,54,51
12.5,87,74,76,55,52
13.0,72,74,74,55,52
13.5,66,74,75,55,52
14.0,80,75,74,55,52
14.5,76,74,77,55,53
15.0,69,76,73,55,53
15.5,82,76,71,55,53
16.0,77,75,73,55,53
16.5,71,78,75,56,53
17.0,82,77,75,56,53
17.5,83,72,80,59,54
18.0,66,71,73,59,55
18.5,71,76,73,60,56
19.0,81,70,76,60,56
19.5,82,75,71,61,56
20.0,72,78,73,61,56
20.5,85,70,75,61,57
21.0,74,72,77,62,57
21.5,83,72,77,62,57
22.0,71,79,75,62,58
22.5,73,81,78,62,59
23.0,76,72,76,63,59
23.5,77,82,79,63,59
24.0,76,77,80,62,59
24.5,76,73,72,63,59
25.0,76,80,80,64,59
25.5,89,79,73,64,59
26.0,84,82,79,64,60
26.5,70,75,76,64,60
27.0,83,75,79,64,60
27.5,76,77,77,64,59
28.0,87,81,75,64,59
28.5,82,82,80,65,60
29.0,78,78,81,65,60
29.5,73,80,74,65,60
30.0,83,76,76,64,60
30.5,79,80,76,65,60
31.0,78,75,76,65,61
31.5,82,79,76,65,61
32.0,79,75,79,65,61
32.5,85,76,80,66,61
33.0,80,76,78,66,61
33.5,82,81,76,66,61
34.0,94,79,83,66,61
34.5,89,85,78,66,61
35.0,86,77,80,66,62
35.5,89,83,80,66,61
36.0,83,82,80,66,61
36.5,80,76,81,66,61
37.0,74,79,75,66,62
37.5,80,80,78,66,62
38.0,79,85,76,66,62
38.5,79,80,79,66,61
39.0,76,86,78,66,62
39.5,83,85,79,66,62
40.0,77,76,78,66,62
40.5,77,79,80,66,62
41.0,80,82,77,66,62
41.5,75,85,83,66,62
42.0,78,80,82,66,62
42.5,92,84,80,67,62
43.0,90,77,83,68,62
43.5,76,82,82,67,63
44.0,88,83,81,67,63
44.5,75,79,82,66,63
45.0,86,79,83,67,63
45.5,88,81,85,67,63
46.0,74,83,80,67,63
46.5,90,82,79,68,63
47.0,80,87,82,68,63
47.5,87,80,76,68,63
48.0,86,82,79,68,63
48.5,78,81,79,67,63
49.0,89,79,85,67,63
49.5,89,77,79,68,63
50.0,88,82,80,68,64
50.5,82,79,78,68,63
51.0,75,85,82,68,63
51.5,80,82,83,68,64
52.0,76,81,82,68,63
52.5,74,82,85,68,63
53.0,86,82,80,68,63
53.5,76,86,79,67,63
54.0,79,79,79,67,63
54.5,80,82,85,68,63
55.0,87,83,76,68,63
55.5,82,82,77,68,63
56.0,90,79,85,68,64
56.5,87,78,82,68,64
57.0,81,79,80,69,64
57.5,80,89,78,69,64
58.0,82,83,82,69,64
58.5,87,89,82,68,64
59.0,84,80,80,68,64
59.5,82,88,80,69,64
60.0,84,85,82,69,64
60.5,76,77,82,69,64
61.0,78,80,84,69,64
61.5,87,85,81,69,65
62.0,82,79,83,69,65
62.5,84,80,83,69,65
63.0,83,84,83,69,65
63.5,75,91,83,69,64
64.0,93,85,80,69,65
64.5,83,80,78,70,65
65.0,89,90,81,69,65
65.5,76,81,78,69,65
66.0,76,83,82,69,65
66.5,80,90,83,69,64
67.0,89,87,83,69,65
67.5,82,83,83,70,65
68.0,75,83,82,69,65
68.5,90,90,87,70,65
69.0,83,82,88,70,65
69.5,80,85,79,70,65
70.0,79,88,85,69,65
70.5,88,85,89,70,65
71.0,92,90,83,71,65
71.5,93,82,87,71,65
72.0,79,84,83,70,65
72.5,79,82,85,71,65
73.0,78,80,83,69,65
73.5,81,92,85,70,65
74.0,92,92,80,69,65
74.5,86,89,79,69,65
75.0,99,89,80,69,65
75.5,91,84,85,70,65
76.0,81,88,86,70,65
76.5,80,87,86,70,65
77.0,92,85,85,70,65
77.5,83,82,85,70,65
78.0,96,82,86,70,65
78.5,86,80,85,70,65
79.0,87,87,79,70,65
79.5,93,84,81,70,65
80.0,82,85,87,69,65
80.5,81,81,85,69,65
81.0,77,85,82,70,65
81.5,80,81,82,70,65
82.0,86,89,85,70,65
82.5,82,90,84,70,65
83.0,83,87,80,70,65
83.5,88,80,89,71,66
84.0,80,83,83,70,65
84.5,85,90,79,70,65
85.0,90,82,81,69,65
85.5,83,84,81,70,65
86.0,82,85,82,69,65
86.5,77,83,85,69,65
87.0,82,81,82,69,65
87.5,85,82,79,69,65
88.0,82,81,78,69,65
88.5,76,79,78,69,65
89.0,80,83,79,69,65
89.5,77,77,81,69,64
90.0,82,79,78,68,65
90.5,77,82,78,68,64
91.0,79,82,78,68,64
91.5,81,80,76,68,64
92.0,75,79,78,68,64
92.5,76,78,81,68,64
93.0,85,78,75,66,63
93.5,88,77,78,68,63
94.0,80,77,78,68,64
94.5,79,78,75,68,64
95.0,75,79,76,68,63
95.5,80,77,75,68,63
96.0,74,79,74,68,63
96.5,76,78,73,67,63
97.0,77,80,77,68,63
97.5,82,76,76,68,63
98.0,82,78,77,68,63
98.5,79,77,76,67,63
99.0,85,79,75,68,63
99.5,79,76,74,68,63
100.0,73,76,75,66,63
100.5,82,80,74,68,63
101.0,76,78,74,67,63
101.5,78,77,74,67,63
102.0,76,76,75,68,63
102.5,76,73,75,67,63
103.0,73,76,75,67,63
103.5,77,79,74,67,63
104.0,81,77,74,67,63
104.5,79,75,73,66,63
105.0,80,74,73,67,63
105.5,77,77,74,66,63
106.0,79,75,74,66,63
106.5,79,77,73,67,63
107.0,73,76,77,66,63
107.5,82,76,74,67,63
108.0,87,75,75,66,63
108.5,78,73,74,66,63
109.0,80,77,76,67,63
109.5,77,76,75,66,62
110.0,84,78,75,66,63
110.5,78,79,74,66,62
111.0,78,75,72,66,63
111.5,80,77,73,66,63
112.0,79,76,74,66,63
112.5,79,76,73,66,63
113.0,83,77,75,67,63
113.5,78,76,73,66,63
114.0,83,75,74,66,63
114.5,74,74,74,66,62
115.0,82,75,72,65,63
115.5,76,75,72,65,62
116.0,80,76,73,66,62
116.5,74,75,73,65,61
117.0,80,76,73,66,62
117.5,84,76,72,65,62
118.0,81,74,71,65,61
118.5,77,72,72,65,62
119.0,82,77,72,65,61
119.5,71,71,71,65,61
120.0,73,73,71,65,61
120.5,75,73,71,65,61
121.0,76,73,72,65,61
121.5,73,75,72,64,61
122.0,76,73,70,65,61
122.5,75,73,70,65,61
123.0,74,73,71,65,61
123.5,74,72,71,65,61
124.0,72,74,71,65,61
124.5,71,74,72,64,61
125.0,73,73,72,64,61
125.5,75,72,71,64,60
126.0,77,72,71,64,61
126.5,78,74,71,64,61
127.0,73,71,71,64,61
127.5,74,73,70,64,60
128.0,77,73,72,65,61
128.5,76,75,71,64,60
129.0,72,72,70,64,60
129.5,74,70,71,64,60
130.0,73,72,71,64,60
130.5,72,71,70,64,60
131.0,73,72,70,64,60
131.5,73,72,70,64,60
132.0,71,71,70,63,60
132.5,73,72,70,63,60
133.0,73,70,70,64,60
133.5,70,70,70,63,60
134.0,69,68,69,62,60
134.5,72,69,69,63,59
135.0,72,69,67,62,59
135.5,72,72,67,62,59
136.0,70,69,68,62,59
136.5,70,69,68,63,59
137.0,70,69,69,63,59
137.5,71,70,68,62,59
138.0,68,69,68,62,59
138.5,69,70,68,62,59
139.0,72,69,68,62,59
139.5,69,69,69,62,59
140.0,71,70,68,62,59
140.5,69,69,68,62,59
141.0,70,69,67,62,59
141.5,70,70,68,62,59
142.0,70,69,68,62,59
142.5,72,69,68,62,59
143.0,70,70,68,62,59
143.5,69,68,67,62,59
144.0,71,70,68,62,59
144.5,70,70,68,62,58
145.0,70,67,68,61,59
145.5,67,69,67,62,58
146.0,70,69,68,62,59
146.5,71,68,68,62,59
147.0,67,66,67,62,59
147.5,71,69,67,61,58
148.0,66,68,68,62,59
148.5,67,69,68,62,58
149.0,69,69,67,61,59
149.5,69,67,67,61,58
150.0,69,68,68,61,58
150.5,70,67,67,61,58
151.0,70,68,67,62,59
151.5,69,68,67,61,58
152.0,70,69,67,61,58
152.5,68,70,67,61,58
153.0,66,67,68,61,58
153.5,71,69,67,61,57
154.0,68,67,68,61,57
154.5,69,68,67,61,58
155.0,67,67,67,61,58
155.5,70,69,67,61,58
156.0,70,69,67,61,58
156.5,70,69,67,61,58
157.0,67,67,67,61,57
157.5,67,68,67,61,58
158.0,69,67,68,61,58
158.5,69,67,67,61,58
159.0,69,69,67,61,58
159.5,69,69,67,61,58
160.0,70,68,67,61,57
160.5,68,68,67,61,58
161.0,69,66,67,61,58
161.5,69,68,68,61,57
162.0,68,67,67,61,57
162.5,67,69,66,61,58
163.0,70,67,66,61,57
163.5,66,66,67,61,57
164.0,68,68,67,61,57
164.5,68,68,67,61,57
165.0,69,68,66,60,57
165.5,66,67,67,61,57
166.0,68,67,67,61,57
166.5,69,67,68,61,57
167.0,70,67,68,61,57
167.5,69,67,67,60,58
168.0,68,69,67,61,57
168.5,69,69,67,61,58
169.0,68,69,67,61,57
169.5,68,67,67,61,57
170.0,69,67,67,61,57
170.5,69,70,67,60,57
171.0,67,66,66,61,58
171.5,67,67,67,60,57
172.0,70,68,67,61,57
172.5,69,67,67,61,57
173.0,67,67,68,61,57
173.5,67,67,68,61,58
174.0,68,69,66,61,57
174.5,67,67,67,61,57
175.0,70,68,67,61,57
175.5,69,67,66,61,57
176.0,68,67,67,61,57
176.5,66,67,66,61,57
177.0,67,67,67,61,57
177.5,68,68,67,61,57
178.0,68,67,66,60,57
178.5,66,68,66,61,58
179.0,67,67,68,60,57
179.5,70,66,67,61,57
180.0,70,67,67,61,57
180.5,69,67,67,61,57
181.0,69,67,67,61,57
181.5,69,67,66,59,57
182.0,67,68,67,61,57
182.5,69,67,66,61,57
183.0,69,67,67,60,57
183.5,68,69,67,61,57
184.0,69,69,66,60,57
184.5,68,67,66,60,57
185.0,68,66,67,61,57
185.5,66,67,67,61,57
186.0,68,67,67,61,57
186.5,69,67,67,61,57
187.0,66,67,67,61,57
187.5,69,67,66,61,57
188.0,69,67,67,61,57
188.5,66,67,66,61,57
189.0,69,68,67,61,57
189.5,69,67,65,60,57
190.0,68,67,65,61,57
190.5,69,67,66,61,57
191.0,67,68,67,61,57
191.5,68,68,66,61,57
192.0,69,68,67,61,57
192.5,69,67,67,61,57
193.0,70,67,66,61,57
193.5,68,67,67,61,58
194.0,69,69,67,61,57
194.5,70,69,67,61,57
195.0,67,67,66,61,58
195.5,69,67,67,61,57
196.0,68,67,65,61,58
196.5,70,68,66,61,57
197.0,69,67,67,61,57
197.5,70,67,67,60,57
198.0,68,67,65,61,57
198.5,67,67,67,61,57
199.0,67,67,67,61,57
199.5,69,67,66,61,57
200.0,68,67,66,61,58
200.5,67,66,67,61,57
201.0,67,67,66,61,57
201.5,67,66,66,60,57
202.0,69,67,67,61,57
202.5,70,67,67,61,58
203.0,67,67,67,61,57
203.5,69,69,67,61,58
204.0,68,69,67,61,57
204.5,67,67,67,60,57
205.0,69,68,67,61,57
205.5,67,67,66,61,57
206.0,69,69,67,61,58
206.5,70,68,66,60,57
207.0,70,67,67,61,57
207.5,67,68,67,60,57
208.0,70,68,68,61,57
208.5,69,67,67,60,57
209.0,69,67,67,61,57
209.5,67,67,67,61,57
210.0,68,68,67,61,57
210.5,69,69,66,61,57
211.0,69,67,67,60,57
211.5,66,67,66,60,57
212.0,67,67,66,61,57
212.5,68,67,67,60,57
213.0,69,67,67,61,57
213.5,67,67,67,61,57
214.0,68,67,67,61,57
214.5,70,68,68,61,57
215.0,69,67,67,61,57
215.5,69,68,67,61,57
216.0,68,67,67,61,57
216.5,68,67,67,61,57
217.0,69,68,66,59,57
217.5,68,67,67,61,57
218.0,69,66,66,60,57
218.5,67,67,67,61,57
219.0,69,67,66,60,57
219.5,69,67,67,61,57
220.0,69,67,67,61,57
220.5,69,68,67,60,57
221.0,70,67,67,61,57
221.5,66,67,67,61,57
222.0,66,66,67,61,57
222.5,69,68,68,61,57
223.0,69,68,67,61,57
223.5,68,69,66,60,57
224.0,70,67,66,60,57
224.5,67,68,67,60,57
225.0,69,68,67,61,57
225.5,70,67,67,60,57
226.0,69,67,68,61,57
226.5,69,67,67,61,57
227.0,70,67,67,61,57
227.5,70,68,68,61,57
228.0,70,68,66,60,57
228.5,70,67,67,61,57
229.0,68,67,66,61,57
229.5,69,67,67,60,57
230.0,70,68,68,61,57
230.5,67,68,67,61,57
231.0,68,66,67,61,57
231.5,66,67,67,61,57
232.0,67,67,67,61,57
232.5,69,68,66,61,57
233.0,69,68,67,61,57
233.5,68,68,66,61,57
234.0,70,68,67,61,57
234.5,69,66,67,61,57
235.0,69,68,66,61,58
235.5,69,68,67,61,57
236.0,68,67,66,61,58
236.5,70,68,67,61,58
237.0,68,69,67,62,58
237.5,70,68,67,62,58
238.0,67,67,67,61,58
238.5,69,68,67,61,57
239.0,67,67,66,61,57
239.5,69,68,66,61,58
240.0,69,68,67,61,57
