time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,68,59,50,40,38
1.0,73,66,65,44,41
1.5,77,69,68,48,44
2.0,86,79,75,51,45
2.5,90,77,75,52,48
3.0,60,72,71,52,48
3.5,63,71,72,51,48
4.0,60,70,71,51,48
4.5,65,71,70,51,49
5.0,68,70,72,51,49
5.5,70,72,72,52,49
6.0,67,71,73,52,50
6.5,75,72,74,52,50
7.0,62,72,72,53,50
7.5,61,70,71,53,51
8.0,75,72,75,54,50
8.5,69,74,74,54,51
9.0,76,74,73,54,51
9.5,62,74,75,54,52
10.0,72,76,74,54,52
10.5,70,72,74,54,52
11.0,71,74,73,54,52
11.5,64,75,75,55,52
12.0,71,75,76,55,53
12.5,62,73,74,55,53
13.0,83,74,76,55,53
13.5,72,76,75,56,53
14.0,66,74,76,56,53
14.5,72,75,74,56,53
15.0,71,75,73,56,53
15.5,76,75,72,57,54
16.0,72,75,75,57,54
16.5,71,76,76,57,54
17.0,71,77,74,57,54
17.5,71,81,79,57,54
18.0,85,82,82,57,55
18.5,86,83,83,61,56
19.0,84,79,79,62,57
19.5,75,76,83,62,58
20.0,73,83,79,62,58
20.5,85,78,80,64,58
21.0,89,86,76,63,59
21.5,82,77,79,64,59
22.0,85,79,81,64,59
22.5,93,80,78,64,59
23.0,76,80,77,64,60
23.5,79,82,80,65,60
24.0,86,83,73,65,60
24.5,79,84,76,64,60
25.0,90,75,76,65,60
25.5,75,82,80,65,60
26.0,80,75,76,65,61
26.5,87,76,75,65,61
27.0,79,77,79,66,61
27.5,78,73,79,65,61
28.0,77,81,80,65,61
28.5,82,80,79,65,61
29.0,80,83,78,66,61
29.5,75,76,84,65,61
30.0,90,80,76,65,61
30.5,88,80,75,66,61
31.0,89,80,84,66,61
31.5,79,82,79,66,61
32.0,82,87,86,66,62
32.5,82,83,83,67,62
33.0,80,76,82,66,62
33.5,95,85,80,66,62
34.0,87,88,85,66,63
34.5,76,77,83,67,63
35.0,73,85,79,68,63
35.5,93,81,84,68,63
36.0,86,82,80,68,63
36.5,88,83,80,68,63
37.0,93,77,80,67,63
37.5,86,85,81,68,63
38.0,77,84,83,68,64
38.5,97,89,80,66,63
39.0,77,82,85,66,63
39.5,76,86,83,68,64
40.0,75,86,83,68,63
40.5,79,83,82,68,63
41.0,82,76,81,68,63
41.5,80,89,82,68,63
42.0,95,85,81,68,64
42.5,83,83,80,68,64
43.0,81,79,82,68,64
43.5,87,81,85,68,64
44.0,83,82,82,69,64
44.5,83,81,81,68,63
