time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,60,56,54,40,37
1.0,76,69,63,44,40
1.5,83,75,70,47,43
2.0,87,77,74,50,45
2.5,83,80,79,52,47
3.0,90,82,81,54,49
3.5,78,77,77,55,50
4.0,79,76,78,56,50
4.5,70,75,75,54,52
5.0,70,75,75,53,50
5.5,69,74,76,54,51
6.0,63,75,73,54,51
6.5,77,74,73,54,51
7.0,81,75,73,54,52
7.5,78,72,71,54,51
8.0,72,76,75,54,52
8.5,77,74,72,55,52
9.0,63,74,70,54,52
9.5,68,74,73,54,52
10.0,71,73,73,55,52
10.5,63,76,75,55,52
11.0,72,75,75,55,53
11.5,85,73,75,55,53
12.0,62,75,78,55,53
12.5,65,76,75,55,53
13.0,70,74,74,55,53
13.5,73,76,74,56,53
14.0,76,75,73,55,53
14.5,80,74,73,56,53
15.0,62,78,74,56,54
15.5,64,76,78,56,53
16.0,62,78,78,57,54
16.5,75,76,76,57,54
17.0,79,77,75,57,54
17.5,67,78,77,57,55
18.0,73,81,78,59,55
18.5,72,76,75,60,56
19.0,75,78,70,61,56
19.5,75,73,74,61,57
20.0,80,71,78,62,57
20.5,83,69,76,62,57
21.0,76,76,73,62,57
21.5,71,74,72,62,58
22.0,89,73,75,62,58
22.5,73,75,80,62,58
23.0,83,74,82,63,58
23.5,81,73,78,64,59
24.0,76,75,76,64,59
24.5,86,75,77,64,59
25.0,82,79,83,64,60
25.5,73,75,79,65,59
26.0,86,79,75,64,60
26.5,79,76,77,65,60
27.0,86,75,79,65,60
27.5,73,80,77,65,60
28.0,79,79,80,65,60
28.5,72,80,84,65,60
29.0,85,73,78,65,61
29.5,75,76,79,65,61
30.0,83,82,78,65,61
30.5,88,81,78,65,61
31.0,83,82,78,65,61
31.5,76,77,79,66,61
32.0,83,81,78,66,61
32.5,87,80,79,66,61
33.0,72,86,79,65,61
33.5,76,77,83,66,61
34.0,86,82,75,66,61
34.5,83,83,80,66,62
35.0,88,86,77,66,62
35.5,82,80,80,66,62
36.0,92,84,83,66,63
36.5,87,86,79,67,63
37.0,77,86,80,66,62
37.5,90,79,79,66,63
38.0,77,85,77,66,62
38.5,81,80,80,66,62
39.0,75,80,80,66,63
39.5,80,79,80,67,63
40.0,86,86,81,67,63
40.5,86,80,75,66,63
41.0,75,79,79,66,63
41.5,78,81,83,67,63
42.0,80,77,85,67,63
42.5,80,85,82,68,63
43.0,87,86,83,68,63
43.5,76,81,83,67,63
44.0,96,78,82,68,64
44.5,87,78,80,68,64
45.0,97,85,83,69,64
45.5,85,83,82,68,64
46.0,89,79,85,68,64
46.5,95,80,82,68,64
47.0,80,84,81,68,64
47.5,79,78,84,68,64
48.0,92,83,81,68,64
48.5,88,83,83,68,64
49.0,82,77,82,68,64
49.5,75,85,87,68,64
50.0,87,82,82,68,64
50.5,87,83,83,68,64
51.0,83,81,85,69,64
51.5,82,77,83,68,64
52.0,78,82,86,68,64
52.5,75,79,83,68,64
53.0,86,83,81,69,64
53.5,94,85,80,69,64
54.0,83,80,84,69,64
54.5,85,82,86,69,64
55.0,90,83,79,68,64
55.5,89,82,80,69,65
56.0,90,80,87,69,64
56.5,82,83,80,69,64
57.0,79,82,78,69,64
57.5,83,85,87,69,64
58.0,96,82,81,69,65
58.5,80,82,83,69,65
59.0,82,83,87,69,65
59.5,87,83,85,70,65
60.0,96,83,85,70,65
60.5,87,84,82,69,65
61.0,83,79,82,70,65
61.5,97,84,86,70,65
62.0,77,79,86,70,65
62.5,86,85,80,70,65
63.0,81,85,78,70,65
