time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,59,56,53,39,37
1.0,75,66,64,43,40
1.5,80,72,69,47,42
2.0,85,76,72,49,44
2.5,84,77,78,52,46
3.0,76,80,78,54,48
3.5,91,84,80,55,49
4.0,75,78,76,54,50
4.5,65,75,74,52,50
5.0,78,72,73,52,50
5.5,80,74,75,52,50
6.0,59,74,73,53,50
6.5,59,74,71,53,50
7.0,73,72,71,52,50
7.5,66,71,71,53,50
8.0,62,74,74,54,50
8.5,64,75,72,53,50
9.0,70,73,72,54,50
9.5,59,74,75,54,51
10.0,59,75,72,54,51
10.5,76,75,69,54,51
11.0,69,74,74,54,52
11.5,78,73,71,54,52
12.0,80,73,73,55,52
12.5,81,73,75,54,52
13.0,83,74,73,55,52
13.5,82,72,76,55,52
14.0,71,74,73,55,52
14.5,72,76,76,55,52
15.0,67,75,75,55,53
15.5,80,75,76,55,53
16.0,75,75,73,57,53
16.5,74,75,76,56,53
17.0,78,78,75,57,53
17.5,67,76,76,56,54
18.0,78,75,76,57,54
18.5,64,76,77,57,54
19.0,62,78,78,57,54
19.5,85,78,81,58,55
20.0,77,80,81,60,56
20.5,69,82,73,61,57
21.0,79,75,75,61,57
21.5,72,74,74,61,57
22.0,73,77,75,62,57
22.5,80,75,76,62,57
23.0,84,75,78,63,58
23.5,75,76,76,63,59
24.0,80,78,77,63,59
24.5,92,76,79,63,59
25.0,79,82,73,64,59
25.5,82,86,80,64,60
26.0,71,77,78,64,60
26.5,85,77,81,64,60
27.0,78,77,78,64,60
27.5,93,86,77,65,60
28.0,89,77,73,65,61
28.5,73,86,80,65,60
29.0,82,82,77,65,60
29.5,79,77,77,65,61
30.0,81,82,76,64,61
30.5,72,77,78,65,60
31.0,73,82,80,66,61
31.5,77,77,78,65,61
32.0,80,81,74,65,61
32.5,80,79,76,65,61
33.0,80,79,78,65,61
33.5,82,77,78,65,61
34.0,92,85,79,65,61
34.5,84,78,78,65,61
35.0,82,83,77,66,61
35.5,74,83,83,66,61
36.0,82,81,82,66,61
36.5,88,83,82,66,62
37.0,84,84,79,66,62
37.5,80,85,80,66,62
38.0,87,77,80,66,61
38.5,89,89,79,66,62
39.0,83,83,80,66,62
39.5,95,79,80,66,61
40.0,80,85,81,66,62
40.5,86,77,80,67,63
41.0,83,79,80,67,62
41.5,89,82,76,66,62
42.0,77,79,78,66,63
42.5,85,83,79,67,63
43.0,80,81,78,67,63
43.5,89,82,85,67,63
44.0,83,88,77,68,62
44.5,82,79,85,67,63
45.0,77,80,80,68,63
45.5,85,79,79,68,63
46.0,87,80,82,68,63
46.5,82,83,85,68,63
47.0,82,82,80,68,63
47.5,77,85,81,68,64
48.0,82,79,84,67,63
48.5,80,85,79,68,64
49.0,85,89,80,68,63
49.5,75,79,85,68,64
