time (s),BIG,MID,LITTLE,G3D,soc_therm
0.5,76,60,57,44,42
1.0,78,72,68,48,45
1.5,77,74,75,51,47
2.0,83,78,80,53,49
2.5,83,80,81,55,51
3.0,82,80,82,56,52
3.5,77,76,78,58,53
4.0,76,80,79,59,54
4.5,69,78,78,58,55
5.0,72,78,75,57,55
5.5,76,79,76,58,54
6.0,69,78,78,58,55
6.5,72,80,75,57,55
7.0,66,78,76,57,55
7.5,68,77,78,57,55
8.0,69,78,79,58,55
8.5,64,79,74,58,56
9.0,75,77,75,58,55
9.5,81,76,74,58,56
10.0,70,78,79,58,56
10.5,71,78,78,59,56
11.0,67,76,77,58,56
11.5,69,80,77,59,56
12.0,67,78,78,59,57
12.5,70,77,78,59,57
13.0,73,78,78,59,56
13.5,80,80,78,59,57
14.0,76,78,75,59,57
14.5,73,82,78,59,57
15.0,70,75,76,59,57
15.5,67,76,76,59,57
16.0,70,75,76,60,57
16.5,68,74,71,59,57
17.0,82,74,74,59,57
17.5,65,75,72,59,57
18.0,68,74,73,59,57
18.5,72,72,71,59,57
19.0,70,75,72,59,57
19.5,66,75,71,59,57
20.0,70,74,72,59,57
20.5,66,74,74,59,57
21.0,78,76,75,62,58
21.5,75,77,73,62,59
22.0,69,73,72,62,59
22.5,79,73,72,64,59
23.0,75,74,72,64,59
23.5,75,74,72,63,59
24.0,79,76,71,64,60
24.5,75,75,71,64,59
25.0,80,76,72,64,60
25.5,79,78,74,65,61
26.0,75,72,71,65,60
26.5,72,75,71,65,60
27.0,74,71,70,64,60
27.5,77,71,71,64,60
28.0,71,74,73,64,60
28.5,75,70,72,65,60
29.0,82,75,71,64,60
29.5,78,72,71,64,61
30.0,80,74,71,65,60
30.5,74,72,70,64,60
31.0,79,75,71,64,60
31.5,83,74,72,65,61
32.0,79,73,72,64,60
32.5,75,73,72,64,61
33.0,78,74,71,64,60
33.5,76,74,71,65,61
34.0,76,72,71,65,60
34.5,76,73,71,65,61
35.0,77,74,71,64,61
35.5,73,75,69,64,61
36.0,76,73,71,64,61
36.5,77,72,70,65,61
37.0,74,70,70,64,60
37.5,72,72,70,64,60
38.0,72,72,69,64,61
38.5,75,72,70,64,60
39.0,73,71,69,64,60
39.5,75,72,70,64,60
40.0,76,72,70,65,61
40.5,72,72,70,65,60
41.0,79,72,71,64,60
41.5,75,72,68,62,60
42.0,72,70,69,64,60
42.5,77,73,69,64,60
43.0,72,72,71,64,60
43.5,73,72,70,64,60
44.0,70,70,70,64,60
44.5,69,72,70,64,60
45.0,75,71,70,63,60
45.5,72,72,70,64,60
46.0,73,72,70,64,60
46.5,70,70,70,64,60
47.0,72,70,70,63,60
47.5,74,72,70,64,60
48.0,74,71,70,63,60
48.5,75,72,71,64,60
49.0,75,71,71,64,60
49.5,72,71,70,64,60
50.0,71,71,70,63,60
50.5,71,70,70,63,60
51.0,72,70,69,63,60
51.5,73,70,68,62,60
52.0,70,69,69,62,60
52.5,71,71,69,63,60
53.0,70,70,69,63,60
53.5,69,69,69,62,59
54.0,71,70,68,63,60
54.5,70,70,69,63,60
55.0,70,70,70,63,59
55.5,71,69,68,62,59
56.0,70,69,68,62,59
56.5,71,69,69,62,59
